Length,HU
0.1,182
0.2,184
0.3,184
0.4,185
0.5,185
0.6,185
0.7,185
0.8,187
0.9,188
1,189
1.1,192
1.2,195
1.3,198
1.4,203
1.5,208
1.6,213
1.7,218
1.8,222
1.9,225
2,228
2.1,230
2.2,231
2.3,232
2.4,232
2.5,233
2.6,233
2.7,231
2.8,229
2.9,227
3,224
3.1,220
3.2,216
3.3,213
3.4,209
3.5,206
3.6,204
3.7,202
3.8,199
3.9,198
4,198
4.1,197
4.2,195
4.3,193
4.4,192
4.5,191
4.6,189
4.7,187
4.8,184
4.9,184
5,185
5.1,187
5.2,188
5.3,189
5.4,192
5.5,195
5.6,195
5.7,196
5.8,196
5.9,196
6,195
6.1,194
6.2,192
6.3,191
6.4,191
6.5,191
6.6,191
6.7,193
6.8,196
6.9,200
7,205
7.1,209
7.2,215
7.3,220
7.4,225
7.5,230
7.6,234
7.7,238
7.8,240
7.9,241
8,242
8.1,239
8.2,233
8.3,227
8.4,221
8.5,212
8.6,203
8.7,195
8.8,188
8.9,179
9,170
9.1,163
9.2,156
9.3,151
9.4,147
9.5,143
9.6,141
9.7,139
9.8,138
9.9,137
10,136
10.1,136
10.2,134
10.3,133
10.4,131
10.5,131
10.6,130
10.7,129
10.8,128
10.9,127
11,124
11.1,122
11.2,120
11.3,120
11.4,119
11.5,119
11.6,120
11.7,120
11.8,121
11.9,124
12,127
12.1,130
12.2,134
12.3,139
12.4,142
12.5,144
12.6,145
12.7,146
12.8,147
12.9,147
13,146
13.1,144
13.2,142
13.3,140
13.4,138
13.5,134
13.6,131
13.7,128
13.8,125
13.9,123
14,122
14.1,119
14.2,115
14.3,113
14.4,113
14.5,111
14.6,109
14.7,108
14.8,107
14.9,105
15,103
15.1,101
15.2,99
15.3,95
15.4,92
15.5,88
15.6,84
15.7,80
15.8,77
15.9,73
16,70
16.1,68
16.2,67
16.3,66
16.4,65
16.5,68
16.6,71
16.7,75
16.8,79
16.9,84
17,89
17.1,95
17.2,101
17.3,111
17.4,121
17.5,132
17.6,144
17.7,161
17.8,178
17.9,196
18,214
18.1,236
18.2,257
18.3,279
18.4,300
18.5,320
18.6,339
18.7,356
18.8,371
18.9,384
19,396
19.1,408
19.2,418
19.3,428
19.4,437
19.5,447
19.6,456
19.7,465
19.8,473
19.9,481
20,488
20.1,496
20.2,502
20.3,507
20.4,511
20.5,515
20.6,518
20.7,521
20.8,523
20.9,525
21,527
21.1,529
21.2,530
21.3,533
21.4,536
21.5,539
21.6,543
21.7,547
21.8,551
21.9,555
22,557
22.1,560
22.2,562
22.3,564
22.4,566
22.5,567
22.6,567
22.7,567
22.8,566
22.9,566
23,566
23.1,566
23.2,568
23.3,569
23.4,571
23.5,574
23.6,576
23.7,580
23.8,583
23.9,587
24,591
24.1,595
24.2,597
24.3,600
24.4,603
24.5,605
24.6,606
24.7,607
24.8,608
24.9,610
25,610
25.1,609
25.2,610
25.3,612
25.4,613
25.5,615
25.6,616
25.7,617
25.8,619
25.9,620
26,621
26.1,622
26.2,623
26.3,624
26.4,625
26.5,626
26.6,628
26.7,631
26.8,633
26.9,634
27,636
27.1,639
27.2,640
27.3,641
27.4,643
27.5,644
27.6,644
27.7,644
27.8,643
27.9,643
28,641
28.1,638
28.2,635
28.3,631
28.4,627
28.5,623
28.6,618
28.7,613
28.8,609
28.9,604
29,601
29.1,597
29.2,594
29.3,590
29.4,589
29.5,587
29.6,588
29.7,589
29.8,592
29.9,595
30,599
30.1,604
30.2,609
30.3,616
30.4,622
30.5,627
30.6,631
30.7,634
30.8,636
