Length,HU
0.1,424
0.2,443
0.3,463
0.4,487
0.5,511
0.6,536
0.7,561
0.8,587
0.9,616
1,651
1.1,685
1.2,716
1.3,745
1.4,773
1.5,786
1.6,793
1.7,800
1.8,807
1.9,815
2,823
2.1,834
2.2,849
2.3,863
2.4,877
2.5,890
2.6,901
2.7,909
2.8,915
2.9,920
3,923
3.1,925
3.2,924
3.3,921
3.4,919
3.5,918
3.6,917
3.7,916
3.8,920
3.9,926
4,931
4.1,936
4.2,940
4.3,944
4.4,934
4.5,920
4.6,906
4.7,893
4.8,881
4.9,868
5,865
5.1,862
5.2,859
5.3,856
5.4,853
5.5,852
5.6,855
5.7,861
5.8,867
5.9,872
6,876
6.1,883
6.2,893
6.3,901
6.4,910
6.5,917
6.6,923
6.7,928
6.8,930
6.9,931
7,930
7.1,927
7.2,922
7.3,913
7.4,904
7.5,897
7.6,890
7.7,885
7.8,881
7.9,890
8,899
8.1,907
8.2,914
8.3,920
8.4,924
8.5,925
8.6,927
8.7,929
8.8,932
8.9,935
9,933
9.1,929
9.2,926
9.3,923
9.4,921
9.5,920
9.6,918
9.7,915
9.8,913
9.9,912
10,912
10.1,912
10.2,905
10.3,893
10.4,880
10.5,868
10.6,857
10.7,845
10.8,833
10.9,820
11,806
11.1,791
11.2,776
11.3,756
11.4,732
11.5,707
11.6,683
11.7,659
11.8,636
11.9,616
12,599
12.1,583
12.2,571
12.3,560
12.4,552
12.5,531
12.6,507
12.7,480
12.8,452
12.9,423
13,394
13.1,370
13.2,347
13.3,325
13.4,303
13.5,283
13.6,269
13.7,263
13.8,257
13.9,251
14,244
14.1,237
14.2,228
14.3,220
14.4,211
14.5,203
14.6,194
14.7,186
14.8,182
14.9,181
15,180
15.1,178
15.2,175
15.3,171
15.4,170
15.5,170
15.6,171
15.7,173
15.8,176
15.9,180
16,183
16.1,182
16.2,180
16.3,178
16.4,175
16.5,167
16.6,159
16.7,152
16.8,148
16.9,146
17,147
17.1,147
17.2,146
17.3,143
17.4,140
17.5,136
17.6,132
17.7,129
17.8,126
17.9,124
18,122
18.1,121
18.2,121
18.3,126
18.4,132
18.5,139
18.6,145
18.7,152
18.8,157
18.9,160
19,163
19.1,166
19.2,168
19.3,171
19.4,170
19.5,166
19.6,156
19.7,145
19.8,132
19.9,117
20,101
20.1,85
20.2,70
20.3,56
20.4,42
20.5,32
20.6,36
20.7,44
20.8,55
20.9,66
21,78
21.1,88
21.2,93
21.3,97
21.4,98
21.5,96
21.6,93
21.7,89
21.8,85
21.9,85
22,86
22.1,88
22.2,91
22.3,95
22.4,99
22.5,104
22.6,110
22.7,117
22.8,125
22.9,136
23,144
23.1,146
23.2,148
23.3,150
23.4,150
23.5,148
23.6,146
23.7,145
23.8,145
23.9,145
24,141
24.1,133
24.2,123
24.3,112
24.4,101
24.5,88
24.6,79
24.7,70
24.8,61
24.9,52
25,43
25.1,34
25.2,35
25.3,37
25.4,46
25.5,53
25.6,60
25.7,65
25.8,68
25.9,69
26,69
26.1,66
26.2,63
26.3,57
26.4,51
26.5,46
26.6,44
26.7,43
26.8,42
26.9,45
27,48
27.1,50
27.2,53
27.3,54
27.4,56
27.5,60
27.6,64
27.7,72
27.8,79
27.9,86
28,92
28.1,100
28.2,107
28.3,113
28.4,118
28.5,121
28.6,120
28.7,113
28.8,105
28.9,97
29,89
29.1,80
29.2,75
29.3,72
29.4,68
29.5,65
29.6,62
29.7,59
29.8,55
29.9,51
30,48
30.1,47
30.2,47
30.3,47
30.4,52
30.5,56
30.6,59
30.7,61
30.8,61
30.9,60
31,57
31.1,54
31.2,56
31.3,58
31.4,60
31.5,66
31.6,73
31.7,79
31.8,86
31.9,91
32,96
32.1,96
32.2,93
32.3,88
32.4,83
32.5,78
32.6,75
32.7,76
32.8,77
32.9,79
33,81
