Length,HU
0.1,146
0.2,149
0.3,152
0.4,154
0.5,156
0.6,157
0.7,158
0.8,159
0.9,159
1,158
1.1,158
1.2,157
1.3,156
1.4,156
1.5,157
1.6,159
1.7,161
1.8,163
1.9,165
2,167
2.1,168
2.2,169
2.3,169
2.4,170
2.5,170
2.6,169
2.7,167
2.8,166
2.9,164
3,162
3.1,161
3.2,161
3.3,160
3.4,160
3.5,159
3.6,159
3.7,159
3.8,159
3.9,159
4,159
4.1,160
4.2,163
4.3,167
4.4,170
4.5,173
4.6,176
4.7,178
4.8,176
4.9,174
5,170
5.1,166
5.2,163
5.3,161
5.4,160
5.5,160
5.6,160
5.7,161
5.8,163
5.9,164
6,164
6.1,164
6.2,163
6.3,162
6.4,160
6.5,158
6.6,154
6.7,150
6.8,147
6.9,144
7,141
7.1,139
7.2,137
7.3,136
7.4,136
7.5,138
7.6,140
7.7,141
7.8,143
7.9,145
8,147
8.1,150
8.2,153
8.3,155
8.4,157
8.5,158
8.6,155
8.7,152
8.8,148
8.9,147
9,145
9.1,145
9.2,145
9.3,146
9.4,147
9.5,149
9.6,152
9.7,157
9.8,162
9.9,166
10,170
10.1,174
10.2,176
10.3,178
10.4,179
10.5,180
10.6,180
10.7,179
10.8,176
10.9,172
11,169
11.1,166
11.2,163
11.3,161
11.4,160
11.5,159
11.6,158
11.7,158
11.8,159
11.9,162
12,164
12.1,166
12.2,167
12.3,168
12.4,165
12.5,162
12.6,159
12.7,155
12.8,150
12.9,147
13,145
13.1,143
13.2,142
13.3,141
13.4,142
13.5,144
13.6,146
13.7,149
13.8,152
13.9,155
14,157
14.1,159
14.2,160
14.3,161
14.4,162
14.5,162
14.6,160
14.7,159
14.8,157
14.9,154
15,151
15.1,148
15.2,146
15.3,144
15.4,144
15.5,144
15.6,146
15.7,149
15.8,153
15.9,156
16,159
16.1,162
16.2,159
16.3,157
16.4,152
16.5,148
16.6,144
16.7,139
16.8,134
16.9,129
17,125
17.1,121
17.2,117
17.3,113
17.4,110
17.5,107
17.6,104
17.7,101
17.8,100
17.9,100
18,101
18.1,102
18.2,103
18.3,106
18.4,110
18.5,115
18.6,119
18.7,122
18.8,125
18.9,128
19,130
19.1,133
19.2,136
19.3,138
19.4,140
19.5,141
19.6,141
19.7,141
19.8,140
19.9,139
20,136
20.1,133
20.2,130
20.3,126
20.4,123
20.5,123
20.6,124
20.7,125
20.8,126
20.9,127
21,128
21.1,128
21.2,128
21.3,126
21.4,125
21.5,123
21.6,121
21.7,121
21.8,119
21.9,117
22,115
22.1,112
22.2,110
22.3,107
22.4,106
22.5,104
22.6,102
22.7,107
22.8,112
22.9,116
23,120
23.1,123
23.2,127
23.3,131
23.4,135
23.5,138
23.6,141
23.7,143
23.8,143
23.9,144
24,144
24.1,145
24.2,144
24.3,143
24.4,141
24.5,138
24.6,136
24.7,134
24.8,132
24.9,130
25,127
25.1,124
25.2,121
25.3,118
25.4,117
25.5,118
25.6,119
25.7,120
25.8,122
25.9,125
26,130
26.1,136
26.2,142
26.3,148
26.4,154
26.5,157
26.6,160
26.7,163
26.8,165
26.9,168
27,168
27.1,166
27.2,164
27.3,162
27.4,160
27.5,159
27.6,164
27.7,169
27.8,174
27.9,178
28,183
28.1,187
28.2,189
28.3,191
28.4,191
28.5,191
28.6,189
28.7,184
28.8,178
28.9,173
29,168
29.1,164
29.2,164
29.3,165
29.4,166
29.5,167
29.6,169
29.7,171
29.8,174
29.9,178
30,181
30.1,185
30.2,189
30.3,194
30.4,199
30.5,204
30.6,210
30.7,215
30.8,220
30.9,224
31,228
31.1,233
31.2,236
31.3,240
31.4,241
31.5,243
31.6,244
31.7,245
31.8,246
31.9,247
32,246
32.1,246
32.2,246
32.3,247
32.4,248
32.5,249
32.6,249
32.7,249
32.8,249
32.9,247
33,245
33.1,243
33.2,240
33.3,237
33.4,233
33.5,230
33.6,227
33.7,226
33.8,224
33.9,223
34,222
34.1,222
34.2,223
34.3,225
34.4,227
34.5,230
34.6,235
34.7,242
34.8,247
34.9,253
35,258
35.1,262
35.2,261
35.3,259
35.4,257
35.5,253
35.6,248
35.7,243
35.8,237
35.9,232
36,228
36.1,224
36.2,221
36.3,221
36.4,222
36.5,222
36.6,223
36.7,223
36.8,220
36.9,215
37,211
37.1,206
37.2,202
37.3,199
37.4,201
37.5,204
37.6,208
37.7,211
37.8,214
37.9,219
38,223
38.1,226
38.2,229
38.3,231
38.4,232
38.5,231
38.6,230
38.7,229
38.8,227
38.9,226
39,225
39.1,224
39.2,222
39.3,221
39.4,219
39.5,216
39.6,212
39.7,208
39.8,204
39.9,201
40,198
40.1,199
40.2,200
40.3,202
40.4,203
40.5,204
40.6,203
40.7,200
40.8,197
40.9,193
41,189
41.1,185
41.2,184
41.3,184
41.4,185
41.5,187
41.6,189
41.7,193
41.8,197
41.9,201
42,205
42.1,208
42.2,208
42.3,206
42.4,203
42.5,200
42.6,197
42.7,195
42.8,197
42.9,199
43,201
43.1,204
43.2,207
43.3,211
43.4,217
43.5,221
43.6,226
43.7,232
43.8,236
43.9,237
44,237
44.1,237
44.2,237
44.3,237
44.4,235
44.5,234
44.6,233
44.7,232
44.8,231
44.9,229
45,227
45.1,224
45.2,222
45.3,219
45.4,217
45.5,214
45.6,212
45.7,210
45.8,208
45.9,207
46,205
46.1,204
46.2,202
46.3,202
46.4,201
46.5,201
46.6,205
46.7,209
46.8,214
46.9,219
47,225
47.1,230
47.2,232
47.3,232
47.4,233
47.5,232
47.6,231
47.7,224
47.8,218
47.9,211
48,205
48.1,200
48.2,197
48.3,195
48.4,195
48.5,195
48.6,195
48.7,198
48.8,202
48.9,205
49,208
49.1,211
49.2,215
49.3,217
49.4,219
49.5,221
49.6,223
49.7,226
49.8,230
49.9,234
50,238
50.1,241
50.2,244
50.3,245
50.4,243
50.5,240
50.6,237
50.7,234
50.8,231
50.9,228
51,225
51.1,222
51.2,219
51.3,217
51.4,215
51.5,212
51.6,209
51.7,204
51.8,200
51.9,195
52,193
52.1,193
52.2,193
52.3,193
52.4,195
52.5,198
52.6,203
52.7,207
52.8,211
52.9,215
53,218
53.1,218
53.2,216
53.3,213
53.4,210
53.5,206
53.6,202
53.7,197
53.8,193
53.9,190
54,190
54.1,191
54.2,193
54.3,195
54.4,197
54.5,198
54.6,200
54.7,203
54.8,207
54.9,212
55,216
55.1,221
55.2,226
55.3,230
55.4,234
55.5,236
55.6,237
55.7,238
55.8,237
55.9,237
56,237
56.1,238
56.2,238
56.3,238
56.4,238
56.5,238
56.6,238
56.7,238
56.8,238
56.9,236
57,232
57.1,229
57.2,226
57.3,224
57.4,221
57.5,220
57.6,219
57.7,219
57.8,219
57.9,219
58,220
58.1,221
58.2,222
58.3,222
58.4,223
58.5,221
58.6,219
