Length,HU
0.1,602
0.2,603
0.3,603
0.4,604
0.5,604
0.6,604
0.7,604
0.8,604
0.9,604
1,603
1.1,603
1.2,602
1.3,601
1.4,601
1.5,600
1.6,599
1.7,598
1.8,598
1.9,597
2,596
2.1,596
2.2,595
2.3,595
2.4,595
2.5,594
2.6,594
2.7,594
2.8,593
2.9,593
3,593
3.1,593
3.2,592
3.3,592
3.4,592
3.5,591
3.6,591
3.7,590
3.8,589
3.9,588
4,587
4.1,585
4.2,583
4.3,580
4.4,578
4.5,574
4.6,570
4.7,565
4.8,560
4.9,554
5,547
5.1,540
5.2,531
5.3,521
5.4,511
5.5,499
5.6,488
5.7,475
5.8,461
5.9,446
6,430
6.1,415
6.2,398
6.3,382
6.4,364
6.5,347
6.6,330
6.7,312
6.8,295
6.9,278
7,261
7.1,246
7.2,231
7.3,217
7.4,202
7.5,189
7.6,176
7.7,166
7.8,156
7.9,146
8,137
8.1,129
8.2,122
8.3,115
8.4,109
8.5,104
8.6,99
8.7,95
8.8,91
8.9,88
9,85
9.1,83
9.2,81
9.3,79
9.4,78
9.5,77
9.6,76
9.7,75
9.8,75
9.9,74
10,74
10.1,73
10.2,73
10.3,72
10.4,71
10.5,71
10.6,69
10.7,68
10.8,67
10.9,66
11,64
11.1,63
11.2,62
11.3,61
11.4,60
11.5,59
11.6,59
11.7,59
11.8,59
11.9,59
12,59
12.1,60
12.2,61
12.3,62
12.4,63
12.5,65
12.6,66
12.7,67
12.8,69
12.9,70
13,71
13.1,72
13.2,72
13.3,73
13.4,73
13.5,74
13.6,74
13.7,74
13.8,74
13.9,74
14,74
14.1,74
14.2,74
14.3,74
14.4,74
14.5,74
14.6,74
14.7,75
14.8,76
14.9,78
15,80
15.1,82
15.2,84
15.3,87
15.4,90
15.5,94
15.6,97
15.7,101
15.8,104
15.9,108
16,112
16.1,116
16.2,119
16.3,123
16.4,126
16.5,130
16.6,133
16.7,136
16.8,139
16.9,143
17,145
17.1,148
17.2,150
17.3,153
17.4,155
17.5,156
17.6,158
17.7,159
17.8,160
17.9,161
18,161
18.1,161
18.2,161
18.3,162
18.4,162
18.5,162
18.6,161
18.7,161
18.8,161
18.9,161
19,161
19.1,161
19.2,161
19.3,161
19.4,162
19.5,162
19.6,162
19.7,163
19.8,164
19.9,165
20,166
20.1,167
20.2,168
20.3,169
20.4,170
20.5,171
20.6,172
20.7,173
20.8,175
20.9,176
21,177
21.1,178
21.2,180
21.3,181
21.4,182
21.5,183
21.6,183
21.7,184
21.8,185
21.9,185
22,186
22.1,186
22.2,186
22.3,186
22.4,186
22.5,186
22.6,186
22.7,186
22.8,186
22.9,187
23,187
23.1,187
23.2,188
23.3,188
23.4,189
23.5,189
23.6,189
23.7,189
23.8,190
23.9,190
24,190
24.1,190
24.2,190
24.3,190
24.4,190
24.5,191
24.6,191
24.7,191
24.8,191
24.9,192
25,192
25.1,193
25.2,194
25.3,195
25.4,195
25.5,196
25.6,197
25.7,198
25.8,199
25.9,200
26,201
26.1,202
26.2,203
26.3,203
26.4,204
26.5,204
26.6,205
26.7,206
26.8,206
26.9,207
27,207
27.1,208
27.2,209
27.3,209
27.4,210
27.5,211
27.6,212
27.7,212
27.8,213
27.9,214
28,215
28.1,216
28.2,217
28.3,218
28.4,219
28.5,220
28.6,221
28.7,221
28.8,222
28.9,223
29,223
29.1,223
29.2,224
29.3,224
29.4,224
29.5,223
29.6,222
29.7,221
29.8,220
29.9,219
30,217
30.1,215
30.2,213
30.3,211
30.4,209
30.5,207
30.6,205
30.7,203
30.8,201
30.9,199
31,197
31.1,195
31.2,194
31.3,193
31.4,192
31.5,191
31.6,190
31.7,189
31.8,189
31.9,189
32,189
32.1,189
32.2,190
32.3,191
32.4,191
32.5,192
32.6,193
32.7,195
32.8,196
32.9,198
33,200
33.1,201
33.2,203
33.3,205
33.4,206
33.5,208
33.6,210
33.7,211
33.8,213
33.9,214
34,215
34.1,216
34.2,217
34.3,218
34.4,219
34.5,219
34.6,219
34.7,220
34.8,220
34.9,219
35,219
35.1,218
35.2,218
35.3,217
35.4,216
35.5,215
35.6,214
35.7,213
35.8,212
35.9,211
36,211
36.1,210
36.2,209
36.3,209
36.4,209
36.5,208
36.6,208
36.7,208
36.8,209
36.9,209
37,209
37.1,210
37.2,210
37.3,210
37.4,211
37.5,211
37.6,211
37.7,211
37.8,211
37.9,211
38,210
38.1,210
38.2,209
38.3,209
38.4,208
38.5,207
38.6,206
38.7,205
38.8,205
38.9,204
39,204
39.1,203
39.2,203
39.3,203
39.4,202
39.5,202
39.6,202
39.7,202
39.8,202
39.9,201
40,201
40.1,201
40.2,201
40.3,200
40.4,200
40.5,199
40.6,198
40.7,197
40.8,197
40.9,196
41,196
41.1,195
41.2,195
41.3,195
41.4,194
41.5,194
41.6,194
41.7,195
41.8,195
41.9,195
42,195
42.1,196
42.2,197
42.3,198
42.4,199
42.5,200
42.6,201
42.7,202
42.8,203
42.9,205
43,206
43.1,207
43.2,208
43.3,209
43.4,210
43.5,210
43.6,211
43.7,212
43.8,212
43.9,211
44,211
44.1,210
44.2,209
44.3,208
44.4,206
44.5,204
44.6,203
44.7,201
44.8,200
44.9,198
45,197
45.1,195
45.2,194
45.3,194
45.4,193
45.5,193
45.6,193
45.7,193
45.8,194
45.9,195
46,196
46.1,197
46.2,198
46.3,199
46.4,200
46.5,201
46.6,202
