Length,HU
0.1,240
0.2,240
0.3,240
0.4,241
0.5,241
0.6,241
0.7,242
0.8,244
0.9,246
1,248
1.1,249
1.2,251
1.3,253
1.4,255
1.5,256
1.6,258
1.7,260
1.8,261
1.9,262
2,262
2.1,261
2.2,261
2.3,261
2.4,260
2.5,259
2.6,257
2.7,256
2.8,254
2.9,252
3,250
3.1,248
3.2,246
3.3,244
3.4,242
3.5,241
3.6,239
3.7,238
3.8,238
3.9,238
4,238
4.1,239
4.2,240
4.3,242
4.4,243
4.5,244
4.6,245
4.7,245
4.8,246
4.9,246
5,247
5.1,248
5.2,248
5.3,249
5.4,250
5.5,251
5.6,254
5.7,257
5.8,260
5.9,262
6,265
6.1,269
6.2,272
6.3,276
6.4,279
6.5,279
6.6,279
6.7,280
6.8,280
6.9,279
7,278
7.1,278
7.2,276
7.3,275
7.4,273
7.5,271
7.6,269
7.7,267
7.8,264
7.9,262
8,259
8.1,257
8.2,254
8.3,252
8.4,251
8.5,249
8.6,249
8.7,248
8.8,248
8.9,248
9,248
9.1,248
9.2,250
9.3,251
9.4,252
9.5,253
9.6,254
9.7,254
9.8,254
9.9,254
10,253
10.1,252
10.2,250
10.3,248
10.4,246
10.5,244
10.6,241
10.7,237
10.8,234
10.9,231
11,229
11.1,227
11.2,226
11.3,224
11.4,224
11.5,225
11.6,226
11.7,227
11.8,227
11.9,227
12,226
12.1,225
12.2,223
12.3,220
12.4,217
12.5,213
12.6,208
12.7,202
12.8,196
12.9,189
13,183
13.1,176
13.2,169
13.3,163
13.4,157
13.5,151
13.6,147
13.7,142
13.8,138
13.9,135
14,132
14.1,129
14.2,127
14.3,125
14.4,123
14.5,120
14.6,118
14.7,115
14.8,112
14.9,109
15,105
15.1,101
15.2,97
15.3,94
15.4,92
15.5,90
15.6,89
15.7,88
15.8,88
15.9,88
16,89
16.1,89
16.2,90
16.3,92
16.4,94
16.5,96
16.6,98
16.7,99
16.8,98
16.9,97
17,95
17.1,94
17.2,93
17.3,91
17.4,89
17.5,87
17.6,85
17.7,84
17.8,83
17.9,83
18,82
18.1,83
18.2,85
18.3,87
18.4,89
18.5,91
18.6,94
18.7,97
18.8,100
18.9,104
19,106
19.1,109
19.2,111
19.3,114
19.4,117
19.5,118
19.6,119
19.7,120
19.8,121
19.9,121
20,121
20.1,121
20.2,121
20.3,121
20.4,120
20.5,120
20.6,119
20.7,118
20.8,118
20.9,117
21,117
21.1,117
21.2,118
21.3,118
21.4,118
21.5,118
21.6,117
21.7,116
