Length,HU
0.1,292
0.2,292
0.3,296
0.4,298
0.5,300
0.6,304
0.7,308
0.8,316
0.9,327
1,340
1.1,340
1.2,337
1.3,334
1.4,331
1.5,328
1.6,326
1.7,323
1.8,321
1.9,322
2,328
2.1,334
2.2,341
2.3,348
2.4,350
2.5,343
2.6,335
2.7,326
2.8,317
2.9,304
3,291
3.1,280
3.2,270
3.3,263
3.4,257
3.5,251
3.6,244
3.7,237
3.8,237
3.9,241
4,249
4.1,261
4.2,276
4.3,291
4.4,308
4.5,317
4.6,324
4.7,320
4.8,318
4.9,316
5,315
5.1,312
5.2,304
5.3,298
5.4,296
5.5,296
5.6,305
5.7,315
5.8,323
5.9,326
6,327
6.1,328
6.2,329
6.3,329
6.4,330
6.5,328
6.6,326
6.7,324
6.8,322
6.9,318
7,314
7.1,311
7.2,303
7.3,295
7.4,286
7.5,277
7.6,270
7.7,264
7.8,259
7.9,257
8,256
8.1,256
8.2,255
8.3,256
8.4,258
8.5,259
8.6,259
8.7,260
8.8,261
8.9,263
9,266
9.1,270
9.2,273
9.3,276
9.4,279
9.5,282
9.6,283
9.7,282
9.8,282
9.9,281
10,279
10.1,277
10.2,274
10.3,270
10.4,265
10.5,261
10.6,256
10.7,249
10.8,241
10.9,234
11,230
11.1,227
11.2,221
11.3,215
11.4,221
11.5,230
11.6,241
11.7,251
11.8,259
11.9,258
12,255
12.1,251
12.2,246
12.3,243
12.4,244
12.5,249
12.6,254
12.7,250
12.8,235
12.9,220
13,207
13.1,196
13.2,186
13.3,176
13.4,169
13.5,164
13.6,162
13.7,162
13.8,163
13.9,162
14,159
14.1,156
14.2,154
14.3,154
14.4,156
14.5,155
14.6,147
14.7,140
14.8,134
14.9,128
15,116
15.1,102
15.2,87
15.3,73
15.4,66
15.5,69
15.6,73
15.7,77
15.8,82
15.9,82
16,79
16.1,78
16.2,80
16.3,80
16.4,80
16.5,81
16.6,86
16.7,91
16.8,90
16.9,89
17,85
17.1,81
17.2,77
17.3,74
17.4,70
17.5,65
17.6,58
17.7,57
17.8,55
17.9,53
18,53
18.1,63
18.2,81
18.3,100
18.4,121
18.5,143
18.6,157
18.7,160
18.8,162
18.9,164
19,157
19.1,147
19.2,138
19.3,132
19.4,130
19.5,123
19.6,118
19.7,114
19.8,111
19.9,107
20,103
20.1,101
20.2,101
20.3,102
20.4,108
20.5,114
20.6,120
20.7,119
20.8,119
20.9,121
21,121
21.1,121
21.2,119
21.3,119
21.4,118
21.5,119
21.6,121
21.7,120
21.8,118
21.9,119
22,121
22.1,122
22.2,118
22.3,111
22.4,103
22.5,93
22.6,86
22.7,81
22.8,75
22.9,68
23,63
23.1,64
23.2,66
23.3,68
23.4,75
23.5,83
23.6,88
23.7,90
23.8,89
23.9,85
24,78
24.1,72
24.2,66
24.3,61
24.4,58
24.5,56
24.6,54
24.7,55
24.8,64
24.9,76
25,90
25.1,104
25.2,119
