Length,HU
0.1,164
0.2,162
0.3,158
0.4,154
0.5,151
0.6,146
0.7,139
0.8,132
0.9,125
1,120
1.1,117
1.2,113
1.3,109
1.4,105
1.5,108
1.6,113
1.7,122
1.8,132
1.9,147
2,157
2.1,165
2.2,171
2.3,175
2.4,176
2.5,175
2.6,166
2.7,155
2.8,141
2.9,126
3,112
3.1,101
3.2,102
3.3,106
3.4,116
3.5,129
3.6,144
3.7,154
3.8,162
3.9,169
4,175
4.1,174
4.2,169
4.3,162
4.4,153
4.5,145
4.6,138
4.7,132
4.8,127
4.9,126
5,129
5.1,131
5.2,133
5.3,137
5.4,138
5.5,141
5.6,143
5.7,144
5.8,146
5.9,147
6,147
6.1,139
6.2,130
6.3,124
6.4,121
6.5,123
6.6,127
6.7,129
6.8,130
6.9,130
7,130
7.1,129
7.2,126
7.3,119
7.4,113
7.5,108
7.6,108
7.7,109
7.8,111
7.9,117
8,122
8.1,127
8.2,133
8.3,140
8.4,145
8.5,150
8.6,154
8.7,157
8.8,157
8.9,153
9,144
9.1,126
9.2,106
9.3,91
9.4,78
9.5,66
9.6,66
9.7,74
9.8,80
9.9,82
10,81
10.1,78
10.2,79
10.3,82
10.4,87
10.5,92
10.6,99
10.7,110
10.8,123
10.9,136
11,146
11.1,154
11.2,162
11.3,170
11.4,169
11.5,163
11.6,159
11.7,155
11.8,152
11.9,146
12,143
12.1,142
12.2,143
12.3,146
12.4,151
12.5,156
12.6,156
12.7,154
12.8,146
12.9,136
13,125
13.1,114
13.2,107
13.3,102
13.4,98
13.5,96
13.6,95
13.7,95
13.8,96
13.9,97
14,98
14.1,98
14.2,97
14.3,98
14.4,103
14.5,112
14.6,126
14.7,142
14.8,163
14.9,180
15,188
15.1,192
15.2,194
15.3,195
15.4,194
15.5,192
15.6,190
15.7,191
15.8,192
15.9,195
16,198
16.1,200
16.2,198
16.3,191
16.4,183
16.5,175
16.6,166
16.7,146
16.8,131
16.9,119
17,112
17.1,111
17.2,113
17.3,117
17.4,120
17.5,123
17.6,128
17.7,131
17.8,131
17.9,130
18,126
18.1,120
18.2,112
18.3,102
18.4,94
18.5,88
18.6,81
18.7,74
18.8,69
18.9,67
19,65
19.1,64
19.2,63
19.3,63
19.4,63
19.5,63
19.6,67
19.7,72
19.8,77
19.9,81
20,85
20.1,87
20.2,89
20.3,91
20.4,92
20.5,93
20.6,98
20.7,103
20.8,106
20.9,106
21,106
21.1,107
21.2,105
21.3,102
21.4,94
21.5,82
21.6,71
21.7,60
21.8,50
21.9,42
22,40
22.1,38
22.2,35
22.3,31
22.4,26
22.5,18
22.6,20
22.7,25
22.8,30
22.9,35
23,41
23.1,48
23.2,58
23.3,68
23.4,77
23.5,85
23.6,90
23.7,92
23.8,91
23.9,88
24,84
24.1,81
24.2,78
24.3,76
24.4,76
24.5,77
24.6,78
24.7,78
24.8,77
24.9,75
25,74
25.1,73
25.2,74
25.3,77
25.4,81
25.5,88
25.6,98
25.7,107
25.8,114
25.9,120
26,125
26.1,127
26.2,126
26.3,122
26.4,117
26.5,109
26.6,101
26.7,95
26.8,91
26.9,88
27,87
27.1,89
27.2,89
27.3,94
27.4,99
27.5,106
27.6,115
27.7,125
27.8,136
27.9,139
28,139
28.1,139
28.2,139
28.3,140
28.4,139
28.5,135
28.6,132
28.7,128
28.8,126
28.9,123
29,123
29.1,123
29.2,124
29.3,126
29.4,127
29.5,126
29.6,126
29.7,129
29.8,133
29.9,138
30,144
30.1,155
30.2,168
30.3,180
30.4,190
30.5,195
30.6,191
30.7,184
30.8,169
30.9,150
31,135
31.1,124
31.2,118
31.3,117
31.4,119
31.5,120
31.6,122
31.7,127
31.8,132
31.9,139
32,146
32.1,152
32.2,156
32.3,159
32.4,162
32.5,164
32.6,165
32.7,166
32.8,167
32.9,171
33,175
33.1,181
33.2,178
33.3,172
33.4,163
33.5,151
33.6,139
33.7,127
33.8,120
33.9,115
34,111
34.1,109
34.2,108
34.3,108
34.4,111
34.5,111
34.6,113
34.7,119
34.8,127
34.9,135
35,141
35.1,146
35.2,150
35.3,151
35.4,149
35.5,147
35.6,144
35.7,143
35.8,142
35.9,144
36,148
36.1,157
36.2,168
36.3,179
36.4,191
36.5,201
36.6,206
36.7,200
36.8,189
36.9,173
37,156
37.1,143
37.2,131
37.3,121
37.4,113
37.5,109
37.6,108
37.7,108
37.8,110
37.9,117
38,124
38.1,132
38.2,139
38.3,146
38.4,146
38.5,144
38.6,142
38.7,139
38.8,132
38.9,127
39,125
39.1,127
39.2,129
39.3,128
39.4,127
39.5,126
39.6,123
39.7,117
39.8,113
39.9,112
40,115
40.1,126
40.2,137
40.3,142
40.4,145
40.5,146
40.6,145
40.7,143
40.8,139
40.9,137
41,139
41.1,143
41.2,150
41.3,161
41.4,166
41.5,167
41.6,166
41.7,164
41.8,156
41.9,144
42,131
42.1,119
42.2,107
42.3,95
42.4,85
42.5,77
42.6,77
42.7,83
42.8,91
42.9,99
43,107
43.1,117
43.2,123
43.3,126
43.4,127
43.5,125
43.6,119
43.7,111
43.8,104
43.9,96
44,85
44.1,74
44.2,61
44.3,48
44.4,40
44.5,38
44.6,39
44.7,41
44.8,46
44.9,67
45,94
45.1,119
45.2,140
45.3,150
45.4,153
45.5,149
45.6,141
45.7,134
45.8,129
45.9,124
46,121
46.1,120
46.2,125
46.3,127
46.4,126
46.5,122
46.6,120
46.7,118
46.8,117
46.9,116
47,115
47.1,113
47.2,111
47.3,110
47.4,107
47.5,103
47.6,102
47.7,102
47.8,105
47.9,122
48,142
48.1,159
48.2,175
48.3,184
48.4,181
48.5,167
48.6,151
48.7,134
48.8,118
48.9,104
49,94
49.1,91
49.2,93
49.3,96
49.4,98
49.5,98
49.6,99
49.7,99
49.8,95
49.9,88
50,79
50.1,73
50.2,72
50.3,79
50.4,87
50.5,100
50.6,114
50.7,126
50.8,138
50.9,149
51,158
51.1,163
51.2,165
51.3,163
51.4,146
51.5,128
51.6,111
51.7,94
51.8,82
51.9,73
52,68
52.1,66
52.2,73
52.3,92
52.4,115
52.5,142
52.6,168
52.7,179
52.8,188
52.9,196
53,203
53.1,202
53.2,196
53.3,190
53.4,185
53.5,179
53.6,169
53.7,159
53.8,148
53.9,141
54,134
54.1,130
54.2,130
54.3,132
54.4,129
54.5,124
54.6,117
54.7,109
54.8,98
54.9,87
55,78
55.1,69
55.2,59
55.3,61
55.4,64
55.5,72
55.6,86
55.7,107
55.8,129
55.9,149
56,167
56.1,177
56.2,176
56.3,174
56.4,170
56.5,162
56.6,150
56.7,146
56.8,148
56.9,155
57,160
57.1,163
57.2,166
57.3,166
57.4,163
57.5,155
57.6,147
57.7,138
57.8,129
57.9,128
58,130
58.1,136
58.2,145
58.3,158
58.4,172
58.5,178
58.6,183
58.7,181
58.8,171
58.9,160
59,148
59.1,131
59.2,122
59.3,116
59.4,114
59.5,117
59.6,127
59.7,145
59.8,161
59.9,177
60,190
60.1,199
60.2,204
60.3,204
60.4,204
60.5,197
60.6,190
60.7,184
60.8,179
60.9,177
61,177
61.1,178
61.2,178
61.3,180
61.4,180
61.5,180
61.6,179
61.7,179
61.8,169
61.9,161
62,154
62.1,150
62.2,152
62.3,157
62.4,164
62.5,175
62.6,182
62.7,188
62.8,193
62.9,197
63,199
63.1,198
63.2,193
63.3,189
63.4,186
63.5,182
63.6,177
63.7,172
63.8,166
63.9,157
64,147
64.1,137
64.2,127
64.3,119
64.4,124
64.5,132
64.6,140
64.7,149
64.8,155
64.9,156
65,151
65.1,143
65.2,134
65.3,125
65.4,118
65.5,112
65.6,109
65.7,113
65.8,118
65.9,125
66,131
66.1,136
66.2,139
66.3,139
66.4,137
66.5,133
66.6,132
66.7,131
66.8,129
66.9,126
67,126
67.1,127
67.2,129
67.3,130
67.4,132
