Length,HU
0.1,80
0.2,79
0.3,79
0.4,79
0.5,79
0.6,80
0.7,81
0.8,82
0.9,82
1,82
1.1,82
1.2,83
1.3,83
1.4,83
1.5,83
1.6,83
1.7,82
1.8,81
1.9,80
2,79
2.1,79
2.2,79
2.3,79
2.4,80
2.5,80
2.6,81
2.7,82
2.8,83
2.9,84
3,85
3.1,86
3.2,86
3.3,87
3.4,87
3.5,87
3.6,86
3.7,86
3.8,85
3.9,85
4,85
4.1,84
4.2,85
4.3,87
4.4,88
4.5,89
4.6,90
4.7,90
4.8,90
4.9,90
5,90
5.1,89
5.2,88
5.3,87
5.4,87
5.5,86
5.6,87
5.7,87
5.8,87
5.9,88
6,89
6.1,90
6.2,90
6.3,91
6.4,91
6.5,90
6.6,90
6.7,89
6.8,88
6.9,86
7,85
7.1,83
7.2,80
7.3,77
7.4,75
7.5,73
7.6,72
7.7,72
7.8,71
7.9,70
8,70
8.1,71
8.2,71
8.3,71
8.4,71
8.5,72
8.6,73
8.7,74
8.8,75
8.9,76
9,78
9.1,79
9.2,80
9.3,80
9.4,80
9.5,81
9.6,81
9.7,80
9.8,80
9.9,79
10,79
10.1,79
10.2,78
10.3,78
10.4,78
10.5,78
10.6,78
10.7,77
10.8,77
10.9,77
11,76
11.1,75
11.2,75
11.3,74
11.4,74
11.5,75
11.6,75
11.7,75
11.8,77
11.9,80
12,83
12.1,86
12.2,88
12.3,89
12.4,91
12.5,93
12.6,93
12.7,94
12.8,94
12.9,94
13,94
13.1,94
13.2,93
13.3,93
13.4,93
13.5,92
13.6,92
13.7,92
13.8,93
13.9,93
14,93
14.1,93
14.2,93
14.3,93
14.4,93
14.5,93
14.6,93
14.7,93
14.8,94
14.9,95
15,95
15.1,96
15.2,98
15.3,98
15.4,99
15.5,99
15.6,100
15.7,100
15.8,100
15.9,100
16,98
16.1,97
16.2,95
16.3,94
16.4,92
16.5,90
16.6,88
16.7,86
16.8,85
16.9,85
17,84
17.1,83
17.2,83
17.3,83
17.4,83
17.5,83
17.6,84
17.7,85
17.8,86
17.9,86
18,87
18.1,88
18.2,88
18.3,88
18.4,89
18.5,89
18.6,90
18.7,90
18.8,90
18.9,88
19,87
19.1,86
19.2,86
19.3,85
19.4,84
19.5,84
19.6,84
19.7,85
19.8,85
19.9,86
20,88
20.1,89
20.2,91
20.3,93
20.4,95
20.5,96
20.6,95
20.7,94
20.8,94
20.9,92
21,90
21.1,89
21.2,87
21.3,86
21.4,87
21.5,88
21.6,88
21.7,89
21.8,91
21.9,93
22,94
22.1,96
22.2,97
22.3,98
22.4,100
22.5,101
22.6,101
22.7,100
22.8,100
22.9,99
23,98
23.1,97
