Length,HU
0.1,169
0.2,168
0.3,167
0.4,164
0.5,161
0.6,159
0.7,157
0.8,154
0.9,150
1,149
1.1,149
1.2,151
1.3,153
1.4,156
1.5,158
1.6,162
1.7,165
1.8,167
1.9,168
2,168
2.1,167
2.2,166
2.3,165
2.4,164
2.5,164
2.6,163
2.7,161
2.8,159
2.9,157
3,155
3.1,153
3.2,153
3.3,152
3.4,155
3.5,158
3.6,162
3.7,168
3.8,173
3.9,179
4,181
4.1,183
4.2,184
4.3,186
4.4,188
4.5,190
4.6,190
4.7,191
4.8,191
4.9,191
5,191
5.1,190
5.2,189
5.3,188
5.4,187
5.5,186
5.6,186
5.7,186
5.8,186
5.9,187
6,187
6.1,184
6.2,182
6.3,178
6.4,173
6.5,168
6.6,163
6.7,159
6.8,155
6.9,153
7,153
7.1,153
7.2,153
7.3,154
7.4,153
7.5,153
7.6,152
7.7,151
7.8,149
7.9,147
8,146
8.1,145
8.2,148
8.3,151
8.4,153
8.5,155
8.6,158
8.7,160
8.8,160
8.9,161
9,163
9.1,164
9.2,165
9.3,167
9.4,167
9.5,167
9.6,165
9.7,163
9.8,159
9.9,154
10,148
10.1,141
10.2,134
10.3,126
10.4,119
10.5,113
10.6,112
10.7,113
10.8,115
10.9,119
11,124
11.1,129
11.2,134
11.3,139
11.4,145
11.5,150
11.6,154
11.7,158
11.8,159
11.9,160
12,161
12.1,161
12.2,159
12.3,157
12.4,153
12.5,148
12.6,144
12.7,141
12.8,139
12.9,138
13,138
13.1,139
13.2,140
13.3,143
13.4,143
13.5,141
13.6,138
13.7,134
13.8,131
13.9,128
14,124
14.1,121
14.2,119
14.3,119
14.4,119
14.5,121
14.6,123
14.7,127
14.8,131
14.9,135
15,139
15.1,143
15.2,147
15.3,150
15.4,149
15.5,146
15.6,144
15.7,142
15.8,141
15.9,140
16,137
16.1,135
16.2,132
16.3,129
16.4,125
16.5,122
16.6,120
16.7,119
16.8,118
16.9,117
17,116
17.1,116
17.2,118
17.3,122
17.4,127
17.5,132
17.6,137
17.7,142
17.8,144
17.9,141
18,139
18.1,137
18.2,135
18.3,136
18.4,136
18.5,137
18.6,138
18.7,138
18.8,138
18.9,138
19,136
19.1,135
19.2,133
19.3,133
19.4,133
19.5,134
19.6,137
19.7,140
19.8,143
19.9,146
20,149
20.1,151
20.2,155
20.3,160
20.4,165
20.5,170
20.6,174
20.7,178
20.8,181
20.9,183
21,186
21.1,188
21.2,191
21.3,193
21.4,194
21.5,195
21.6,195
21.7,195
21.8,195
21.9,195
22,198
22.1,202
22.2,206
22.3,211
22.4,217
22.5,222
22.6,227
22.7,232
22.8,234
22.9,236
23,237
23.1,238
23.2,238
23.3,237
23.4,237
23.5,238
23.6,238
23.7,237
23.8,236
23.9,235
24,230
24.1,226
24.2,222
24.3,220
24.4,220
24.5,220
24.6,220
24.7,220
24.8,219
24.9,218
25,215
25.1,212
25.2,211
25.3,210
25.4,210
25.5,210
25.6,212
25.7,215
25.8,219
25.9,223
26,227
26.1,230
26.2,233
26.3,235
26.4,236
26.5,236
26.6,236
26.7,236
26.8,237
26.9,238
27,240
27.1,241
27.2,241
27.3,242
27.4,242
27.5,241
27.6,239
27.7,235
27.8,232
27.9,229
28,227
28.1,225
28.2,224
28.3,224
28.4,224
28.5,223
28.6,222
28.7,221
28.8,222
28.9,222
29,224
29.1,227
29.2,231
29.3,235
29.4,239
29.5,244
29.6,250
29.7,252
29.8,253
29.9,251
30,249
30.1,245
30.2,241
30.3,236
30.4,231
30.5,229
30.6,227
30.7,225
30.8,222
30.9,222
31,222
31.1,223
31.2,223
31.3,226
31.4,229
31.5,232
31.6,235
31.7,239
31.8,241
31.9,244
32,245
32.1,247
32.2,247
32.3,246
32.4,246
32.5,246
32.6,246
32.7,248
32.8,249
32.9,249
33,247
33.1,246
33.2,244
33.3,241
33.4,236
33.5,233
33.6,231
33.7,230
33.8,230
33.9,231
34,232
34.1,234
34.2,237
34.3,241
34.4,244
34.5,247
34.6,248
34.7,248
34.8,248
34.9,248
35,247
35.1,245
35.2,244
35.3,244
35.4,244
35.5,244
35.6,244
35.7,245
35.8,243
35.9,240
36,238
36.1,236
36.2,233
36.3,230
36.4,227
36.5,222
36.6,217
36.7,213
36.8,209
36.9,206
37,202
37.1,201
37.2,200
37.3,201
37.4,204
37.5,207
37.6,211
37.7,215
37.8,220
37.9,224
38,226
38.1,226
38.2,225
38.3,223
38.4,221
38.5,219
38.6,217
38.7,216
38.8,215
38.9,217
39,218
39.1,221
39.2,223
39.3,225
39.4,227
39.5,230
39.6,233
39.7,236
39.8,239
39.9,242
40,244
40.1,244
40.2,244
40.3,243
40.4,242
40.5,241
40.6,241
40.7,238
40.8,236
40.9,234
41,232
41.1,233
41.2,234
41.3,238
41.4,242
41.5,246
41.6,251
41.7,256
41.8,262
41.9,263
42,264
42.1,264
42.2,264
42.3,263
42.4,262
42.5,260
42.6,259
42.7,256
42.8,252
42.9,248
43,244
43.1,242
43.2,241
43.3,240
43.4,239
43.5,239
43.6,238
43.7,236
43.8,234
43.9,231
44,228
44.1,226
44.2,223
44.3,221
44.4,221
44.5,221
44.6,223
44.7,226
44.8,231
44.9,235
45,240
45.1,243
45.2,243
