Length,HU
0.1,95
0.2,95
0.3,94
0.4,93
0.5,92
0.6,92
0.7,92
0.8,91
0.9,90
1,91
1.1,91
1.2,91
1.3,90
1.4,90
1.5,89
1.6,89
1.7,88
1.8,88
1.9,88
2,88
2.1,88
2.2,87
2.3,87
2.4,86
2.5,85
2.6,85
2.7,85
2.8,84
2.9,84
3,83
3.1,83
3.2,83
3.3,83
3.4,83
3.5,83
3.6,83
3.7,84
3.8,86
3.9,87
4,88
4.1,89
4.2,91
4.3,92
4.4,94
4.5,95
4.6,97
4.7,100
4.8,101
4.9,103
5,106
5.1,108
5.2,111
5.3,113
5.4,116
5.5,119
5.6,121
5.7,124
5.8,126
5.9,129
6,131
6.1,133
6.2,136
6.3,138
6.4,139
6.5,141
6.6,142
6.7,144
6.8,144
6.9,145
7,145
7.1,146
7.2,146
7.3,146
7.4,146
7.5,146
7.6,146
7.7,145
7.8,144
7.9,143
8,142
8.1,141
8.2,139
8.3,138
8.4,136
8.5,135
8.6,133
8.7,132
8.8,130
8.9,128
9,125
9.1,124
9.2,122
9.3,120
9.4,119
9.5,118
9.6,117
9.7,116
9.8,115
9.9,115
10,115
10.1,115
10.2,115
10.3,116
10.4,116
10.5,117
10.6,117
10.7,117
10.8,119
10.9,120
11,122
11.1,123
11.2,125
11.3,127
11.4,129
11.5,131
11.6,134
11.7,136
11.8,139
11.9,142
12,145
12.1,147
12.2,150
12.3,152
12.4,154
12.5,156
12.6,158
12.7,159
12.8,160
12.9,161
13,162
13.1,163
13.2,163
13.3,164
13.4,164
13.5,164
13.6,164
13.7,163
13.8,163
13.9,163
14,163
14.1,164
14.2,165
14.3,165
14.4,166
14.5,168
14.6,169
14.7,171
14.8,173
14.9,175
15,177
15.1,179
15.2,181
15.3,183
15.4,184
15.5,185
15.6,186
15.7,187
15.8,188
15.9,187
16,187
16.1,186
16.2,185
16.3,184
16.4,183
16.5,181
16.6,179
16.7,177
16.8,174
16.9,172
17,169
17.1,167
17.2,165
17.3,163
17.4,160
17.5,158
17.6,156
17.7,154
17.8,153
17.9,152
18,151
18.1,151
18.2,150
18.3,149
18.4,149
18.5,150
18.6,150
18.7,150
18.8,150
18.9,150
19,150
19.1,151
19.2,151
19.3,150
19.4,149
19.5,149
19.6,148
19.7,147
19.8,147
19.9,147
20,146
20.1,146
20.2,146
20.3,146
20.4,146
20.5,147
20.6,148
20.7,149
20.8,150
20.9,151
21,153
21.1,154
21.2,155
21.3,156
21.4,157
21.5,158
21.6,158
21.7,159
21.8,159
21.9,159
22,159
22.1,159
22.2,159
22.3,160
22.4,160
22.5,160
22.6,161
22.7,161
22.8,161
22.9,162
23,163
23.1,163
23.2,163
23.3,164
23.4,164
23.5,164
23.6,165
23.7,165
23.8,165
23.9,164
24,164
24.1,163
24.2,163
24.3,163
24.4,163
24.5,162
24.6,161
24.7,160
24.8,160
24.9,159
25,158
25.1,157
25.2,156
25.3,155
25.4,153
25.5,151
25.6,150
25.7,148
25.8,146
25.9,144
26,143
26.1,142
26.2,141
26.3,139
26.4,139
26.5,138
26.6,138
26.7,137
26.8,137
26.9,137
27,138
27.1,139
27.2,139
27.3,140
27.4,141
27.5,143
27.6,144
27.7,145
27.8,147
27.9,150
28,152
28.1,154
28.2,155
28.3,157
28.4,159
28.5,161
28.6,162
28.7,164
28.8,165
28.9,166
29,167
29.1,168
29.2,168
29.3,169
29.4,169
29.5,169
29.6,168
29.7,167
29.8,166
29.9,165
30,164
30.1,163
30.2,161
30.3,160
30.4,159
30.5,157
30.6,156
30.7,154
30.8,153
30.9,152
31,151
31.1,150
31.2,149
31.3,148
31.4,148
31.5,148
31.6,148
31.7,148
31.8,148
31.9,148
32,148
32.1,148
32.2,148
32.3,149
32.4,149
32.5,150
32.6,150
32.7,151
32.8,152
32.9,152
33,153
33.1,154
33.2,153
33.3,153
33.4,153
33.5,152
33.6,151
33.7,151
33.8,150
33.9,149
34,148
34.1,147
34.2,146
34.3,145
34.4,144
34.5,143
34.6,143
34.7,142
34.8,141
34.9,141
35,140
35.1,140
35.2,140
35.3,140
35.4,140
35.5,140
35.6,140
35.7,141
35.8,141
35.9,140
36,140
36.1,140
36.2,140
36.3,139
36.4,138
36.5,138
36.6,137
36.7,136
36.8,135
36.9,134
37,134
37.1,134
37.2,134
37.3,134
37.4,135
37.5,136
37.6,137
37.7,138
37.8,139
37.9,141
38,142
38.1,143
38.2,144
38.3,145
38.4,146
38.5,147
38.6,147
38.7,148
38.8,148
38.9,147
39,147
39.1,146
39.2,145
39.3,144
39.4,143
39.5,142
39.6,141
39.7,140
39.8,139
39.9,138
40,138
40.1,137
40.2,137
40.3,137
40.4,137
40.5,137
40.6,138
40.7,138
40.8,139
40.9,140
41,141
41.1,142
41.2,143
41.3,145
41.4,146
41.5,147
41.6,148
41.7,149
41.8,151
41.9,152
42,152
42.1,153
42.2,153
42.3,153
42.4,154
42.5,154
42.6,154
42.7,153
42.8,153
42.9,153
43,153
43.1,154
43.2,154
43.3,155
43.4,155
43.5,156
43.6,156
43.7,157
43.8,157
43.9,157
44,157
44.1,157
44.2,157
44.3,156
44.4,155
44.5,154
44.6,154
44.7,153
44.8,151
44.9,149
45,148
45.1,146
45.2,145
45.3,143
45.4,141
45.5,140
45.6,139
45.7,137
45.8,136
45.9,135
46,134
46.1,134
46.2,133
46.3,132
46.4,131
46.5,130
46.6,130
46.7,129
46.8,128
46.9,127
47,126
47.1,125
47.2,124
47.3,123
47.4,122
47.5,121
47.6,120
47.7,119
47.8,118
47.9,118
48,117
48.1,117
48.2,116
48.3,116
48.4,116
48.5,116
48.6,116
48.7,117
48.8,116
48.9,116
49,116
49.1,116
49.2,116
49.3,116
49.4,115
49.5,115
49.6,115
49.7,116
49.8,117
49.9,118
50,119
50.1,120
50.2,121
50.3,123
50.4,125
50.5,126
50.6,128
50.7,129
50.8,131
50.9,132
51,134
51.1,135
51.2,137
51.3,138
51.4,140
51.5,141
51.6,143
51.7,145
51.8,147
51.9,148
52,149
52.1,150
52.2,151
52.3,152
52.4,152
52.5,153
52.6,153
52.7,153
52.8,153
52.9,152
53,152
53.1,151
53.2,150
53.3,150
53.4,150
53.5,149
53.6,148
53.7,146
53.8,145
53.9,144
54,143
54.1,140
54.2,138
54.3,135
54.4,132
54.5,130
54.6,127
54.7,125
54.8,122
54.9,120
55,118
55.1,116
55.2,114
55.3,112
55.4,111
55.5,109
55.6,108
55.7,107
55.8,106
55.9,106
56,106
56.1,106
56.2,106
56.3,107
56.4,108
56.5,109
56.6,110
56.7,111
56.8,112
56.9,113
57,114
57.1,114
57.2,115
57.3,115
57.4,115
57.5,114
57.6,114
57.7,113
57.8,111
57.9,109
58,107
58.1,105
58.2,102
58.3,99
58.4,96
58.5,93
58.6,90
58.7,88
58.8,86
58.9,84
59,82
59.1,81
59.2,81
59.3,81
59.4,82
59.5,83
59.6,84
59.7,86
59.8,88
59.9,90
60,92
60.1,94
60.2,96
60.3,97
60.4,98
60.5,98
60.6,98
60.7,98
60.8,97
60.9,96
61,94
61.1,92
61.2,90
61.3,87
61.4,85
61.5,82
61.6,79
61.7,76
61.8,73
61.9,71
62,68
62.1,65
62.2,63
62.3,61
62.4,58
62.5,55
62.6,52
62.7,49
62.8,46
62.9,43
63,40
63.1,38
63.2,35
63.3,32
63.4,28
63.5,25
63.6,21
63.7,17
63.8,13
63.9,10
64,6
64.1,3
64.2,-1
64.3,-5
64.4,-9
64.5,-12
64.6,-16
64.7,-19
64.8,-23
64.9,-26
65,-30
65.1,-33
65.2,-37
65.3,-40
65.4,-45
65.5,-49
65.6,-55
65.7,-62
65.8,-71
65.9,-81
66,-91
66.1,-101
66.2,-117
66.3,-136
66.4,-156
66.5,-177
66.6,-199
66.7,-222
66.8,-245
66.9,-267
67,-288
67.1,-308
67.2,-328
67.3,-346
67.4,-364
67.5,-379
67.6,-392
67.7,-404
67.8,-415
67.9,-426
68,-436
68.1,-445
68.2,-456
68.3,-466
68.4,-477
68.5,-489
68.6,-502
68.7,-515
68.8,-531
68.9,-549
69,-567
69.1,-585
69.2,-603
69.3,-621
69.4,-639
69.5,-656
69.6,-673
69.7,-690
69.8,-704
69.9,-718
70,-730
70.1,-740
70.2,-748
70.3,-755
70.4,-761
70.5,-766
70.6,-771
70.7,-774
70.8,-776
70.9,-779
71,-780
71.1,-781
71.2,-781
71.3,-781
71.4,-781
71.5,-781
71.6,-780
71.7,-778
71.8,-776
71.9,-773
72,-769
72.1,-763
72.2,-757
72.3,-751
72.4,-744
72.5,-736
72.6,-729
72.7,-720
72.8,-712
72.9,-705
73,-697
73.1,-690
73.2,-682
73.3,-675
73.4,-669
73.5,-663
73.6,-657
73.7,-651
73.8,-646
73.9,-643
74,-641
74.1,-639
74.2,-638
74.3,-640
74.4,-642
74.5,-647
74.6,-653
74.7,-659
74.8,-666
74.9,-673
75,-680
75.1,-686
75.2,-691
75.3,-696
75.4,-699
75.5,-702
75.6,-704
75.7,-705
75.8,-705
75.9,-704
76,-703
76.1,-702
76.2,-700
76.3,-699
