Length,HU
0.1,347
0.2,344
0.3,339
0.4,334
0.5,328
0.6,322
0.7,315
0.8,317
0.9,322
1,322
1.1,320
1.2,314
1.3,305
1.4,297
1.5,303
1.6,311
1.7,320
1.8,327
1.9,334
2,339
2.1,342
2.2,344
2.3,340
2.4,333
2.5,321
2.6,314
2.7,310
2.8,311
2.9,311
3,313
3.1,316
3.2,314
3.3,312
3.4,314
3.5,320
3.6,326
3.7,331
3.8,337
3.9,342
4,346
4.1,349
4.2,351
4.3,352
4.4,353
4.5,352
4.6,351
4.7,347
4.8,342
4.9,336
5,329
5.1,324
5.2,320
5.3,317
5.4,312
5.5,305
5.6,295
5.7,286
5.8,279
5.9,277
6,278
6.1,281
6.2,293
6.3,309
6.4,328
6.5,349
6.6,372
6.7,391
6.8,393
6.9,393
7,395
7.1,397
7.2,400
7.3,404
7.4,405
7.5,406
7.6,410
7.7,414
7.8,421
7.9,428
8,429
8.1,429
8.2,429
8.3,428
8.4,427
8.5,426
8.6,414
8.7,401
8.8,388
8.9,377
9,365
9.1,355
9.2,348
9.3,340
9.4,331
9.5,322
9.6,311
9.7,300
9.8,305
9.9,315
10,327
10.1,340
10.2,354
10.3,371
10.4,375
10.5,377
10.6,380
10.7,384
10.8,388
10.9,392
11,381
11.1,370
11.2,360
11.3,351
11.4,343
11.5,337
11.6,335
11.7,334
11.8,334
11.9,335
12,336
12.1,338
12.2,340
12.3,339
12.4,335
12.5,328
12.6,320
12.7,311
12.8,311
12.9,307
13,298
13.1,284
13.2,267
13.3,246
13.4,230
13.5,214
13.6,197
13.7,179
13.8,170
13.9,164
14,160
14.1,156
14.2,152
14.3,147
14.4,143
14.5,142
14.6,129
14.7,116
14.8,103
14.9,91
15,78
15.1,62
15.2,53
15.3,45
15.4,38
15.5,33
15.6,27
15.7,24
15.8,33
15.9,44
16,55
16.1,65
16.2,76
16.3,84
16.4,80
16.5,79
16.6,79
16.7,82
16.8,86
16.9,92
17,87
17.1,79
17.2,71
17.3,65
17.4,61
17.5,59
17.6,62
17.7,63
17.8,64
17.9,64
18,65
18.1,66
18.2,66
18.3,69
18.4,77
18.5,88
18.6,102
18.7,118
18.8,125
18.9,131
19,131
19.1,130
19.2,127
19.3,120
19.4,107
19.5,95
19.6,85
19.7,78
19.8,72
19.9,68
20,66
20.1,66
20.2,66
20.3,70
20.4,74
20.5,77
20.6,74
20.7,72
20.8,69
20.9,66
21,66
21.1,66
21.2,66
21.3,66
21.4,67
21.5,70
21.6,75
21.7,79
21.8,75
21.9,70
22,64
22.1,57
22.2,52
22.3,48
22.4,42
22.5,37
22.6,32
22.7,28
22.8,24
22.9,23
23,30
23.1,36
23.2,39
23.3,39
23.4,36
23.5,38
23.6,52
23.7,66
23.8,79
23.9,93
24,107
24.1,119
24.2,130
24.3,142
24.4,155
24.5,169
24.6,184
24.7,194
24.8,191
24.9,184
25,177
25.1,169
25.2,161
25.3,150
25.4,137
25.5,126
25.6,116
25.7,107
25.8,99
25.9,95
26,98
26.1,107
26.2,123
26.3,140
26.4,160
26.5,185
26.6,214
26.7,244
26.8,271
26.9,295
27,316
27.1,324
27.2,316
27.3,305
27.4,290
27.5,271
27.6,251
27.7,236
27.8,231
27.9,226
28,223
28.1,218
28.2,215
28.3,219
28.4,234
28.5,251
28.6,271
28.7,296
28.8,324
28.9,342
29,348
29.1,351
29.2,354
29.3,355
29.4,353
29.5,348
29.6,339
29.7,332
29.8,327
29.9,324
30,320
30.1,318
30.2,320
30.3,325
30.4,332
30.5,340
30.6,351
30.7,360
30.8,367
30.9,373
31,379
31.1,385
31.2,389
31.3,389
31.4,384
31.5,379
31.6,373
31.7,365
31.8,357
31.9,347
32,338
32.1,328
32.2,316
32.3,302
32.4,287
32.5,276
32.6,277
32.7,282
32.8,290
32.9,300
33,312
33.1,322
33.2,328
33.3,332
33.4,331
33.5,327
33.6,318
33.7,308
33.8,296
33.9,276
34,256
34.1,237
34.2,220
34.3,210
34.4,204
34.5,201
34.6,206
34.7,211
34.8,218
34.9,227
35,236
35.1,245
35.2,253
35.3,260
35.4,265
35.5,274
35.6,285
35.7,296
35.8,308
35.9,321
36,333
36.1,342
36.2,347
36.3,348
36.4,345
36.5,339
36.6,332
36.7,326
36.8,322
36.9,320
37,319
37.1,319
37.2,318
37.3,322
37.4,329
37.5,337
37.6,346
37.7,356
37.8,369
37.9,378
38,384
38.1,392
38.2,400
38.3,408
38.4,416
38.5,414
38.6,411
38.7,408
38.8,407
38.9,407
39,407
39.1,393
39.2,375
39.3,357
39.4,340
39.5,322
39.6,305
39.7,297
39.8,294
39.9,293
40,295
40.1,298
40.2,303
40.3,306
40.4,302
40.5,297
40.6,294
40.7,293
40.8,293
40.9,294
41,295
41.1,297
41.2,299
41.3,301
41.4,305
41.5,307
41.6,308
41.7,310
41.8,314
41.9,320
42,329
42.1,340
42.2,351
42.3,358
42.4,360
42.5,361
42.6,363
42.7,361
42.8,360
42.9,360
43,356
43.1,352
43.2,350
43.3,351
43.4,354
43.5,361
43.6,366
43.7,369
43.8,371
43.9,365
44,358
44.1,351
44.2,344
44.3,338
44.4,332
44.5,322
44.6,313
44.7,304
44.8,296
44.9,289
45,285
45.1,281
45.2,279
45.3,279
45.4,281
45.5,284
45.6,289
45.7,285
45.8,280
45.9,275
46,268
