Length,HU
0.1,78
0.2,76
0.3,73
0.4,69
0.5,67
0.6,65
0.7,61
0.8,64
0.9,70
1,77
1.1,80
1.2,80
1.3,81
1.4,76
1.5,68
1.6,60
1.7,57
1.8,58
1.9,61
2,66
2.1,75
2.2,85
2.3,93
2.4,95
2.5,97
2.6,98
2.7,98
2.8,98
2.9,98
3,98
3.1,98
3.2,98
3.3,100
3.4,101
3.5,102
3.6,99
3.7,96
3.8,94
3.9,95
4,95
4.1,95
4.2,101
4.3,107
4.4,112
4.5,110
4.6,106
4.7,102
4.8,94
4.9,86
5,80
5.1,78
5.2,77
5.3,78
5.4,82
5.5,87
5.6,92
5.7,98
5.8,105
5.9,111
6,112
6.1,103
6.2,95
6.3,86
6.4,77
6.5,69
6.6,60
6.7,54
6.8,49
6.9,45
7,46
7.1,47
7.2,50
7.3,56
7.4,63
7.5,71
7.6,72
7.7,74
7.8,75
7.9,72
8,70
8.1,67
8.2,78
8.3,90
8.4,101
8.5,113
8.6,126
8.7,138
8.8,141
8.9,141
9,140
9.1,139
9.2,140
9.3,141
9.4,143
9.5,145
9.6,147
9.7,148
9.8,148
9.9,146
10,140
10.1,131
10.2,123
10.3,112
10.4,98
10.5,84
10.6,71
10.7,59
10.8,46
10.9,35
11,30
11.1,24
11.2,19
11.3,19
11.4,19
11.5,19
11.6,25
11.7,32
11.8,39
11.9,45
12,52
12.1,59
12.2,59
12.3,59
12.4,60
12.5,59
12.6,60
12.7,61
12.8,58
12.9,55
13,53
13.1,51
13.2,48
13.3,46
13.4,46
13.5,46
13.6,46
13.7,49
13.8,54
13.9,57
14,54
14.1,47
14.2,38
14.3,26
14.4,11
14.5,-4
14.6,-11
14.7,-5
14.8,1
14.9,7
15,16
15.1,24
15.2,30
15.3,28
15.4,26
15.5,27
15.6,35
15.7,43
15.8,52
15.9,69
16,84
16.1,98
16.2,109
16.3,118
16.4,127
16.5,124
16.6,120
16.7,116
16.8,100
16.9,83
17,68
17.1,56
17.2,45
17.3,35
17.4,28
17.5,22
17.6,16
17.7,13
17.8,12
17.9,11
18,17
18.1,30
18.2,43
18.3,55
18.4,62
18.5,68
18.6,70
18.7,67
18.8,63
18.9,58
19,51
19.1,45
19.2,40
19.3,40
19.4,40
19.5,44
19.6,58
19.7,72
19.8,84
19.9,88
20,91
20.1,93
20.2,83
20.3,73
20.4,64
20.5,44
20.6,23
20.7,3
20.8,-7
20.9,-17
21,-28
21.1,-24
21.2,-17
21.3,-10
21.4,3
21.5,17
21.6,29
21.7,35
21.8,39
21.9,41
22,35
22.1,24
22.2,14
22.3,2
