Length,HU
0.1,526
0.2,528
0.3,529
0.4,530
0.5,531
0.6,531
0.7,531
0.8,531
0.9,532
1,532
1.1,532
1.2,532
1.3,533
1.4,534
1.5,535
1.6,536
1.7,537
1.8,539
1.9,540
2,543
2.1,545
2.2,547
2.3,549
2.4,551
2.5,554
2.6,556
2.7,557
2.8,560
2.9,562
3,564
3.1,566
3.2,568
3.3,570
3.4,572
3.5,574
3.6,576
3.7,578
3.8,579
3.9,580
4,580
4.1,580
4.2,581
4.3,581
4.4,582
4.5,582
4.6,583
4.7,586
4.8,588
4.9,591
5,593
5.1,597
5.2,600
5.3,603
5.4,606
5.5,610
5.6,613
5.7,617
5.8,619
5.9,622
6,625
6.1,628
6.2,630
6.3,632
6.4,634
6.5,636
6.6,638
6.7,640
6.8,642
6.9,644
7,646
7.1,648
7.2,651
7.3,653
7.4,656
7.5,658
7.6,660
7.7,661
7.8,662
7.9,663
8,664
8.1,665
8.2,665
8.3,666
8.4,666
8.5,666
8.6,666
8.7,665
8.8,663
8.9,660
9,656
9.1,653
9.2,647
9.3,639
9.4,631
9.5,621
9.6,608
9.7,594
9.8,577
9.9,559
10,538
10.1,517
10.2,494
10.3,469
10.4,444
10.5,419
10.6,394
10.7,368
10.8,344
10.9,319
11,295
11.1,273
11.2,250
11.3,229
11.4,209
11.5,192
11.6,175
11.7,159
11.8,145
11.9,132
12,120
12.1,109
12.2,100
12.3,91
12.4,84
12.5,77
12.6,72
12.7,67
12.8,63
12.9,60
13,57
13.1,54
13.2,51
13.3,49
13.4,47
13.5,46
13.6,44
13.7,43
13.8,42
13.9,41
14,41
14.1,41
14.2,41
14.3,41
14.4,41
14.5,42
14.6,43
14.7,44
14.8,45
14.9,46
15,46
15.1,47
15.2,47
15.3,48
15.4,48
15.5,49
15.6,48
15.7,48
15.8,48
15.9,47
16,46
16.1,46
16.2,45
16.3,44
16.4,44
16.5,43
16.6,43
16.7,43
16.8,43
16.9,43
17,44
17.1,45
17.2,46
17.3,48
17.4,49
17.5,50
17.6,50
17.7,50
17.8,49
17.9,48
18,46
18.1,44
18.2,42
18.3,41
18.4,40
18.5,39
18.6,40
18.7,40
18.8,41
18.9,43
19,45
19.1,47
19.2,50
19.3,52
19.4,54
19.5,57
19.6,59
19.7,62
19.8,65
19.9,68
20,71
20.1,74
20.2,77
20.3,80
20.4,84
20.5,88
20.6,93
20.7,98
20.8,103
20.9,109
21,114
21.1,119
21.2,124
21.3,129
21.4,134
21.5,138
21.6,141
21.7,143
21.8,145
21.9,147
22,149
22.1,149
22.2,150
22.3,150
22.4,150
22.5,150
22.6,150
22.7,150
22.8,150
22.9,150
23,150
23.1,151
23.2,151
23.3,152
23.4,153
23.5,154
23.6,155
23.7,156
23.8,157
23.9,158
24,159
24.1,160
24.2,160
