Length,HU
0.1,210
0.2,210
0.3,210
0.4,211
0.5,214
0.6,217
0.7,220
0.8,222
0.9,224
1,225
1.1,227
1.2,228
1.3,229
1.4,229
1.5,229
1.6,229
1.7,228
1.8,227
1.9,226
2,225
2.1,225
2.2,226
2.3,227
2.4,228
2.5,229
2.6,230
2.7,231
2.8,233
2.9,233
3,234
3.1,235
3.2,236
3.3,237
3.4,240
3.5,243
3.6,246
3.7,249
3.8,252
3.9,256
4,259
4.1,262
4.2,264
4.3,265
4.4,267
4.5,268
4.6,269
4.7,269
4.8,270
4.9,270
5,270
5.1,268
5.2,266
5.3,265
5.4,263
5.5,262
5.6,262
5.7,261
5.8,261
5.9,263
6,265
6.1,267
6.2,269
6.3,272
6.4,276
6.5,279
6.6,283
6.7,286
6.8,289
6.9,292
7,295
7.1,297
7.2,297
7.3,298
7.4,299
7.5,300
7.6,300
7.7,300
7.8,301
7.9,301
8,301
8.1,301
8.2,302
8.3,302
8.4,302
8.5,303
8.6,303
8.7,303
8.8,304
8.9,305
9,307
9.1,309
9.2,311
9.3,315
9.4,319
9.5,323
9.6,327
9.7,329
9.8,332
9.9,335
10,338
10.1,340
10.2,343
10.3,346
10.4,348
10.5,350
10.6,351
10.7,352
10.8,354
10.9,353
11,353
11.1,353
11.2,352
11.3,353
11.4,353
11.5,353
11.6,354
11.7,354
11.8,356
11.9,357
12,358
12.1,359
12.2,360
12.3,361
12.4,361
12.5,361
12.6,361
12.7,360
12.8,359
12.9,358
13,357
13.1,356
13.2,355
13.3,353
13.4,352
13.5,351
13.6,349
13.7,348
13.8,347
13.9,346
14,344
14.1,343
14.2,342
14.3,341
14.4,340
14.5,339
14.6,338
14.7,335
14.8,332
14.9,329
15,326
15.1,323
15.2,320
15.3,317
15.4,314
15.5,311
15.6,309
15.7,307
15.8,305
15.9,302
16,298
16.1,294
16.2,290
16.3,285
16.4,281
16.5,276
16.6,271
16.7,265
16.8,261
16.9,256
17,251
17.1,246
17.2,242
17.3,237
17.4,233
17.5,228
17.6,224
17.7,219
17.8,214
17.9,209
18,205
18.1,201
18.2,197
18.3,193
18.4,189
18.5,186
18.6,182
18.7,179
18.8,175
18.9,171
19,167
19.1,163
19.2,159
19.3,155
19.4,151
19.5,148
19.6,145
19.7,143
19.8,142
19.9,142
20,142
20.1,143
20.2,146
20.3,148
20.4,150
20.5,151
20.6,151
20.7,150
20.8,149
20.9,147
21,144
21.1,141
21.2,137
21.3,134
21.4,132
21.5,130
21.6,129
21.7,127
21.8,125
21.9,124
22,122
22.1,121
22.2,119
22.3,116
22.4,114
22.5,112
22.6,110
22.7,108
22.8,107
22.9,105
23,104
23.1,103
23.2,101
23.3,99
23.4,98
23.5,94
23.6,91
23.7,88
23.8,86
23.9,84
24,83
24.1,81
24.2,80
24.3,79
24.4,78
24.5,77
24.6,76
24.7,73
24.8,70
24.9,66
25,63
25.1,60
25.2,57
25.3,55
25.4,53
25.5,52
25.6,53
25.7,54
25.8,55
25.9,56
26,58
26.1,59
26.2,61
26.3,62
26.4,63
26.5,64
26.6,65
26.7,66
26.8,66
26.9,65
27,65
27.1,65
27.2,64
27.3,64
27.4,63
27.5,63
27.6,63
27.7,62
27.8,62
27.9,62
28,62
28.1,62
28.2,63
28.3,64
28.4,64
28.5,64
28.6,64
28.7,63
28.8,63
28.9,61
29,59
29.1,57
29.2,54
29.3,53
29.4,52
29.5,51
29.6,50
29.7,51
29.8,52
29.9,54
30,56
30.1,59
30.2,61
30.3,63
30.4,65
30.5,67
30.6,68
30.7,69
30.8,69
30.9,70
31,71
31.1,71
31.2,70
31.3,70
31.4,69
31.5,67
31.6,65
31.7,62
31.8,61
31.9,60
32,59
32.1,59
32.2,59
32.3,60
32.4,62
32.5,63
32.6,64
32.7,65
32.8,65
32.9,66
33,66
33.1,65
33.2,65
33.3,64
33.4,63
33.5,63
33.6,64
