Length,HU
0.1,671
0.2,668
0.3,663
0.4,654
0.5,642
0.6,632
0.7,624
0.8,616
0.9,607
1,592
1.1,562
1.2,533
1.3,508
1.4,487
1.5,468
1.6,457
1.7,451
1.8,449
1.9,447
2,445
2.1,444
2.2,445
2.3,445
2.4,445
2.5,445
2.6,444
2.7,441
2.8,445
2.9,452
3,460
3.1,468
3.2,477
3.3,487
3.4,495
3.5,504
3.6,515
3.7,525
3.8,532
3.9,533
4,528
4.1,523
4.2,518
4.3,513
4.4,503
4.5,496
4.6,493
4.7,492
4.8,492
4.9,494
5,497
5.1,501
5.2,505
5.3,510
5.4,514
5.5,520
5.6,527
5.7,537
5.8,544
5.9,549
6,552
6.1,554
6.2,556
6.3,553
6.4,547
6.5,536
6.6,523
6.7,506
6.8,494
6.9,489
7,491
7.1,500
7.2,511
7.3,524
7.4,535
7.5,547
7.6,560
7.7,574
7.8,590
7.9,587
8,570
8.1,554
8.2,537
8.3,520
8.4,503
8.5,489
8.6,485
8.7,484
8.8,494
8.9,507
9,523
9.1,541
9.2,558
9.3,574
9.4,587
9.5,599
9.6,609
9.7,621
9.8,629
9.9,635
10,640
10.1,645
10.2,649
10.3,644
10.4,637
10.5,617
10.6,593
10.7,569
10.8,547
10.9,528
11,512
11.1,500
11.2,490
11.3,484
11.4,490
11.5,495
11.6,498
11.7,499
11.8,499
11.9,500
12,502
12.1,509
12.2,517
12.3,524
12.4,530
12.5,535
12.6,533
12.7,527
12.8,518
12.9,507
13,493
13.1,481
13.2,482
13.3,482
13.4,479
13.5,474
13.6,467
13.7,455
13.8,431
13.9,404
14,379
14.1,357
14.2,338
14.3,321
14.4,307
14.5,295
14.6,284
14.7,276
14.8,268
14.9,268
15,276
15.1,288
15.2,303
15.3,321
15.4,340
15.5,345
15.6,346
15.7,343
15.8,340
15.9,335
16,330
16.1,332
16.2,336
16.3,345
16.4,356
16.5,372
16.6,374
16.7,364
16.8,352
16.9,341
17,328
17.1,314
17.2,296
17.3,276
17.4,257
17.5,241
17.6,230
17.7,225
17.8,224
17.9,224
18,226
18.1,227
18.2,228
18.3,225
18.4,203
18.5,180
18.6,156
18.7,132
18.8,106
18.9,87
19,83
19.1,81
19.2,87
19.3,93
19.4,97
19.5,101
19.6,107
19.7,109
19.8,109
19.9,105
20,101
20.1,101
20.2,99
20.3,96
20.4,93
20.5,88
20.6,84
20.7,86
20.8,90
20.9,100
21,111
21.1,122
21.2,133
21.3,145
21.4,156
21.5,167
21.6,178
21.7,189
21.8,184
21.9,161
22,136
22.1,109
22.2,79
22.3,47
22.4,25
22.5,10
22.6,-5
22.7,-13
22.8,-19
22.9,-25
23,-23
23.1,-21
23.2,-19
23.3,-16
23.4,-13
23.5,-9
23.6,4
23.7,18
23.8,32
23.9,46
24,60
24.1,75
24.2,94
24.3,112
24.4,131
24.5,151
24.6,166
24.7,171
24.8,169
24.9,168
25,167
25.1,168
25.2,172
25.3,169
25.4,167
25.5,168
25.6,171
25.7,177
25.8,184
25.9,192
26,196
26.1,198
26.2,195
26.3,193
26.4,190
26.5,183
26.6,178
26.7,175
26.8,174
26.9,172
27,169
27.1,160
27.2,152
27.3,142
27.4,132
27.5,119
27.6,101
27.7,79
27.8,55
27.9,32
28,10
28.1,-14
28.2,-22
28.3,-29
28.4,-35
28.5,-39
28.6,-42
28.7,-42
28.8,-25
28.9,-10
29,4
29.1,18
29.2,34
29.3,49
29.4,62
29.5,76
29.6,92
29.7,105
29.8,119
29.9,129
30,137
30.1,146
30.2,156
30.3,163
30.4,171
30.5,168
30.6,160
30.7,153
30.8,145
30.9,138
31,131
31.1,119
31.2,106
31.3,92
31.4,81
31.5,75
31.6,69
31.7,62
31.8,58
31.9,56
32,58
32.1,64
32.2,73
32.3,77
32.4,80
32.5,82
32.6,85
32.7,87
32.8,89
32.9,93
33,96
33.1,96
33.2,90
33.3,82
33.4,65
33.5,49
33.6,34
33.7,18
33.8,0
33.9,-17
34,-21
34.1,-24
34.2,-27
34.3,-31
34.4,-36
34.5,-38
34.6,-29
34.7,-20
34.8,-10
34.9,3
35,17
35.1,28
35.2,37
35.3,44
35.4,50
35.5,56
35.6,62
35.7,59
35.8,57
35.9,55
36,54
36.1,52
36.2,50
36.3,47
36.4,42
36.5,37
36.6,31
36.7,26
36.8,25
36.9,29
37,34
37.1,39
37.2,46
37.3,52
37.4,64
37.5,82
37.6,101
37.7,118
37.8,135
37.9,150
38,139
38.1,121
38.2,101
38.3,78
38.4,53
38.5,29
38.6,18
38.7,8
38.8,3
38.9,3
39,6
39.1,17
39.2,42
39.3,69
39.4,96
39.5,123
39.6,149
39.7,165
39.8,173
39.9,178
40,182
40.1,180
40.2,178
40.3,168
40.4,156
40.5,144
40.6,129
40.7,116
40.8,103
40.9,87
41,75
41.1,66
41.2,60
41.3,56
41.4,58
41.5,69
41.6,79
41.7,87
41.8,94
41.9,100
42,106
42.1,111
42.2,117
42.3,120
42.4,121
42.5,122
42.6,119
42.7,113
42.8,107
42.9,102
43,96
43.1,87
43.2,78
43.3,69
43.4,61
43.5,54
43.6,50
43.7,48
43.8,53
43.9,58
44,63
44.1,69
44.2,75
44.3,82
44.4,88
44.5,94
44.6,99
44.7,103
44.8,104
44.9,110
45,121
45.1,134
45.2,149
45.3,166
45.4,182
45.5,191
45.6,196
45.7,199
45.8,201
45.9,203
46,205
46.1,204
46.2,196
46.3,186
46.4,176
46.5,160
46.6,138
46.7,114
46.8,91
46.9,70
47,50
47.1,40
47.2,39
47.3,43
47.4,50
47.5,57
47.6,63
47.7,68
47.8,78
47.9,90
48,103
48.1,113
48.2,121
48.3,129
48.4,127
48.5,122
48.6,115
48.7,106
48.8,102
48.9,104
49,106
49.1,112
49.2,117
49.3,122
49.4,127
49.5,131
49.6,132
49.7,126
49.8,124
49.9,124
50,128
50.1,131
50.2,131
50.3,128
50.4,121
50.5,110
50.6,94
50.7,80
50.8,64
50.9,49
51,34
51.1,21
51.2,9
51.3,9
51.4,12
51.5,16
51.6,18
51.7,19
51.8,19
51.9,18
52,16
52.1,12
52.2,7
52.3,4
52.4,4
52.5,10
52.6,19
52.7,27
52.8,36
52.9,44
53,52
53.1,57
53.2,57
53.3,57
53.4,54
53.5,52
53.6,38
53.7,26
53.8,16
53.9,7
54,-1
54.1,-5
54.2,-5
54.3,-3
54.4,0
54.5,5
54.6,11
54.7,21
54.8,38
54.9,58
55,79
55.1,94
55.2,109
55.3,117
55.4,124
55.5,134
55.6,145
55.7,158
55.8,164
55.9,150
56,132
56.1,115
56.2,97
56.3,80
56.4,65
56.5,58
56.6,58
56.7,66
56.8,76
56.9,87
57,97
57.1,105
57.2,113
57.3,120
57.4,126
57.5,129
57.6,128
57.7,126
57.8,126
57.9,126
58,129
58.1,132
58.2,134
58.3,137
58.4,138
58.5,136
58.6,133
58.7,129
58.8,115
58.9,104
59,96
59.1,90
59.2,87
59.3,84
59.4,85
59.5,88
59.6,94
59.7,103
59.8,115
59.9,128
60,139
60.1,145
60.2,144
60.3,141
60.4,135
60.5,119
60.6,101
60.7,84
60.8,69
60.9,57
61,52
61.1,56
61.2,55
61.3,50
61.4,41
61.5,26
61.6,7
61.7,-9
61.8,-20
61.9,-22
62,-24
62.1,-27
62.2,-27
62.3,-23
62.4,-20
62.5,-16
62.6,-13
62.7,-9
62.8,0
62.9,10
63,20
63.1,31
63.2,43
63.3,55
63.4,78
63.5,105
63.6,129
63.7,146
63.8,159
63.9,164
64,154
64.1,148
64.2,147
64.3,151
64.4,160
64.5,168
64.6,170
64.7,169
64.8,166
64.9,160
65,153
65.1,140
65.2,125
65.3,111
65.4,103
65.5,98
65.6,97
65.7,99
65.8,102
65.9,105
66,108
66.1,111
66.2,107
66.3,96
66.4,86
66.5,77
66.6,68
66.7,60
66.8,53
66.9,51
67,49
67.1,43
67.2,35
67.3,25
67.4,14
67.5,2
67.6,-10
67.7,-24
67.8,-38
67.9,-46
68,-32
68.1,-14
68.2,5
68.3,25
68.4,48
68.5,72
