Length,HU
0.1,510
0.2,509
0.3,508
0.4,506
0.5,501
0.6,495
0.7,488
0.8,482
0.9,476
1,468
1.1,461
1.2,454
1.3,447
1.4,443
1.5,445
1.6,447
1.7,450
1.8,453
1.9,455
2,455
2.1,451
2.2,446
2.3,442
2.4,442
2.5,443
2.6,444
2.7,448
2.8,452
2.9,455
3,452
3.1,447
3.2,441
3.3,435
3.4,428
3.5,421
3.6,426
3.7,432
3.8,440
3.9,446
4,453
4.1,460
4.2,460
4.3,459
4.4,458
4.5,456
4.6,453
4.7,451
4.8,450
4.9,450
5,449
5.1,452
5.2,457
5.3,463
5.4,466
5.5,469
5.6,471
5.7,469
5.8,462
5.9,455
6,447
6.1,440
6.2,433
6.3,427
6.4,422
6.5,416
6.6,412
6.7,410
6.8,408
6.9,408
7,411
7.1,415
7.2,420
7.3,425
7.4,429
7.5,434
7.6,438
7.7,441
7.8,445
7.9,449
8,453
8.1,457
8.2,457
8.3,456
8.4,456
8.5,453
8.6,449
8.7,444
8.8,443
8.9,442
9,441
9.1,440
9.2,438
9.3,437
9.4,434
9.5,430
9.6,427
9.7,424
9.8,422
9.9,419
10,419
10.1,420
10.2,421
10.3,423
10.4,427
10.5,431
10.6,435
10.7,443
10.8,449
10.9,454
11,455
11.1,456
11.2,455
11.3,444
11.4,434
11.5,423
11.6,406
11.7,389
11.8,373
11.9,352
12,332
12.1,312
12.2,294
12.3,275
12.4,256
12.5,243
12.6,231
12.7,217
12.8,202
12.9,186
13,170
13.1,154
13.2,138
13.3,123
13.4,113
13.5,106
13.6,100
13.7,100
13.8,103
13.9,106
14,110
14.1,114
14.2,117
14.3,120
14.4,121
14.5,122
14.6,122
14.7,119
14.8,117
14.9,114
15,110
15.1,107
15.2,104
15.3,100
15.4,96
15.5,93
15.6,91
15.7,89
15.8,87
15.9,90
16,92
16.1,93
16.2,92
16.3,91
16.4,90
16.5,90
16.6,90
16.7,91
16.8,94
16.9,96
17,99
17.1,100
17.2,100
17.3,100
17.4,100
17.5,99
17.6,97
17.7,96
17.8,95
17.9,94
18,93
18.1,91
18.2,89
18.3,87
18.4,84
18.5,80
18.6,78
18.7,77
18.8,76
18.9,76
19,74
19.1,73
19.2,71
19.3,67
19.4,62
19.5,59
19.6,58
19.7,58
19.8,60
19.9,70
20,80
20.1,90
20.2,95
20.3,99
20.4,102
20.5,101
20.6,100
20.7,98
20.8,96
20.9,94
21,91
21.1,84
21.2,77
21.3,70
21.4,65
21.5,61
21.6,58
21.7,55
21.8,51
21.9,49
22,50
