Length,HU
0.1,539
0.2,519
0.3,505
0.4,494
0.5,487
0.6,498
0.7,511
0.8,524
0.9,532
1,531
1.1,521
1.2,505
1.3,498
1.4,507
1.5,514
1.6,519
1.7,524
1.8,534
1.9,543
2,550
2.1,556
2.2,551
2.3,544
2.4,532
2.5,515
2.6,502
2.7,485
2.8,463
2.9,447
3,449
3.1,457
3.2,470
3.3,484
3.4,487
3.5,481
3.6,471
3.7,458
3.8,453
3.9,455
4,457
4.1,459
4.2,463
4.3,472
4.4,480
4.5,487
4.6,496
4.7,508
4.8,519
4.9,530
5,541
5.1,546
5.2,548
5.3,556
5.4,558
5.5,553
5.6,547
5.7,538
5.8,532
5.9,533
6,531
6.1,526
6.2,519
6.3,510
6.4,507
6.5,509
6.6,518
6.7,527
6.8,527
6.9,523
7,515
7.1,507
7.2,497
7.3,481
7.4,465
7.5,461
7.6,462
7.7,463
7.8,461
7.9,446
8,424
8.1,401
8.2,380
8.3,369
8.4,357
8.5,344
8.6,329
8.7,311
8.8,290
8.9,281
9,278
9.1,283
9.2,292
9.3,304
9.4,317
9.5,321
9.6,310
9.7,300
9.8,290
9.9,284
10,274
10.1,266
10.2,257
10.3,251
10.4,241
10.5,238
10.6,240
10.7,244
10.8,223
10.9,207
11,196
11.1,191
11.2,173
11.3,156
11.4,142
11.5,129
11.6,112
11.7,91
11.8,73
11.9,60
12,62
12.1,70
12.2,85
12.3,102
12.4,117
12.5,126
12.6,130
12.7,126
12.8,114
12.9,99
13,85
13.1,71
13.2,65
13.3,64
13.4,62
13.5,61
13.6,67
13.7,78
13.8,83
13.9,84
14,86
14.1,82
14.2,69
14.3,52
14.4,34
14.5,17
14.6,4
14.7,-3
14.8,-7
14.9,-7
15,-14
15.1,-27
15.2,-37
15.3,-27
15.4,-10
15.5,14
15.6,44
15.7,68
15.8,91
15.9,117
16,142
16.1,147
16.2,141
16.3,132
16.4,121
16.5,108
16.6,95
16.7,82
16.8,70
16.9,64
17,62
17.1,63
17.2,64
17.3,68
17.4,81
17.5,100
17.6,124
17.7,131
17.8,125
17.9,121
18,119
18.1,112
18.2,107
18.3,109
18.4,117
18.5,125
18.6,127
18.7,128
18.8,124
18.9,114
19,101
19.1,94
19.2,89
19.3,89
19.4,95
19.5,98
19.6,99
19.7,98
19.8,101
19.9,107
20,113
20.1,121
20.2,130
20.3,139
20.4,147
20.5,155
20.6,156
20.7,153
20.8,150
20.9,146
21,134
21.1,121
21.2,113
21.3,112
21.4,121
21.5,136
21.6,152
21.7,152
21.8,135
21.9,113
22,92
22.1,71
22.2,65
22.3,70
22.4,76
22.5,80
22.6,87
22.7,104
22.8,118
22.9,129
23,135
23.1,136
23.2,133
23.3,127
23.4,122
23.5,126
23.6,139
23.7,149
23.8,157
23.9,163
24,171
24.1,180
24.2,170
24.3,152
24.4,140
24.5,132
24.6,128
24.7,119
24.8,110
24.9,103
25,99
25.1,95
25.2,92
25.3,85
25.4,75
