Length,HU
0.1,379
0.2,380
0.3,382
0.4,383
0.5,385
0.6,386
0.7,387
0.8,387
0.9,388
1,389
1.1,389
1.2,389
1.3,388
1.4,388
1.5,388
1.6,387
1.7,387
1.8,386
1.9,386
2,386
2.1,386
2.2,386
2.3,386
2.4,387
2.5,388
2.6,389
2.7,390
2.8,391
2.9,392
3,393
3.1,394
3.2,395
3.3,396
3.4,397
3.5,397
3.6,398
3.7,399
3.8,400
3.9,401
4,401
4.1,402
4.2,403
4.3,404
4.4,405
4.5,405
4.6,406
4.7,406
4.8,406
4.9,406
5,405
5.1,405
5.2,404
5.3,403
5.4,402
5.5,402
5.6,401
5.7,400
5.8,399
5.9,398
6,396
6.1,395
6.2,394
6.3,392
6.4,391
6.5,389
6.6,387
6.7,386
6.8,386
6.9,385
7,385
7.1,385
7.2,386
7.3,386
7.4,387
7.5,388
7.6,389
7.7,390
7.8,391
7.9,392
8,393
8.1,394
8.2,395
8.3,395
8.4,396
8.5,396
8.6,397
8.7,397
8.8,397
8.9,397
9,397
9.1,397
9.2,397
9.3,396
9.4,396
9.5,395
9.6,394
9.7,394
9.8,393
9.9,393
10,392
10.1,392
10.2,392
10.3,392
10.4,392
10.5,393
10.6,393
10.7,394
10.8,396
10.9,397
11,398
11.1,399
11.2,401
11.3,402
11.4,402
11.5,403
11.6,404
11.7,404
11.8,404
11.9,403
12,403
12.1,402
12.2,401
12.3,400
12.4,399
12.5,398
12.6,397
12.7,395
12.8,393
12.9,392
13,390
13.1,389
13.2,387
13.3,385
13.4,383
13.5,381
13.6,379
13.7,377
13.8,375
13.9,373
14,371
14.1,369
14.2,367
14.3,365
14.4,363
14.5,361
14.6,359
14.7,357
14.8,356
14.9,354
15,353
15.1,351
15.2,350
15.3,349
15.4,348
15.5,347
15.6,346
15.7,346
15.8,346
15.9,346
16,346
16.1,347
16.2,348
16.3,349
16.4,350
16.5,351
16.6,351
16.7,352
16.8,353
16.9,354
17,355
17.1,355
17.2,356
17.3,356
17.4,356
17.5,357
17.6,358
17.7,358
17.8,358
17.9,359
18,359
18.1,360
18.2,360
18.3,361
18.4,362
18.5,363
18.6,363
18.7,363
18.8,363
18.9,363
19,363
19.1,363
19.2,362
19.3,361
19.4,360
19.5,359
19.6,357
19.7,355
19.8,352
19.9,349
20,344
20.1,339
20.2,334
20.3,328
20.4,322
20.5,314
20.6,305
20.7,297
20.8,288
20.9,278
21,269
21.1,259
21.2,250
21.3,241
21.4,232
21.5,223
21.6,215
21.7,208
21.8,201
21.9,194
22,187
22.1,181
22.2,175
22.3,169
22.4,164
22.5,158
22.6,153
22.7,147
22.8,142
22.9,136
23,131
23.1,127
23.2,122
23.3,117
23.4,113
23.5,110
23.6,107
23.7,105
23.8,102
23.9,101
24,100
24.1,99
24.2,98
24.3,98
24.4,98
24.5,98
24.6,99
24.7,99
24.8,99
24.9,99
25,100
25.1,100
25.2,100
25.3,100
25.4,99
25.5,99
25.6,99
25.7,99
25.8,98
25.9,97
26,97
26.1,96
26.2,94
26.3,93
26.4,92
26.5,90
26.6,89
26.7,88
26.8,86
26.9,85
27,85
27.1,84
27.2,83
27.3,83
27.4,83
27.5,83
27.6,83
27.7,83
27.8,84
27.9,85
28,85
28.1,86
28.2,87
28.3,88
28.4,89
28.5,91
28.6,92
28.7,93
28.8,94
28.9,96
29,97
29.1,97
29.2,98
29.3,99
29.4,99
29.5,99
29.6,98
29.7,98
29.8,97
29.9,97
30,96
30.1,95
30.2,94
30.3,93
30.4,92
30.5,91
30.6,90
30.7,89
30.8,88
30.9,87
31,86
31.1,85
31.2,85
31.3,85
31.4,85
31.5,85
31.6,86
31.7,87
31.8,87
31.9,88
32,88
32.1,88
32.2,88
32.3,88
32.4,87
32.5,86
32.6,85
32.7,83
32.8,82
32.9,80
33,79
33.1,77
33.2,75
33.3,74
33.4,73
33.5,72
33.6,71
33.7,71
33.8,71
33.9,71
34,71
34.1,71
34.2,71
34.3,72
34.4,72
34.5,72
34.6,72
34.7,72
34.8,71
34.9,71
35,71
35.1,70
35.2,69
35.3,68
35.4,67
35.5,66
35.6,66
35.7,66
35.8,66
35.9,67
36,68
36.1,69
36.2,71
36.3,73
36.4,76
36.5,79
36.6,83
36.7,87
36.8,91
36.9,96
37,101
37.1,106
37.2,112
37.3,117
37.4,123
37.5,128
37.6,134
37.7,140
37.8,146
37.9,152
38,158
38.1,164
38.2,170
38.3,175
38.4,181
38.5,187
38.6,192
38.7,197
38.8,202
38.9,206
39,210
39.1,214
39.2,218
39.3,222
39.4,225
39.5,229
39.6,233
39.7,236
39.8,240
39.9,244
40,248
40.1,252
40.2,256
40.3,261
40.4,265
40.5,269
40.6,274
40.7,279
40.8,284
40.9,288
41,293
41.1,297
41.2,301
41.3,304
41.4,308
41.5,310
41.6,312
41.7,314
41.8,316
41.9,317
42,317
42.1,318
42.2,318
42.3,318
42.4,318
42.5,318
42.6,318
42.7,318
42.8,319
42.9,320
43,320
43.1,321
43.2,322
43.3,323
43.4,324
43.5,326
43.6,327
43.7,327
43.8,328
43.9,329
44,329
44.1,328
44.2,328
44.3,328
44.4,327
44.5,326
44.6,325
44.7,324
44.8,322
44.9,321
45,320
45.1,319
45.2,318
45.3,317
45.4,316
45.5,316
45.6,316
45.7,316
45.8,316
45.9,317
46,317
46.1,318
46.2,319
46.3,320
46.4,321
46.5,322
46.6,323
46.7,324
46.8,324
46.9,325
47,326
47.1,326
47.2,325
47.3,325
47.4,325
47.5,324
47.6,324
47.7,324
47.8,323
47.9,323
48,322
48.1,322
48.2,321
48.3,321
48.4,320
48.5,319
48.6,319
48.7,318
48.8,317
48.9,315
49,314
49.1,313
49.2,312
49.3,311
49.4,311
49.5,310
49.6,310
49.7,310
49.8,311
49.9,311
50,312
50.1,313
50.2,314
50.3,315
50.4,316
50.5,317
50.6,318
50.7,318
50.8,319
50.9,318
51,318
51.1,318
51.2,317
51.3,317
51.4,316
51.5,315
51.6,314
51.7,314
51.8,313
51.9,312
52,312
52.1,312
52.2,312
52.3,313
52.4,313
52.5,313
52.6,314
52.7,314
52.8,314
52.9,314
53,314
53.1,314
53.2,313
53.3,313
53.4,312
53.5,312
53.6,311
53.7,310
53.8,310
53.9,309
54,308
54.1,308
54.2,308
54.3,308
54.4,307
54.5,307
54.6,306
54.7,306
54.8,305
54.9,305
55,305
55.1,304
55.2,304
55.3,303
55.4,302
55.5,302
55.6,301
55.7,301
55.8,301
55.9,301
56,300
56.1,301
56.2,301
56.3,301
56.4,302
56.5,302
56.6,303
56.7,304
56.8,304
56.9,305
57,306
57.1,307
57.2,308
57.3,309
57.4,310
57.5,312
57.6,313
57.7,314
57.8,314
57.9,315
58,316
58.1,316
58.2,317
58.3,317
58.4,318
58.5,318
58.6,319
58.7,318
58.8,318
58.9,318
59,317
59.1,316
59.2,315
59.3,314
59.4,313
59.5,313
59.6,312
59.7,311
59.8,311
59.9,310
60,310
60.1,310
60.2,310
60.3,311
60.4,311
60.5,311
60.6,310
60.7,310
60.8,310
60.9,310
61,309
61.1,309
61.2,308
61.3,309
61.4,309
61.5,309
61.6,309
61.7,310
61.8,310
61.9,311
62,311
62.1,312
62.2,312
62.3,313
62.4,314
62.5,314
62.6,316
62.7,317
62.8,319
62.9,320
63,321
63.1,323
63.2,324
63.3,326
63.4,327
63.5,329
63.6,330
63.7,331
63.8,333
63.9,334
64,336
64.1,337
64.2,338
64.3,339
64.4,340
64.5,341
64.6,342
64.7,343
64.8,343
64.9,343
65,344
65.1,343
65.2,343
65.3,342
65.4,341
65.5,340
65.6,340
65.7,340
65.8,340
65.9,340
66,341
66.1,342
66.2,342
66.3,342
66.4,342
66.5,342
66.6,341
66.7,341
66.8,340
66.9,337
67,335
67.1,333
67.2,331
67.3,329
67.4,327
67.5,326
67.6,324
67.7,323
67.8,322
67.9,321
68,320
68.1,319
68.2,319
68.3,319
68.4,319
68.5,319
68.6,319
68.7,318
68.8,318
68.9,318
69,317
69.1,317
69.2,317
69.3,316
69.4,315
69.5,314
69.6,314
69.7,313
69.8,313
69.9,311
70,310
70.1,309
70.2,308
70.3,307
70.4,305
70.5,304
70.6,303
70.7,302
70.8,301
70.9,301
71,300
71.1,300
71.2,300
71.3,301
71.4,302
71.5,303
71.6,304
71.7,305
71.8,305
71.9,306
72,306
72.1,306
72.2,306
72.3,305
72.4,305
72.5,303
72.6,301
72.7,300
72.8,298
72.9,296
73,294
73.1,291
73.2,289
73.3,287
73.4,284
73.5,281
73.6,279
73.7,276
73.8,273
73.9,270
74,267
74.1,264
74.2,261
74.3,259
74.4,256
74.5,253
74.6,250
74.7,247
74.8,243
74.9,240
75,235
75.1,230
75.2,225
75.3,219
75.4,213
75.5,206
75.6,198
75.7,190
75.8,182
75.9,174
76,166
76.1,157
76.2,149
76.3,141
76.4,134
76.5,127
76.6,120
76.7,114
76.8,108
76.9,103
77,97
77.1,92
77.2,89
77.3,85
77.4,82
77.5,79
77.6,77
77.7,75
77.8,74
77.9,72
78,71
78.1,71
78.2,71
78.3,71
78.4,72
78.5,73
78.6,74
78.7,75
78.8,76
78.9,77
79,78
79.1,79
79.2,80
79.3,80
79.4,80
79.5,80
79.6,79
79.7,78
79.8,77
79.9,75
80,73
80.1,72
80.2,70
80.3,68
80.4,67
80.5,65
80.6,63
80.7,61
80.8,59
80.9,57
81,55
81.1,54
81.2,52
81.3,50
81.4,48
81.5,47
81.6,46
81.7,45
81.8,44
81.9,44
82,44
82.1,44
82.2,44
82.3,44
82.4,44
82.5,43
82.6,43
82.7,43
82.8,44
82.9,44
83,44
83.1,44
83.2,45
83.3,46
83.4,47
83.5,48
83.6,49
83.7,50
83.8,51
83.9,52
84,53
84.1,53
84.2,53
84.3,53
84.4,53
84.5,52
84.6,51
84.7,50
84.8,48
84.9,47
85,46
85.1,44
85.2,43
85.3,43
85.4,43
85.5,43
85.6,43
85.7,43
85.8,44
85.9,46
86,47
86.1,48
86.2,50
86.3,52
86.4,53
86.5,54
86.6,55
86.7,55
86.8,56
86.9,56
87,56
87.1,56
87.2,56
87.3,55
87.4,55
87.5,55
87.6,55
87.7,55
87.8,56
87.9,56
88,57
88.1,58
88.2,59
88.3,59
88.4,58
88.5,58
88.6,57
88.7,56
88.8,54
88.9,52
89,50
89.1,47
89.2,45
89.3,42
89.4,39
89.5,36
89.6,33
89.7,29
89.8,26
89.9,22
90,18
90.1,14
90.2,10
90.3,5
90.4,0
90.5,-6
90.6,-13
90.7,-20
90.8,-28
90.9,-37
91,-48
91.1,-59
91.2,-69
91.3,-81
91.4,-92
91.5,-104
91.6,-117
91.7,-130
91.8,-143
91.9,-158
92,-172
92.1,-186
92.2,-202
92.3,-218
92.4,-235
92.5,-253
92.6,-271
92.7,-291
92.8,-312
92.9,-332
93,-354
93.1,-376
93.2,-399
93.3,-422
93.4,-445
93.5,-467
93.6,-487
93.7,-507
93.8,-525
93.9,-543
94,-558
94.1,-572
94.2,-586
94.3,-600
94.4,-610
94.5,-619
94.6,-627
94.7,-634
94.8,-637
94.9,-640
95,-642
95.1,-642
95.2,-642
95.3,-641
95.4,-640
95.5,-640
95.6,-641
95.7,-642
95.8,-645
95.9,-648
96,-651
96.1,-656
96.2,-661
96.3,-667
96.4,-673
96.5,-679
96.6,-683
96.7,-688
96.8,-693
96.9,-697
97,-700
97.1,-703
97.2,-707
97.3,-710
97.4,-712
97.5,-715
97.6,-718
97.7,-722
97.8,-727
97.9,-731
98,-736
98.1,-741
98.2,-746
98.3,-751
98.4,-755
98.5,-759
98.6,-762
98.7,-765
98.8,-768
98.9,-769
99,-771
99.1,-771
99.2,-772
99.3,-771
99.4,-769
99.5,-766
99.6,-762
99.7,-757
