Length,HU
0.1,120
0.2,121
0.3,121
0.4,122
0.5,123
0.6,124
0.7,124
0.8,125
0.9,125
1,125
1.1,125
1.2,124
1.3,124
1.4,123
1.5,122
1.6,121
1.7,120
1.8,118
1.9,117
2,116
2.1,115
2.2,113
2.3,112
2.4,111
2.5,109
2.6,108
2.7,107
2.8,107
2.9,106
3,105
3.1,105
3.2,106
3.3,107
3.4,109
3.5,111
3.6,113
3.7,115
3.8,118
3.9,121
4,123
4.1,125
4.2,127
4.3,127
4.4,127
4.5,127
4.6,127
4.7,125
4.8,123
4.9,122
5,121
5.1,119
5.2,118
5.3,117
5.4,117
5.5,116
5.6,116
5.7,115
5.8,115
5.9,116
6,117
6.1,117
6.2,119
6.3,120
6.4,121
6.5,122
6.6,122
6.7,123
6.8,124
6.9,125
7,125
7.1,126
7.2,126
7.3,126
7.4,125
7.5,125
7.6,125
7.7,125
7.8,125
7.9,125
8,124
8.1,124
8.2,123
8.3,123
8.4,122
8.5,121
8.6,120
8.7,119
8.8,118
8.9,118
9,117
9.1,116
9.2,116
9.3,115
9.4,114
9.5,114
9.6,114
9.7,114
9.8,114
9.9,113
10,113
10.1,113
10.2,112
10.3,112
10.4,112
10.5,112
10.6,113
10.7,113
10.8,113
10.9,113
11,113
11.1,113
11.2,114
11.3,114
11.4,114
11.5,115
11.6,115
11.7,116
11.8,117
11.9,118
12,120
12.1,121
12.2,123
12.3,125
12.4,127
12.5,129
12.6,131
12.7,134
12.8,136
12.9,137
13,138
13.1,139
13.2,139
13.3,138
13.4,136
13.5,135
13.6,133
13.7,130
13.8,128
13.9,125
14,123
14.1,121
14.2,119
14.3,118
14.4,116
14.5,115
14.6,115
14.7,114
14.8,114
14.9,114
15,115
15.1,116
15.2,116
15.3,117
15.4,117
15.5,118
15.6,119
15.7,120
15.8,120
15.9,120
16,120
16.1,121
16.2,121
16.3,121
16.4,120
16.5,120
16.6,120
16.7,120
16.8,120
16.9,119
17,119
17.1,118
17.2,117
17.3,115
17.4,113
17.5,110
17.6,107
17.7,105
17.8,102
17.9,99
18,97
18.1,95
18.2,94
18.3,93
18.4,92
18.5,92
18.6,93
18.7,94
18.8,95
18.9,96
19,96
19.1,96
19.2,97
19.3,97
19.4,98
19.5,98
19.6,99
19.7,99
19.8,101
19.9,102
20,104
