Length,HU
0.1,626
0.2,636
0.3,644
0.4,646
0.5,640
0.6,635
0.7,632
0.8,628
0.9,621
1,603
1.1,566
1.2,528
1.3,494
1.4,463
1.5,434
1.6,415
1.7,404
1.8,397
1.9,391
2,387
2.1,389
2.2,391
2.3,395
2.4,397
2.5,399
2.6,399
2.7,396
2.8,391
2.9,387
3,384
3.1,382
3.2,382
3.3,385
3.4,391
3.5,401
3.6,416
3.7,429
3.8,436
3.9,440
4,443
4.1,447
4.2,452
4.3,458
4.4,459
4.5,462
4.6,469
4.7,474
4.8,479
4.9,482
5,486
5.1,486
5.2,484
5.3,482
5.4,479
5.5,478
5.6,477
5.7,486
5.8,492
5.9,496
6,498
6.1,500
6.2,503
6.3,497
6.4,487
6.5,474
6.6,457
6.7,436
6.8,422
6.9,414
7,416
7.1,426
7.2,439
7.3,452
7.4,468
7.5,485
7.6,501
7.7,515
7.8,528
7.9,524
8,512
8.1,504
8.2,496
8.3,487
8.4,478
8.5,470
8.6,473
8.7,480
8.8,501
8.9,524
9,552
9.1,581
9.2,605
9.3,625
9.4,640
9.5,652
9.6,659
9.7,668
9.8,670
9.9,668
10,662
10.1,653
10.2,642
10.3,623
10.4,601
10.5,569
10.6,533
10.7,498
10.8,465
10.9,443
11,426
11.1,412
11.2,403
11.3,397
11.4,406
11.5,410
11.6,414
11.7,417
11.8,420
11.9,425
12,430
12.1,438
12.2,448
12.3,451
12.4,452
12.5,451
12.6,440
12.7,426
12.8,408
12.9,387
13,363
13.1,342
13.2,347
13.3,353
13.4,356
13.5,357
13.6,356
13.7,349
13.8,331
13.9,310
14,294
14.1,289
14.2,289
14.3,294
14.4,302
14.5,311
14.6,322
14.7,332
14.8,340
14.9,336
15,333
15.1,332
15.2,332
15.3,334
15.4,335
15.5,332
15.6,329
15.7,330
15.8,336
15.9,342
16,345
16.1,342
16.2,341
16.3,343
16.4,347
16.5,355
16.6,353
16.7,344
16.8,337
16.9,332
17,329
17.1,327
17.2,322
17.3,315
17.4,307
17.5,290
17.6,279
17.7,274
17.8,271
17.9,270
18,270
18.1,271
18.2,273
18.3,272
18.4,252
18.5,231
18.6,209
18.7,186
18.8,163
18.9,141
19,127
19.1,113
19.2,108
19.3,104
19.4,98
19.5,97
19.6,99
19.7,98
19.8,93
19.9,84
20,73
20.1,77
20.2,84
20.3,88
20.4,91
20.5,93
20.6,94
20.7,98
20.8,105
20.9,115
21,126
21.1,137
21.2,148
21.3,153
21.4,158
21.5,162
21.6,166
21.7,171
21.8,163
21.9,136
22,106
22.1,74
22.2,40
22.3,4
22.4,-14
22.5,-21
22.6,-25
22.7,-24
22.8,-21
22.9,-19
23,-9
23.1,2
23.2,13
23.3,23
23.4,33
23.5,44
23.6,57
23.7,70
23.8,84
23.9,98
24,112
24.1,128
24.2,142
24.3,151
24.4,157
24.5,162
24.6,164
24.7,162
24.8,157
24.9,154
25,152
25.1,154
25.2,162
25.3,168
25.4,172
25.5,177
25.6,182
25.7,189
25.8,195
25.9,203
26,206
26.1,202
26.2,191
26.3,181
26.4,172
26.5,167
26.6,164
26.7,161
26.8,160
26.9,158
27,157
27.1,158
27.2,157
27.3,155
27.4,151
27.5,144
27.6,128
27.7,106
27.8,80
27.9,55
28,30
28.1,0
28.2,-16
28.3,-29
28.4,-38
28.5,-45
28.6,-50
28.7,-50
28.8,-31
28.9,-14
29,1
29.1,16
29.2,32
29.3,48
29.4,62
29.5,75
29.6,90
29.7,103
29.8,115
29.9,124
30,131
30.1,138
30.2,147
30.3,156
30.4,168
30.5,161
30.6,148
30.7,133
30.8,117
30.9,99
31,80
31.1,64
31.2,47
31.3,29
31.4,18
31.5,13
31.6,8
31.7,2
31.8,-3
31.9,-7
32,-6
32.1,-4
32.2,4
32.3,15
32.4,24
32.5,31
32.6,38
32.7,43
32.8,46
32.9,48
33,47
33.1,44
33.2,39
33.3,34
33.4,27
33.5,19
33.6,12
33.7,3
33.8,-10
33.9,-21
34,-21
34.1,-22
34.2,-26
34.3,-32
34.4,-39
34.5,-41
34.6,-30
34.7,-20
34.8,-12
34.9,0
35,12
35.1,23
35.2,31
35.3,37
35.4,43
35.5,48
35.6,51
35.7,50
35.8,50
35.9,47
36,43
36.1,37
36.2,31
36.3,23
36.4,15
36.5,8
36.6,0
36.7,-4
36.8,0
36.9,11
37,21
37.1,31
37.2,40
37.3,49
37.4,61
37.5,81
37.6,103
37.7,125
37.8,146
37.9,166
38,156
38.1,138
38.2,116
38.3,89
38.4,54
38.5,20
38.6,-1
38.7,-20
38.8,-34
38.9,-43
39,-48
39.1,-44
39.2,-23
39.3,5
39.4,34
39.5,64
39.6,95
39.7,119
39.8,136
39.9,148
40,155
40.1,155
40.2,152
40.3,141
40.4,127
40.5,113
40.6,97
40.7,83
40.8,70
40.9,55
41,49
41.1,46
41.2,46
41.3,50
41.4,56
41.5,69
41.6,79
41.7,88
41.8,93
41.9,97
42,100
42.1,106
42.2,114
42.3,121
42.4,128
42.5,134
42.6,136
42.7,135
42.8,132
42.9,128
43,123
43.1,113
43.2,90
43.3,66
43.4,43
43.5,20
43.6,7
43.7,1
43.8,9
43.9,18
44,29
44.1,41
44.2,55
44.3,69
44.4,82
44.5,93
44.6,102
44.7,111
44.8,115
44.9,128
45,148
45.1,168
45.2,190
45.3,212
45.4,233
45.5,249
45.6,263
45.7,271
45.8,279
45.9,287
46,295
46.1,300
46.2,296
46.3,290
46.4,283
46.5,269
46.6,242
46.7,205
46.8,170
46.9,139
47,110
47.1,93
47.2,82
47.3,76
47.4,70
47.5,67
47.6,64
47.7,61
47.8,71
47.9,87
48,109
48.1,127
48.2,146
48.3,166
48.4,170
48.5,169
48.6,165
48.7,157
48.8,152
48.9,151
49,149
49.1,149
49.2,147
49.3,145
49.4,141
49.5,134
49.6,121
49.7,106
49.8,95
49.9,87
50,84
50.1,83
50.2,78
50.3,69
50.4,54
50.5,36
50.6,14
50.7,5
50.8,-3
50.9,-10
51,-16
51.1,-21
51.2,-24
51.3,-18
51.4,-12
51.5,-5
51.6,1
51.7,6
51.8,11
51.9,15
52,17
52.1,16
52.2,12
52.3,9
52.4,6
52.5,6
52.6,8
52.7,10
52.8,13
52.9,17
53,22
53.1,26
53.2,28
53.3,29
53.4,30
53.5,30
53.6,20
53.7,11
53.8,3
53.9,-6
54,-14
54.1,-16
54.2,-13
54.3,-9
54.4,-4
54.5,1
54.6,6
54.7,18
54.8,37
54.9,58
55,79
55.1,94
55.2,106
55.3,114
55.4,122
55.5,133
55.6,146
55.7,160
55.8,171
55.9,164
56,154
56.1,146
56.2,138
56.3,132
56.4,128
56.5,125
56.6,126
56.7,131
56.8,129
56.9,128
57,126
57.1,122
57.2,120
57.3,120
57.4,122
57.5,122
57.6,121
57.7,122
57.8,124
57.9,127
58,132
58.1,138
58.2,144
58.3,152
58.4,159
58.5,162
58.6,162
58.7,160
58.8,140
58.9,123
59,108
59.1,95
59.2,84
59.3,78
59.4,79
59.5,82
59.6,88
59.7,96
59.8,108
59.9,123
60,140
60.1,150
60.2,150
60.3,148
60.4,143
60.5,126
60.6,107
60.7,88
60.8,71
60.9,55
61,49
61.1,60
61.2,63
61.3,60
61.4,49
61.5,32
61.6,8
61.7,-17
61.8,-36
61.9,-40
62,-43
62.1,-48
62.2,-49
62.3,-44
62.4,-41
62.5,-39
62.6,-39
62.7,-39
62.8,-35
62.9,-28
63,-20
63.1,-9
63.2,4
63.3,20
63.4,56
63.5,102
63.6,150
63.7,188
63.8,220
63.9,240
64,228
64.1,222
64.2,221
64.3,225
64.4,234
64.5,238
64.6,236
64.7,229
64.8,220
64.9,209
65,195
65.1,174
65.2,150
65.3,127
65.4,110
65.5,99
65.6,93
65.7,92
65.8,93
65.9,97
66,101
66.1,106
66.2,103
66.3,86
66.4,72
66.5,59
66.6,46
66.7,34
66.8,24
66.9,20
67,14
67.1,5
67.2,-7
67.3,-21
67.4,-33
67.5,-41
67.6,-51
67.7,-63
67.8,-75
67.9,-80
68,-59
68.1,-34
68.2,-6
68.3,24
68.4,57
68.5,93
68.6,131
68.7,162
68.8,179
68.9,185
69,183
69.1,170
69.2,142
69.3,117
69.4,94
69.5,73
69.6,51
