Length,HU
0.1,886
0.2,868
0.3,842
0.4,816
0.5,791
0.6,794
0.7,803
0.8,810
0.9,817
1,829
1.1,838
1.2,834
1.3,820
1.4,798
1.5,768
1.6,732
1.7,689
1.8,651
1.9,628
2,612
2.1,604
2.2,601
2.3,602
2.4,605
2.5,619
2.6,632
2.7,642
2.8,651
2.9,659
3,666
3.1,703
3.2,744
3.3,778
3.4,797
3.5,788
3.6,764
3.7,726
3.8,690
3.9,659
4,634
4.1,617
4.2,617
4.3,619
4.4,639
4.5,676
4.6,714
4.7,749
4.8,781
4.9,806
5,814
5.1,808
5.2,798
5.3,787
5.4,775
5.5,766
5.6,787
5.7,818
5.8,856
5.9,897
6,936
6.1,971
6.2,1001
6.3,997
6.4,993
6.5,993
6.6,995
6.7,998
6.8,1003
6.9,1007
7,1010
7.1,1001
7.2,986
7.3,962
7.4,930
7.5,899
7.6,862
7.7,834
7.8,809
7.9,785
8,769
8.1,760
8.2,762
8.3,768
8.4,774
8.5,777
8.6,779
8.7,775
8.8,758
8.9,743
9,735
9.1,741
9.2,755
9.3,774
9.4,803
9.5,828
9.6,850
9.7,874
9.8,885
9.9,893
10,902
10.1,918
10.2,931
10.3,946
10.4,965
10.5,978
10.6,986
10.7,994
10.8,1002
10.9,1007
11,1014
11.1,1018
11.2,1021
11.3,1021
11.4,1016
11.5,1009
11.6,1001
11.7,994
11.8,991
11.9,994
12,999
12.1,1002
12.2,1006
12.3,1011
12.4,1016
12.5,1021
12.6,1026
12.7,1020
12.8,1013
12.9,1005
13,990
13.1,973
13.2,952
13.3,929
13.4,906
13.5,888
13.6,874
13.7,876
13.8,885
13.9,899
14,913
14.1,917
14.2,916
14.3,910
14.4,895
14.5,883
14.6,880
14.7,882
14.8,894
14.9,915
15,946
15.1,968
15.2,981
15.3,991
15.4,997
15.5,986
15.6,975
15.7,966
15.8,961
15.9,943
16,928
16.1,918
16.2,915
16.3,918
16.4,930
16.5,926
16.6,916
16.7,908
16.8,905
16.9,884
17,861
17.1,833
17.2,798
17.3,757
17.4,713
17.5,674
17.6,660
17.7,651
17.8,649
17.9,647
18,644
18.1,637
18.2,625
18.3,609
18.4,590
18.5,565
18.6,541
18.7,524
18.8,502
18.9,473
19,455
19.1,452
19.2,450
19.3,449
19.4,452
19.5,455
19.6,459
19.7,453
19.8,440
19.9,420
20,389
20.1,347
20.2,301
20.3,260
20.4,237
20.5,225
20.6,218
20.7,211
20.8,201
20.9,191
21,183
21.1,181
21.2,185
21.3,190
21.4,203
21.5,236
21.6,259
21.7,278
21.8,283
21.9,277
22,267
22.1,252
22.2,243
22.3,246
22.4,250
22.5,262
22.6,278
22.7,295
22.8,314
22.9,338
23,361
23.1,381
23.2,396
23.3,409
23.4,423
23.5,447
23.6,475
23.7,502
23.8,524
23.9,542
24,558
24.1,566
24.2,570
24.3,565
24.4,556
24.5,546
24.6,534
24.7,516
24.8,501
24.9,488
25,475
25.1,457
25.2,430
25.3,393
25.4,372
25.5,363
25.6,355
25.7,346
25.8,330
25.9,309
26,286
26.1,271
26.2,253
26.3,231
26.4,210
26.5,191
26.6,170
26.7,150
26.8,132
26.9,109
27,85
27.1,52
27.2,12
27.3,-11
27.4,-23
27.5,-17
27.6,-12
27.7,-9
27.8,-4
27.9,1
28,3
28.1,-1
28.2,-5
28.3,-14
28.4,-27
28.5,-37
28.6,-31
28.7,-21
28.8,-10
28.9,-4
29,-4
29.1,-11
29.2,-18
29.3,-27
29.4,-37
29.5,-49
29.6,-54
29.7,-58
29.8,-62
29.9,-60
30,-49
30.1,-42
30.2,-33
30.3,-20
30.4,-5
30.5,8
30.6,18
30.7,23
30.8,26
30.9,29
31,16
31.1,-3
31.2,-14
31.3,-18
31.4,-12
31.5,-3
31.6,9
31.7,24
31.8,37
31.9,48
32,54
32.1,53
32.2,48
32.3,37
32.4,25
32.5,10
32.6,-7
32.7,-29
32.8,-28
32.9,-26
33,-21
33.1,-4
33.2,27
33.3,59
33.4,92
33.5,103
33.6,112
33.7,112
33.8,107
33.9,95
34,81
34.1,65
34.2,37
34.3,24
34.4,22
34.5,26
34.6,32
34.7,43
34.8,59
34.9,62
35,62
35.1,61
35.2,57
35.3,43
35.4,22
35.5,-4
35.6,-6
35.7,4
35.8,18
35.9,35
36,57
36.1,74
36.2,82
36.3,75
36.4,67
36.5,62
36.6,59
36.7,73
36.8,86
36.9,88
37,88
37.1,84
37.2,76
37.3,66
37.4,53
37.5,49
37.6,49
37.7,50
37.8,50
37.9,53
38,58
38.1,55
38.2,44
38.3,29
38.4,11
38.5,-7
38.6,-28
38.7,-49
38.8,-52
38.9,-54
39,-55
39.1,-58
39.2,-62
39.3,-66
39.4,-64
39.5,-67
39.6,-70
39.7,-71
39.8,-65
39.9,-52
40,-34
40.1,-13
40.2,10
40.3,30
40.4,48
40.5,61
40.6,64
40.7,62
40.8,59
40.9,50
41,38
41.1,26
41.2,13
41.3,0
41.4,-5
41.5,-4
41.6,7
41.7,23
41.8,45
41.9,71
42,98
42.1,119
42.2,132
42.3,138
42.4,141
42.5,143
42.6,136
42.7,110
42.8,79
42.9,43
43,8
43.1,-26
43.2,-56
43.3,-88
43.4,-83
43.5,-79
43.6,-79
43.7,-78
43.8,-76
43.9,-69
44,-67
44.1,-56
44.2,-43
44.3,-29
44.4,-14
44.5,-3
44.6,4
44.7,6
44.8,5
44.9,7
45,13
45.1,29
45.2,51
45.3,69
45.4,85
45.5,99
45.6,111
45.7,121
45.8,127
45.9,128
46,128
46.1,123
46.2,126
46.3,134
46.4,148
46.5,161
46.6,168
46.7,170
46.8,166
46.9,163
47,157
47.1,145
47.2,132
47.3,125
47.4,115
47.5,103
47.6,91
47.7,86
47.8,81
47.9,74
48,64
48.1,54
48.2,42
48.3,32
48.4,22
48.5,12
48.6,1
48.7,-5
48.8,-12
48.9,-21
49,-27
49.1,-24
49.2,-22
49.3,-18
49.4,-10
49.5,-3
49.6,8
49.7,17
49.8,25
49.9,31
50,32
50.1,29
50.2,26
50.3,18
50.4,4
50.5,-12
50.6,-34
50.7,-61
50.8,-73
50.9,-60
51,-48
51.1,-34
51.2,-12
51.3,12
51.4,36
51.5,66
51.6,92
51.7,110
51.8,123
51.9,130
52,134
52.1,134
52.2,127
52.3,117
52.4,105
52.5,100
52.6,101
52.7,105
52.8,111
52.9,119
53,125
53.1,129
53.2,129
53.3,107
53.4,87
53.5,75
53.6,74
53.7,84
53.8,101
53.9,126
54,144
54.1,147
54.2,149
54.3,148
54.4,149
54.5,155
54.6,163
54.7,156
54.8,149
54.9,145
55,138
55.1,125
55.2,111
55.3,86
55.4,62
55.5,42
55.6,23
55.7,16
55.8,30
