Length,HU
0.1,1173
0.2,1182
0.3,1190
0.4,1198
0.5,1207
0.6,1216
0.7,1226
0.8,1233
0.9,1238
1,1244
1.1,1249
1.2,1255
1.3,1260
1.4,1264
1.5,1265
1.6,1266
1.7,1267
1.8,1268
1.9,1270
2,1271
2.1,1271
2.2,1270
2.3,1270
2.4,1270
2.5,1271
2.6,1270
2.7,1270
2.8,1270
2.9,1270
3,1271
3.1,1271
3.2,1271
3.3,1271
3.4,1271
3.5,1272
3.6,1273
3.7,1274
3.8,1275
3.9,1275
4,1275
4.1,1274
4.2,1273
4.3,1272
4.4,1271
4.5,1270
4.6,1268
4.7,1265
4.8,1261
4.9,1257
5,1251
5.1,1245
5.2,1238
5.3,1231
5.4,1223
5.5,1215
5.6,1207
5.7,1198
5.8,1189
5.9,1180
6,1171
6.1,1162
6.2,1152
6.3,1141
6.4,1130
6.5,1117
6.6,1104
6.7,1090
6.8,1073
6.9,1054
7,1035
7.1,1016
7.2,996
7.3,975
7.4,953
7.5,929
7.6,905
7.7,881
7.8,857
7.9,832
8,804
8.1,776
8.2,747
8.3,719
8.4,690
8.5,662
8.6,632
8.7,602
8.8,573
8.9,544
9,515
9.1,486
9.2,459
9.3,433
9.4,408
9.5,383
9.6,358
9.7,334
9.8,313
9.9,292
10,273
10.1,254
10.2,235
10.3,218
10.4,204
10.5,191
10.6,181
10.7,170
10.8,161
10.9,152
11,145
11.1,139
11.2,134
11.3,130
11.4,126
11.5,122
11.6,120
11.7,117
11.8,114
11.9,112
12,110
12.1,108
12.2,106
12.3,104
12.4,102
12.5,100
12.6,98
12.7,96
12.8,95
12.9,94
13,94
13.1,94
13.2,93
13.3,93
13.4,94
13.5,96
13.6,97
13.7,99
13.8,100
13.9,101
14,102
14.1,102
14.2,102
14.3,102
14.4,103
14.5,102
14.6,102
14.7,101
14.8,100
14.9,99
15,98
15.1,98
15.2,97
15.3,97
15.4,96
15.5,96
15.6,95
15.7,95
15.8,95
15.9,94
16,94
16.1,94
16.2,94
16.3,93
16.4,92
16.5,91
16.6,90
16.7,89
16.8,88
16.9,87
17,86
17.1,84
17.2,82
17.3,80
17.4,79
17.5,77
17.6,74
17.7,72
17.8,70
17.9,68
18,66
18.1,64
18.2,62
18.3,60
18.4,58
18.5,57
18.6,57
18.7,56
18.8,56
18.9,55
19,55
19.1,55
19.2,54
19.3,54
19.4,55
19.5,57
19.6,58
19.7,58
19.8,58
19.9,58
20,60
20.1,62
20.2,63
20.3,63
20.4,63
20.5,62
20.6,63
20.7,63
20.8,63
20.9,62
21,61
21.1,60
21.2,58
21.3,57
21.4,55
21.5,54
21.6,54
21.7,55
21.8,56
21.9,57
22,57
22.1,58
22.2,60
22.3,64
22.4,67
22.5,71
22.6,75
22.7,78
22.8,81
22.9,86
23,90
23.1,95
23.2,99
23.3,102
23.4,106
23.5,108
23.6,109
23.7,109
23.8,110
23.9,110
24,110
24.1,109
24.2,106
24.3,103
24.4,100
24.5,97
24.6,94
24.7,91
24.8,88
24.9,85
25,82
25.1,80
25.2,77
25.3,75
25.4,73
25.5,72
25.6,70
25.7,68
25.8,66
25.9,63
26,60
26.1,58
26.2,57
26.3,56
26.4,55
26.5,54
26.6,54
26.7,53
26.8,55
26.9,56
27,57
27.1,59
27.2,62
27.3,65
27.4,67
27.5,70
27.6,73
27.7,74
27.8,76
27.9,77
28,78
28.1,79
28.2,79
28.3,80
28.4,82
28.5,83
28.6,85
28.7,87
28.8,89
28.9,92
29,94
29.1,97
29.2,99
29.3,102
29.4,104
29.5,106
29.6,108
29.7,109
29.8,110
29.9,111
30,110
30.1,108
30.2,105
30.3,102
30.4,98
30.5,95
30.6,93
30.7,91
30.8,89
30.9,88
31,86
31.1,85
31.2,84
31.3,83
31.4,83
31.5,82
31.6,82
31.7,81
31.8,80
31.9,79
32,79
32.1,79
32.2,78
32.3,78
32.4,77
32.5,77
32.6,78
32.7,78
32.8,78
32.9,79
33,79
33.1,79
33.2,79
33.3,78
33.4,78
33.5,77
33.6,75
33.7,74
33.8,73
33.9,72
34,70
34.1,69
34.2,67
34.3,66
34.4,64
34.5,63
34.6,62
34.7,60
34.8,59
34.9,58
35,58
35.1,57
35.2,56
35.3,56
35.4,55
35.5,54
35.6,53
35.7,52
35.8,51
35.9,51
36,52
36.1,53
36.2,54
36.3,55
36.4,56
36.5,59
36.6,62
36.7,65
36.8,68
36.9,71
37,74
37.1,78
37.2,81
37.3,83
37.4,86
37.5,88
37.6,90
37.7,92
37.8,94
37.9,96
38,98
38.1,100
38.2,102
38.3,104
38.4,106
38.5,105
38.6,105
38.7,105
38.8,105
38.9,105
39,105
39.1,104
39.2,103
39.3,102
39.4,101
39.5,100
39.6,100
39.7,99
39.8,98
39.9,97
40,95
40.1,93
40.2,91
40.3,90
40.4,90
40.5,89
40.6,89
40.7,89
40.8,89
40.9,89
41,89
41.1,89
41.2,90
41.3,90
41.4,91
41.5,92
41.6,93
41.7,94
41.8,96
41.9,97
42,99
42.1,98
42.2,98
42.3,97
42.4,96
42.5,95
42.6,94
42.7,92
42.8,89
42.9,87
43,85
43.1,83
43.2,81
43.3,79
43.4,77
43.5,76
43.6,75
43.7,73
43.8,72
43.9,71
44,72
44.1,72
44.2,72
44.3,72
44.4,71
44.5,71
44.6,72
44.7,73
44.8,73
44.9,74
45,75
45.1,77
45.2,78
45.3,80
45.4,82
45.5,84
45.6,86
45.7,86
45.8,86
45.9,86
46,87
46.1,87
46.2,87
46.3,86
46.4,85
46.5,84
46.6,83
46.7,82
46.8,81
46.9,79
47,77
47.1,76
47.2,74
47.3,73
47.4,71
47.5,71
47.6,71
47.7,71
47.8,71
47.9,71
48,71
48.1,70
48.2,72
48.3,73
48.4,73
48.5,74
48.6,74
48.7,73
48.8,72
48.9,73
49,73
49.1,74
49.2,74
49.3,74
49.4,74
49.5,75
49.6,76
49.7,78
49.8,79
49.9,81
50,83
50.1,85
50.2,87
50.3,89
50.4,91
50.5,94
50.6,97
50.7,100
50.8,101
50.9,102
51,103
51.1,103
51.2,104
51.3,104
51.4,104
51.5,104
51.6,104
51.7,103
51.8,101
51.9,100
52,99
52.1,98
52.2,96
52.3,92
52.4,88
52.5,84
52.6,80
52.7,76
52.8,73
52.9,70
53,68
53.1,65
53.2,63
53.3,61
53.4,61
53.5,61
53.6,62
53.7,62
53.8,62
53.9,62
54,63
54.1,65
54.2,67
54.3,69
54.4,70
54.5,72
54.6,73
54.7,75
54.8,77
54.9,79
55,82
55.1,84
55.2,87
55.3,89
55.4,90
55.5,90
55.6,91
55.7,92
55.8,92
55.9,93
56,93
56.1,92
56.2,91
56.3,90
56.4,89
56.5,86
56.6,84
56.7,82
56.8,80
56.9,78
57,76
57.1,73
57.2,70
57.3,69
57.4,68
57.5,67
57.6,65
57.7,65
57.8,64
57.9,64
58,65
58.1,65
58.2,66
58.3,66
58.4,67
58.5,68
58.6,69
58.7,70
58.8,71
58.9,72
59,73
59.1,74
59.2,76
59.3,78
59.4,80
59.5,81
59.6,83
59.7,84
59.8,86
59.9,88
60,90
60.1,92
60.2,94
60.3,96
60.4,99
60.5,101
60.6,102
60.7,103
60.8,104
60.9,105
61,106
61.1,107
61.2,108
61.3,107
61.4,107
61.5,107
61.6,107
61.7,108
61.8,107
61.9,105
62,103
62.1,102
62.2,101
62.3,99
62.4,98
62.5,96
62.6,94
62.7,92
62.8,90
62.9,88
63,86
63.1,83
63.2,81
63.3,78
63.4,74
63.5,71
63.6,67
63.7,65
63.8,62
63.9,60
64,58
64.1,55
64.2,53
64.3,52
