Length,HU
0.1,809
0.2,806
0.3,804
0.4,802
0.5,799
0.6,797
0.7,796
0.8,795
0.9,795
1,795
1.1,794
1.2,794
1.3,795
1.4,798
1.5,800
1.6,803
1.7,806
1.8,809
1.9,811
2,815
2.1,819
2.2,822
2.3,825
2.4,828
2.5,831
2.6,834
2.7,836
2.8,838
2.9,840
3,842
3.1,845
3.2,847
3.3,848
3.4,849
3.5,850
3.6,851
3.7,852
3.8,853
3.9,852
4,851
4.1,849
4.2,847
4.3,846
4.4,844
4.5,842
4.6,838
4.7,833
4.8,828
4.9,822
5,817
5.1,811
5.2,805
5.3,798
5.4,793
5.5,787
5.6,782
5.7,778
5.8,774
5.9,773
6,772
6.1,772
6.2,772
6.3,772
6.4,772
6.5,774
6.6,777
6.7,780
6.8,783
6.9,787
7,790
7.1,794
7.2,800
7.3,806
7.4,810
7.5,815
7.6,819
7.7,823
7.8,827
7.9,831
8,835
8.1,838
8.2,842
8.3,845
8.4,847
8.5,851
8.6,854
8.7,857
8.8,860
8.9,863
9,866
9.1,868
9.2,871
9.3,873
9.4,876
9.5,879
9.6,882
9.7,885
9.8,886
9.9,887
10,888
10.1,888
10.2,888
10.3,888
10.4,887
10.5,884
10.6,882
10.7,879
10.8,877
10.9,874
11,872
11.1,870
11.2,868
11.3,866
11.4,864
11.5,861
11.6,859
11.7,857
11.8,854
11.9,851
12,848
12.1,844
12.2,839
12.3,833
12.4,825
12.5,816
12.6,807
12.7,797
12.8,786
12.9,772
13,756
13.1,735
13.2,714
13.3,690
13.4,664
13.5,636
13.6,607
13.7,574
13.8,540
13.9,505
14,469
14.1,433
14.2,396
14.3,361
14.4,326
14.5,293
14.6,262
14.7,231
14.8,207
14.9,184
15,167
15.1,152
15.2,138
15.3,124
15.4,112
15.5,101
15.6,93
15.7,86
15.8,80
15.9,74
16,69
16.1,65
16.2,61
16.3,60
16.4,58
16.5,56
16.6,54
16.7,53
16.8,52
16.9,51
17,51
17.1,51
17.2,51
17.3,51
17.4,52
17.5,53
17.6,55
17.7,55
17.8,56
17.9,57
18,58
18.1,59
18.2,60
18.3,61
18.4,61
18.5,62
18.6,62
18.7,61
18.8,61
18.9,60
19,59
19.1,57
19.2,57
19.3,56
19.4,55
19.5,54
19.6,54
19.7,53
19.8,52
19.9,51
20,51
20.1,50
20.2,50
20.3,49
20.4,49
20.5,49
20.6,50
20.7,50
20.8,51
20.9,52
21,53
21.1,54
21.2,55
21.3,56
21.4,56
21.5,56
21.6,57
21.7,56
21.8,56
21.9,56
22,55
22.1,54
22.2,53
22.3,52
22.4,51
22.5,51
22.6,51
22.7,51
22.8,52
22.9,52
23,52
23.1,53
23.2,55
23.3,56
23.4,57
23.5,58
23.6,59
23.7,61
23.8,63
23.9,64
24,66
24.1,68
24.2,70
24.3,72
24.4,74
24.5,77
24.6,79
24.7,82
24.8,84
24.9,87
25,89
25.1,91
25.2,92
25.3,94
25.4,95
25.5,96
25.6,96
25.7,96
25.8,96
25.9,96
26,96
26.1,95
26.2,95
26.3,95
26.4,94
26.5,94
26.6,93
26.7,93
26.8,93
26.9,92
27,92
27.1,91
27.2,90
27.3,89
27.4,88
27.5,87
27.6,86
27.7,86
27.8,85
27.9,85
28,84
28.1,83
28.2,82
28.3,81
28.4,80
28.5,79
28.6,78
28.7,78
28.8,77
28.9,77
29,78
29.1,78
