Length,HU
0.1,146
0.2,146
0.3,146
0.4,147
0.5,147
0.6,148
0.7,148
0.8,148
0.9,147
1,148
1.1,150
1.2,153
1.3,156
1.4,161
1.5,165
1.6,168
1.7,169
1.8,171
1.9,173
2,175
2.1,177
2.2,178
2.3,179
2.4,182
2.5,185
2.6,186
2.7,187
2.8,187
2.9,187
3,187
3.1,186
3.2,185
3.3,184
3.4,185
3.5,187
3.6,190
3.7,193
3.8,196
3.9,200
4,204
4.1,207
4.2,209
4.3,211
4.4,212
4.5,213
4.6,211
4.7,209
4.8,206
4.9,203
5,201
5.1,199
5.2,198
5.3,198
5.4,200
5.5,202
5.6,203
5.7,203
5.8,201
5.9,199
6,196
6.1,194
6.2,190
6.3,187
6.4,183
6.5,181
6.6,178
6.7,176
6.8,174
6.9,174
7,174
7.1,175
7.2,176
7.3,176
7.4,177
7.5,179
7.6,180
7.7,181
7.8,182
7.9,185
8,188
8.1,187
8.2,186
8.3,184
8.4,183
8.5,179
8.6,174
8.7,169
8.8,165
8.9,161
9,159
9.1,158
9.2,158
9.3,161
9.4,164
9.5,167
9.6,168
9.7,169
9.8,170
9.9,171
10,171
10.1,171
10.2,170
10.3,169
10.4,167
10.5,164
10.6,160
10.7,156
10.8,152
10.9,148
11,146
11.1,143
11.2,141
11.3,141
11.4,143
11.5,146
11.6,149
11.7,152
11.8,153
11.9,152
12,151
12.1,149
12.2,147
12.3,145
12.4,142
12.5,138
12.6,134
12.7,133
12.8,133
12.9,135
13,137
13.1,140
13.2,143
13.3,146
13.4,148
13.5,150
13.6,150
13.7,151
13.8,151
13.9,151
14,151
14.1,148
14.2,146
14.3,144
14.4,142
14.5,144
14.6,146
14.7,149
14.8,148
14.9,147
15,144
15.1,141
15.2,138
15.3,135
15.4,132
15.5,131
15.6,132
15.7,134
15.8,135
15.9,135
16,137
16.1,140
16.2,141
16.3,142
16.4,142
16.5,144
16.6,146
16.7,147
16.8,147
16.9,147
17,145
17.1,143
17.2,141
17.3,139
17.4,138
17.5,138
17.6,139
17.7,148
17.8,158
17.9,167
18,177
18.1,192
18.2,206
18.3,219
18.4,231
18.5,240
18.6,246
18.7,250
18.8,252
18.9,255
19,259
19.1,262
19.2,266
19.3,273
19.4,283
19.5,293
19.6,306
19.7,322
19.8,341
19.9,359
20,377
20.1,393
20.2,404
20.3,413
20.4,422
20.5,431
20.6,445
20.7,460
20.8,475
20.9,491
21,507
21.1,521
21.2,532
21.3,541
21.4,549
21.5,555
21.6,562
21.7,569
21.8,576
21.9,583
22,587
22.1,588
22.2,587
22.3,589
22.4,591
22.5,591
22.6,591
22.7,592
22.8,594
22.9,595
23,595
23.1,594
