Length,HU
0.1,615
0.2,614
0.3,613
0.4,611
0.5,610
0.6,609
0.7,607
0.8,606
0.9,605
1,604
1.1,603
1.2,602
1.3,601
1.4,600
1.5,599
1.6,598
1.7,596
1.8,595
1.9,594
2,593
2.1,592
2.2,591
2.3,590
2.4,589
2.5,588
2.6,588
2.7,587
2.8,587
2.9,587
3,586
3.1,586
3.2,586
3.3,585
3.4,585
3.5,584
3.6,583
3.7,583
3.8,582
3.9,582
4,581
4.1,581
4.2,579
4.3,578
4.4,576
4.5,574
4.6,571
4.7,567
4.8,563
4.9,558
5,552
5.1,546
5.2,538
5.3,529
5.4,518
5.5,507
5.6,495
5.7,481
5.8,466
5.9,449
6,433
6.1,415
6.2,397
6.3,379
6.4,360
6.5,342
6.6,323
6.7,305
6.8,286
6.9,269
7,252
7.1,237
7.2,223
7.3,209
7.4,195
7.5,182
7.6,171
7.7,161
7.8,151
7.9,142
8,134
8.1,127
8.2,120
8.3,113
8.4,108
8.5,104
8.6,101
8.7,97
8.8,94
8.9,92
9,90
9.1,89
9.2,88
9.3,87
9.4,86
9.5,86
9.6,86
9.7,86
9.8,86
9.9,85
10,84
10.1,84
10.2,82
10.3,81
10.4,79
10.5,77
10.6,75
10.7,73
10.8,72
10.9,70
11,68
11.1,66
11.2,65
11.3,64
11.4,63
11.5,63
11.6,63
11.7,63
11.8,64
11.9,64
12,65
12.1,66
12.2,68
12.3,69
12.4,71
12.5,72
12.6,74
12.7,76
12.8,78
12.9,80
13,82
13.1,83
13.2,84
13.3,86
13.4,86
13.5,87
13.6,87
13.7,87
13.8,87
13.9,86
14,85
14.1,84
14.2,83
14.3,81
14.4,79
14.5,78
14.6,76
14.7,76
14.8,76
14.9,77
15,77
15.1,78
15.2,80
15.3,82
15.4,85
15.5,88
15.6,92
15.7,96
15.8,100
15.9,104
16,109
16.1,114
16.2,119
16.3,123
16.4,128
16.5,132
16.6,137
16.7,142
16.8,146
16.9,150
17,154
17.1,157
17.2,161
17.3,164
17.4,166
17.5,168
17.6,170
17.7,171
17.8,173
17.9,173
18,172
18.1,172
18.2,172
18.3,172
18.4,172
18.5,171
18.6,170
18.7,170
18.8,170
18.9,171
19,171
19.1,172
19.2,172
19.3,173
19.4,175
19.5,176
19.6,177
19.7,178
19.8,179
19.9,180
20,181
20.1,182
20.2,183
20.3,184
20.4,185
20.5,186
20.6,186
20.7,187
20.8,188
20.9,188
21,190
21.1,191
21.2,192
21.3,194
21.4,195
21.5,197
21.6,198
21.7,200
21.8,201
21.9,202
22,203
22.1,204
22.2,205
22.3,206
22.4,206
22.5,205
22.6,205
22.7,204
22.8,203
22.9,202
23,201
23.1,200
23.2,199
23.3,198
23.4,197
23.5,196
23.6,196
23.7,195
23.8,195
23.9,194
24,194
24.1,194
24.2,194
24.3,194
24.4,193
24.5,193
24.6,193
24.7,192
24.8,192
24.9,192
25,192
25.1,192
25.2,192
25.3,193
25.4,193
25.5,194
25.6,195
25.7,195
25.8,196
25.9,197
26,198
26.1,198
26.2,198
26.3,198
26.4,199
26.5,199
26.6,199
26.7,200
26.8,201
26.9,201
27,202
27.1,203
27.2,204
27.3,205
27.4,205
27.5,205
27.6,206
27.7,206
27.8,207
27.9,207
28,208
28.1,208
28.2,209
28.3,210
28.4,211
28.5,213
28.6,214
28.7,216
28.8,217
28.9,219
29,221
29.1,222
29.2,224
29.3,226
29.4,227
29.5,228
29.6,229
29.7,229
29.8,230
29.9,231
30,230
30.1,229
30.2,228
30.3,227
30.4,225
30.5,223
30.6,221
30.7,218
30.8,216
30.9,214
31,211
31.1,210
31.2,208
31.3,206
31.4,205
31.5,204
31.6,203
31.7,203
31.8,203
31.9,203
32,203
32.1,202
32.2,202
32.3,203
32.4,203
32.5,204
32.6,204
32.7,205
32.8,205
32.9,206
33,207
33.1,207
33.2,208
33.3,209
33.4,209
33.5,210
33.6,211
33.7,211
33.8,212
33.9,213
34,214
34.1,215
34.2,215
34.3,216
34.4,217
34.5,217
34.6,218
34.7,219
34.8,219
34.9,220
35,220
35.1,220
35.2,220
35.3,220
35.4,220
35.5,219
35.6,219
35.7,218
35.8,218
35.9,218
36,217
36.1,217
36.2,216
36.3,215
36.4,215
36.5,214
36.6,214
36.7,214
36.8,213
36.9,213
37,213
37.1,213
37.2,213
37.3,213
37.4,212
37.5,212
37.6,211
37.7,210
37.8,210
37.9,209
38,208
38.1,206
38.2,205
38.3,203
38.4,201
38.5,199
