Length,HU
0.1,924
0.2,913
0.3,901
0.4,880
0.5,858
0.6,841
0.7,828
0.8,816
0.9,812
1,838
1.1,860
1.2,877
1.3,887
1.4,884
1.5,885
1.6,887
1.7,898
1.8,915
1.9,930
2,935
2.1,931
2.2,928
2.3,926
2.4,924
2.5,923
2.6,926
2.7,932
2.8,938
2.9,939
3,939
3.1,941
3.2,945
3.3,952
3.4,960
3.5,970
3.6,978
3.7,974
3.8,967
3.9,957
4,945
4.1,932
4.2,912
4.3,892
4.4,881
4.5,874
4.6,870
4.7,871
4.8,885
4.9,897
5,906
5.1,914
5.2,922
5.3,937
5.4,952
5.5,965
5.6,978
5.7,990
5.8,994
5.9,979
6,962
6.1,944
6.2,922
6.3,897
6.4,885
6.5,872
6.6,867
6.7,867
6.8,866
6.9,870
7,878
7.1,886
7.2,894
7.3,900
7.4,900
7.5,913
7.6,927
7.7,942
7.8,955
7.9,963
8,930
8.1,857
8.2,778
8.3,696
8.4,611
8.5,524
8.6,441
8.7,363
8.8,290
8.9,225
9,169
9.1,142
9.2,123
9.3,108
9.4,96
9.5,90
9.6,94
9.7,97
9.8,95
9.9,85
10,69
10.1,44
10.2,30
10.3,31
10.4,31
10.5,31
10.6,32
10.7,39
10.8,50
10.9,55
11,52
11.1,38
11.2,17
11.3,-4
11.4,-21
11.5,-32
11.6,-40
11.7,-45
11.8,-41
11.9,-28
12,-15
12.1,-2
12.2,11
12.3,21
12.4,23
12.5,22
12.6,21
12.7,27
12.8,38
12.9,54
13,70
13.1,86
13.2,100
13.3,113
13.4,124
13.5,129
13.6,132
13.7,132
13.8,128
13.9,120
14,97
14.1,68
14.2,38
14.3,8
14.4,-24
14.5,-45
14.6,-50
14.7,-52
14.8,-51
14.9,-48
15,-45
15.1,-26
15.2,-5
15.3,13
15.4,28
15.5,40
15.6,45
15.7,51
15.8,62
15.9,79
16,101
16.1,130
16.2,165
16.3,202
16.4,217
16.5,228
16.6,236
16.7,221
16.8,196
16.9,172
17,148
17.1,119
17.2,88
17.3,70
17.4,57
17.5,47
17.6,44
17.7,46
17.8,67
17.9,88
18,111
18.1,136
18.2,162
18.3,176
18.4,173
18.5,166
18.6,155
18.7,142
18.8,131
18.9,118
19,109
19.1,103
19.2,101
19.3,103
19.4,104
19.5,107
19.6,113
19.7,120
19.8,128
19.9,139
20,158
20.1,174
20.2,184
20.3,190
20.4,194
20.5,192
20.6,188
20.7,186
20.8,186
20.9,186
21,186
21.1,184
21.2,182
21.3,172
21.4,162
21.5,152
21.6,135
21.7,119
21.8,104
21.9,91
22,79
22.1,75
22.2,81
22.3,91
22.4,104
22.5,118
22.6,132
22.7,137
22.8,140
22.9,142
23,143
23.1,143
23.2,137
23.3,129
23.4,121
23.5,114
23.6,108
23.7,105
23.8,110
23.9,111
24,110
24.1,105
24.2,99
24.3,95
24.4,93
24.5,94
24.6,98
24.7,107
24.8,122
24.9,143
25,162
25.1,177
25.2,189
25.3,196
25.4,182
25.5,163
25.6,143
25.7,122
25.8,101
25.9,82
26,66
26.1,49
26.2,37
26.3,28
26.4,21
26.5,21
26.6,23
26.7,27
26.8,33
26.9,43
27,50
27.1,54
27.2,56
27.3,57
27.4,55
27.5,52
27.6,55
27.7,68
27.8,82
27.9,97
28,112
28.1,144
28.2,181
28.3,215
28.4,238
28.5,255
28.6,251
28.7,221
28.8,188
28.9,153
29,117
29.1,80
29.2,59
29.3,45
29.4,35
29.5,28
29.6,22
29.7,17
29.8,12
29.9,11
30,11
30.1,10
30.2,8
30.3,3
30.4,-1
30.5,-5
30.6,-10
30.7,-20
30.8,-20
30.9,-11
31,1
31.1,16
31.2,30
31.3,43
31.4,49
31.5,51
31.6,53
31.7,53
31.8,51
31.9,50
32,50
32.1,50
32.2,54
32.3,66
32.4,88
32.5,124
32.6,156
32.7,185
32.8,211
32.9,229
33,226
33.1,219
33.2,212
33.3,205
33.4,198
33.5,186
33.6,170
33.7,161
33.8,156
33.9,155
34,159
34.1,159
34.2,160
34.3,160
34.4,161
34.5,164
34.6,168
34.7,160
34.8,153
34.9,147
35,143
35.1,141
35.2,138
35.3,136
35.4,135
35.5,135
35.6,135
35.7,140
35.8,145
35.9,142
36,134
36.1,125
36.2,117
36.3,105
36.4,93
36.5,79
36.6,64
36.7,42
36.8,26
36.9,16
37,8
37.1,5
37.2,7
37.3,15
37.4,32
37.5,52
37.6,71
37.7,88
37.8,104
37.9,107
38,110
38.1,114
38.2,121
38.3,130
38.4,136
38.5,144
38.6,156
38.7,171
38.8,191
38.9,203
39,185
39.1,165
39.2,141
39.3,115
39.4,85
39.5,67
39.6,72
39.7,86
39.8,105
39.9,129
40,153
40.1,170
40.2,182
40.3,190
40.4,196
40.5,196
40.6,182
40.7,164
40.8,150
40.9,135
41,121
41.1,112
41.2,116
41.3,119
41.4,123
41.5,127
41.6,131
41.7,134
41.8,136
41.9,136
42,136
42.1,137
42.2,137
42.3,136
42.4,138
42.5,143
42.6,152
42.7,156
42.8,164
42.9,171
43,177
43.1,182
43.2,187
43.3,192
43.4,192
43.5,191
43.6,194
43.7,201
43.8,210
43.9,210
44,209
44.1,206
44.2,197
44.3,187
44.4,167
44.5,145
44.6,130
44.7,119
44.8,115
44.9,122
45,147
45.1,172
45.2,198
45.3,223
45.4,248
45.5,255
45.6,256
45.7,246
45.8,237
45.9,229
46,224
46.1,221
46.2,219
46.3,220
46.4,220
46.5,217
46.6,191
46.7,159
46.8,123
46.9,84
47,43
47.1,20
47.2,28
47.3,40
47.4,53
47.5,69
47.6,87
47.7,107
47.8,127
47.9,144
48,157
48.1,158
48.2,147
48.3,136
48.4,128
48.5,123
48.6,121
48.7,128
48.8,144
48.9,160
49,174
49.1,187
49.2,199
49.3,201
49.4,199
49.5,192
49.6,185
49.7,178
49.8,171
49.9,162
50,155
50.1,149
50.2,140
50.3,132
50.4,128
50.5,126
50.6,123
50.7,122
50.8,123
50.9,119
51,108
51.1,96
51.2,84
51.3,71
51.4,57
51.5,39
51.6,21
51.7,7
51.8,-2
51.9,-9
52,-1
52.1,15
52.2,38
52.3,66
52.4,97
52.5,125
52.6,152
52.7,177
52.8,199
52.9,217
53,228
53.1,210
53.2,181
53.3,149
53.4,116
53.5,83
53.6,55
53.7,41
53.8,33
53.9,32
54,37
54.1,42
54.2,43
54.3,42
54.4,39
54.5,36
54.6,31
54.7,20
54.8,8
54.9,-3
55,-14
55.1,-24
55.2,-30
55.3,-21
55.4,-9
55.5,7
55.6,19
55.7,27
55.8,29
55.9,28
56,25
56.1,19
56.2,18
56.3,24
56.4,39
56.5,55
56.6,74
56.7,92
56.8,110
56.9,119
57,121
57.1,123
57.2,125
57.3,127
57.4,129
57.5,131
57.6,132
57.7,130
57.8,125
57.9,121
58,122
58.1,125
58.2,127
58.3,129
58.4,131
58.5,124
58.6,113
58.7,103
58.8,93
58.9,85
59,80
59.1,88
59.2,103
59.3,118
59.4,131
59.5,142
59.6,149
59.7,154
59.8,159
59.9,165
60,168
60.1,172
60.2,173
60.3,175
60.4,178
60.5,181
60.6,184
60.7,180
60.8,174
60.9,167
61,159
61.1,152
61.2,143
61.3,134
61.4,127
61.5,121
61.6,117
61.7,116
61.8,121
61.9,128
62,136
62.1,146
62.2,153
62.3,151
62.4,141
62.5,128
62.6,113
62.7,93
62.8,70
62.9,42
63,22
63.1,5
63.2,-10
63.3,-21
63.4,-22
63.5,-16
63.6,-7
63.7,6
63.8,20
63.9,37
64,52
64.1,62
64.2,65
64.3,63
64.4,55
64.5,31
64.6,7
64.7,-15
64.8,-36
64.9,-56
65,-66
65.1,-61
65.2,-44
65.3,-20
65.4,3
65.5,25
65.6,52
65.7,75
65.8,97
65.9,117
66,124
66.1,121
66.2,115
66.3,108
66.4,101
66.5,95
66.6,89
66.7,82
66.8,74
66.9,63
67,50
67.1,34
67.2,18
67.3,3
67.4,-11
67.5,-16
67.6,-18
67.7,-13
67.8,-1
67.9,11
68,23
68.1,37
68.2,51
68.3,65
68.4,76
68.5,84
68.6,90
68.7,93
68.8,93
68.9,91
69,88
