Length,HU
0.1,245
0.2,259
0.3,277
0.4,305
0.5,332
0.6,359
0.7,385
0.8,385
0.9,377
1,364
1.1,346
1.2,323
1.3,297
1.4,271
1.5,257
1.6,248
1.7,252
1.8,259
1.9,268
2,278
2.1,283
2.2,276
2.3,270
2.4,264
2.5,259
2.6,244
2.7,229
2.8,211
2.9,191
3,175
3.1,164
3.2,156
3.3,150
3.4,145
3.5,161
3.6,182
3.7,209
3.8,239
3.9,269
4,292
4.1,314
4.2,322
4.3,328
4.4,313
4.5,296
4.6,278
4.7,259
4.8,235
4.9,211
5,190
5.1,172
5.2,157
5.3,164
5.4,178
5.5,205
5.6,237
5.7,273
5.8,312
5.9,351
6,390
6.1,427
6.2,418
6.3,407
6.4,397
6.5,389
6.6,376
6.7,349
6.8,321
6.9,294
7,269
7.1,255
7.2,243
7.3,233
7.4,224
7.5,212
7.6,199
7.7,184
7.8,169
7.9,153
8,146
8.1,141
8.2,141
8.3,142
8.4,145
8.5,153
8.6,158
8.7,160
8.8,161
8.9,173
9,183
9.1,192
9.2,199
9.3,204
9.4,212
9.5,225
9.6,242
9.7,259
9.8,264
9.9,266
10,269
10.1,271
10.2,270
10.3,263
10.4,251
10.5,234
10.6,211
10.7,207
10.8,204
10.9,186
11,164
11.1,138
11.2,112
11.3,90
11.4,71
11.5,60
11.6,65
11.7,72
11.8,79
11.9,87
12,94
12.1,107
12.2,135
12.3,167
12.4,198
12.5,224
12.6,248
12.7,272
12.8,295
12.9,288
13,270
13.1,253
13.2,237
13.3,223
13.4,208
13.5,193
13.6,178
13.7,164
13.8,147
13.9,126
14,110
14.1,100
14.2,110
14.3,126
14.4,142
14.5,158
14.6,175
14.7,188
14.8,189
14.9,174
15,161
15.1,151
15.2,145
15.3,138
15.4,129
15.5,118
15.6,108
15.7,104
15.8,97
15.9,88
16,75
16.1,67
16.2,62
16.3,60
16.4,56
16.5,53
16.6,55
16.7,56
16.8,56
16.9,62
17,76
17.1,90
17.2,102
17.3,112
17.4,122
17.5,130
17.6,131
17.7,126
17.8,116
17.9,109
18,99
18.1,82
18.2,65
18.3,60
18.4,69
18.5,82
18.6,97
18.7,116
18.8,125
18.9,141
19,159
19.1,178
19.2,194
19.3,206
19.4,224
