Length,HU
0.1,197
0.2,218
0.3,238
0.4,257
0.5,275
0.6,282
0.7,287
0.8,291
0.9,294
1,293
1.1,284
1.2,273
1.3,261
1.4,250
1.5,237
1.6,225
1.7,211
1.8,207
1.9,212
2,221
2.1,232
2.2,245
2.3,258
2.4,266
2.5,272
2.6,277
2.7,282
2.8,285
2.9,289
3,286
3.1,279
3.2,277
3.3,276
3.4,275
3.5,274
3.6,270
3.7,261
3.8,252
3.9,243
4,234
4.1,217
4.2,199
4.3,180
4.4,162
4.5,149
4.6,139
4.7,132
4.8,128
4.9,123
5,118
5.1,112
5.2,107
5.3,103
5.4,101
5.5,104
5.6,108
5.7,114
5.8,118
5.9,121
6,122
6.1,120
6.2,117
6.3,117
6.4,118
6.5,119
6.6,121
6.7,128
6.8,136
6.9,144
7,152
7.1,161
7.2,169
7.3,176
7.4,182
7.5,189
7.6,197
7.7,204
7.8,213
7.9,227
8,244
8.1,260
8.2,276
8.3,290
8.4,299
8.5,291
8.6,284
8.7,277
8.8,269
8.9,255
9,242
9.1,227
9.2,213
9.3,200
9.4,188
9.5,175
9.6,162
9.7,150
9.8,141
9.9,134
10,128
10.1,124
10.2,120
10.3,120
10.4,123
10.5,128
10.6,133
10.7,140
10.8,148
10.9,150
11,148
11.1,144
11.2,140
11.3,136
11.4,132
11.5,123
11.6,113
11.7,103
11.8,94
11.9,83
12,71
12.1,63
12.2,58
12.3,57
12.4,61
12.5,66
12.6,71
12.7,79
12.8,91
12.9,101
13,107
13.1,111
13.2,116
13.3,125
13.4,135
13.5,143
13.6,147
13.7,145
13.8,141
13.9,135
14,126
14.1,123
14.2,121
14.3,120
14.4,120
14.5,129
14.6,140
14.7,148
14.8,153
14.9,154
15,152
15.1,147
15.2,140
15.3,133
15.4,121
15.5,110
15.6,99
15.7,90
15.8,84
15.9,79
16,75
16.1,72
16.2,72
16.3,76
16.4,80
16.5,83
16.6,85
16.7,83
16.8,81
16.9,78
17,70
17.1,68
17.2,69
17.3,71
17.4,74
17.5,79
17.6,88
17.7,98
17.8,108
17.9,118
18,124
18.1,130
18.2,135
18.3,139
18.4,140
18.5,137
18.6,134
18.7,131
18.8,125
18.9,117
19,110
19.1,104
19.2,98
19.3,96
19.4,95
19.5,95
19.6,95
19.7,98
19.8,104
19.9,111
20,122
20.1,136
20.2,145
20.3,152
20.4,157
20.5,160
20.6,147
20.7,127
20.8,102
20.9,72
21,48
21.1,35
21.2,26
21.3,19
21.4,13
21.5,11
21.6,9
21.7,6
21.8,7
21.9,11
22,11
22.1,9
22.2,4
22.3,4
22.4,19
22.5,39
22.6,59
22.7,79
22.8,109
22.9,141
23,175
23.1,203
23.2,206
23.3,200
23.4,194
23.5,190
23.6,185
23.7,184
23.8,188
23.9,196
24,210
24.1,222
24.2,231
24.3,238
24.4,246
24.5,248
24.6,249
24.7,252
24.8,253
24.9,247
25,240
25.1,234
25.2,230
25.3,227
25.4,230
25.5,237
25.6,248
25.7,263
25.8,281
25.9,298
26,313
26.1,321
26.2,325
26.3,327
26.4,328
26.5,328
26.6,328
26.7,325
26.8,322
26.9,319
27,318
27.1,320
27.2,326
27.3,340
27.4,352
27.5,369
27.6,396
27.7,424
27.8,452
27.9,473
28,484
28.1,493
28.2,502
28.3,509
28.4,513
28.5,513
28.6,513
28.7,511
28.8,509
28.9,505
29,501
29.1,496
29.2,490
29.3,483
29.4,476
29.5,472
29.6,469
29.7,467
29.8,468
29.9,470
30,473
30.1,477
30.2,482
30.3,489
30.4,497
30.5,505
30.6,503
30.7,501
30.8,502
30.9,503
31,507
31.1,514
31.2,523
31.3,535
31.4,548
31.5,555
31.6,555
31.7,556
31.8,558
31.9,553
32,546
32.1,533
32.2,515
32.3,494
32.4,472
32.5,454
32.6,441
32.7,434
32.8,431
32.9,432
33,437
33.1,445
33.2,453
33.3,459
33.4,461
33.5,464
33.6,466
33.7,467
33.8,468
33.9,466
34,458
34.1,459
34.2,461
34.3,462
34.4,462
34.5,461
34.6,459
34.7,456
34.8,452
34.9,443
35,430
35.1,421
35.2,419
35.3,420
35.4,431
35.5,445
35.6,461
35.7,481
35.8,506
35.9,532
36,558
36.1,581
36.2,603
36.3,619
36.4,627
36.5,634
36.6,639
36.7,640
36.8,639
36.9,637
37,638
37.1,636
37.2,631
37.3,623
37.4,613
37.5,603
37.6,602
37.7,601
37.8,600
37.9,598
38,598
38.1,598
38.2,598
38.3,598
38.4,599
38.5,601
38.6,603
38.7,606
38.8,603
38.9,592
39,580
39.1,569
39.2,556
39.3,539
39.4,526
39.5,517
39.6,509
39.7,503
39.8,497
39.9,492
40,492
40.1,500
40.2,518
40.3,535
40.4,551
40.5,567
40.6,586
40.7,603
40.8,617
40.9,626
41,625
41.1,617
41.2,607
41.3,594
41.4,579
41.5,556
41.6,534
41.7,514
41.8,496
41.9,490
42,485
42.1,480
42.2,475
42.3,476
42.4,484
42.5,496
42.6,510
42.7,525
42.8,538
42.9,552
43,567
43.1,582
43.2,592
43.3,600
43.4,609
43.5,619
43.6,629
43.7,639
43.8,648
43.9,656
44,664
44.1,666
44.2,668
44.3,669
44.4,672
44.5,675
44.6,679
44.7,685
44.8,692
44.9,700
45,707
45.1,715
45.2,723
45.3,730
45.4,731
45.5,725
45.6,721
45.7,718
45.8,713
45.9,708
46,702
46.1,693
46.2,677
46.3,650
46.4,621
46.5,592
46.6,562
46.7,547
46.8,535
46.9,525
47,519
47.1,517
47.2,515
47.3,510
47.4,503
47.5,494
47.6,479
47.7,464
47.8,447
47.9,431
48,429
48.1,428
48.2,429
48.3,432
48.4,440
48.5,451
48.6,461
48.7,471
48.8,479
48.9,481
49,482
49.1,481
49.2,480
49.3,480
49.4,479
49.5,479
49.6,478
49.7,479
49.8,482
49.9,482
50,481
50.1,477
50.2,472
50.3,469
50.4,470
50.5,468
50.6,477
50.7,487
50.8,497
50.9,507
51,521
51.1,537
51.2,554
51.3,572
51.4,591
51.5,609
51.6,624
51.7,638
51.8,650
51.9,654
52,656
52.1,655
52.2,651
52.3,642
52.4,631
52.5,621
52.6,613
52.7,607
52.8,603
52.9,601
53,600
53.1,601
53.2,598
53.3,594
53.4,586
53.5,577
53.6,570
53.7,564
53.8,559
53.9,552
54,547
54.1,545
54.2,543
54.3,541
54.4,540
54.5,539
54.6,541
54.7,544
54.8,546
54.9,550
55,557
55.1,564
55.2,574
55.3,583
55.4,599
55.5,614
55.6,628
55.7,641
55.8,640
55.9,637
56,634
56.1,630
56.2,625
56.3,621
56.4,621
56.5,623
56.6,624
56.7,611
56.8,597
56.9,583
57,570
57.1,558
57.2,548
57.3,540
57.4,533
57.5,533
57.6,541
57.7,550
57.8,561
57.9,574
58,597
58.1,620
58.2,639
58.3,654
58.4,667
58.5,679
58.6,690
58.7,700
58.8,705
58.9,701
59,694
59.1,685
59.2,672
59.3,653
59.4,636
59.5,624
59.6,615
59.7,609
59.8,605
59.9,604
60,602
60.1,594
60.2,586
60.3,578
60.4,571
60.5,565
60.6,560
60.7,555
60.8,552
60.9,551
61,551
61.1,554
61.2,558
61.3,561
61.4,562
61.5,558
61.6,556
61.7,554
61.8,552
61.9,546
62,544
62.1,544
62.2,549
62.3,553
62.4,556
62.5,560
62.6,565
62.7,571
62.8,575
62.9,580
63,585
63.1,590
63.2,587
63.3,585
63.4,584
63.5,585
63.6,588
63.7,587
63.8,588
63.9,591
64,596
64.1,605
64.2,616
64.3,623
64.4,629
64.5,630
64.6,628
64.7,627
64.8,625
64.9,627
65,628
65.1,630
65.2,632
65.3,633
65.4,626
65.5,617
65.6,607
65.7,596
65.8,589
65.9,584
66,580
66.1,576
66.2,575
66.3,575
66.4,575
66.5,577
66.6,578
66.7,571
66.8,564
66.9,559
67,555
67.1,556
67.2,558
67.3,551
67.4,539
67.5,525
67.6,508
67.7,488
67.8,466
67.9,445
68,427
68.1,410
68.2,395
68.3,380
68.4,373
68.5,370
68.6,369
68.7,367
68.8,364
68.9,360
69,354
69.1,345
69.2,333
69.3,325
69.4,318
69.5,312
69.6,306
69.7,300
69.8,295
69.9,292
70,289
70.1,289
70.2,289
70.3,290
70.4,294
70.5,299
70.6,305
70.7,309
70.8,313
70.9,316
71,320
71.1,324
71.2,329
71.3,334
71.4,335
71.5,326
71.6,313
71.7,298
71.8,282
71.9,260
72,239
72.1,220
72.2,208
72.3,208
72.4,213
72.5,216
72.6,217
72.7,216
72.8,208
72.9,199
73,188
73.1,175
73.2,166
73.3,158
73.4,153
73.5,148
73.6,145
73.7,146
73.8,147
73.9,149
74,150
74.1,156
74.2,163
74.3,169
74.4,175
74.5,168
74.6,152
74.7,133
74.8,112
74.9,91
75,75
75.1,61
75.2,54
75.3,51
75.4,55
75.5,60
75.6,66
75.7,72
75.8,75
75.9,77
76,79
76.1,82
76.2,86
76.3,93
76.4,100
76.5,105
76.6,111
76.7,117
76.8,122
76.9,125
77,128
77.1,127
77.2,126
77.3,124
77.4,123
77.5,122
77.6,127
77.7,131
77.8,133
77.9,133
78,135
78.1,136
78.2,136
78.3,135
78.4,137
78.5,141
78.6,148
78.7,156
78.8,164
78.9,172
79,181
79.1,191
79.2,202
79.3,207
79.4,213
79.5,216
79.6,218
79.7,211
79.8,201
79.9,193
80,186
80.1,179
80.2,173
80.3,170
80.4,170
80.5,173
80.6,170
80.7,162
80.8,154
80.9,147
81,134
81.1,117
81.2,100
81.3,82
81.4,69
81.5,62
81.6,54
81.7,45
81.8,35
81.9,32
82,29
82.1,27
82.2,25
82.3,17
82.4,3
82.5,-18
82.6,-42
82.7,-69
82.8,-101
82.9,-136
83,-174
83.1,-218
83.2,-263
83.3,-309
83.4,-355
83.5,-403
83.6,-451
83.7,-490
83.8,-526
83.9,-560
84,-590
84.1,-607
84.2,-626
84.3,-645
84.4,-666
84.5,-686
84.6,-705
84.7,-723
84.8,-742
84.9,-751
85,-753
85.1,-753
85.2,-750
85.3,-745
85.4,-740
85.5,-737
85.6,-738
85.7,-739
85.8,-740
85.9,-742
86,-742
86.1,-741
86.2,-740
86.3,-742
86.4,-744
86.5,-746
86.6,-748
86.7,-745
86.8,-740
86.9,-734
87,-726
87.1,-714
87.2,-704
87.3,-696
87.4,-690
87.5,-693
87.6,-706
87.7,-720
87.8,-735
87.9,-751
88,-771
88.1,-791
88.2,-811
88.3,-831
88.4,-841
88.5,-847
88.6,-850
88.7,-852
88.8,-848
88.9,-834
89,-820
89.1,-806
89.2,-793
89.3,-780
89.4,-767
89.5,-754
89.6,-742
89.7,-735
89.8,-734
89.9,-734
90,-734
90.1,-737
90.2,-742
90.3,-747
90.4,-755
90.5,-762
90.6,-762
90.7,-761
90.8,-759
90.9,-756
91,-754
91.1,-751
91.2,-746
91.3,-741
91.4,-736
91.5,-734
91.6,-731
91.7,-730
91.8,-730
91.9,-740
92,-749
92.1,-759
92.2,-762
92.3,-766
92.4,-770
92.5,-774
92.6,-777
92.7,-778
92.8,-777
92.9,-779
93,-784
93.1,-794
93.2,-802
93.3,-813
93.4,-822
93.5,-832
93.6,-836
93.7,-836
93.8,-836
93.9,-837
94,-829
94.1,-812
94.2,-798
94.3,-787
94.4,-778
94.5,-773
94.6,-768
94.7,-763
94.8,-758
94.9,-751
95,-742
95.1,-732
95.2,-725
95.3,-725
95.4,-732
95.5,-738
95.6,-745
95.7,-751
95.8,-759
95.9,-765
96,-768
96.1,-768
96.2,-765
96.3,-760
96.4,-751
96.5,-740
96.6,-730
96.7,-733
96.8,-736
96.9,-738
97,-743
97.1,-749
97.2,-754
97.3,-756
97.4,-757
97.5,-754
97.6,-751
97.7,-751
97.8,-751
97.9,-751
98,-751
98.1,-751
