Length,HU
0.1,254
0.2,250
0.3,247
0.4,247
0.5,246
0.6,245
0.7,244
0.8,244
0.9,246
1,248
1.1,250
1.2,253
1.3,255
1.4,258
1.5,261
1.6,264
1.7,268
1.8,271
1.9,273
2,275
2.1,279
2.2,282
2.3,286
2.4,288
2.5,291
2.6,294
2.7,297
2.8,300
2.9,303
3,307
3.1,311
3.2,314
3.3,317
3.4,321
3.5,325
3.6,329
3.7,332
3.8,337
3.9,341
4,346
4.1,350
4.2,354
4.3,358
4.4,362
4.5,366
4.6,369
4.7,373
4.8,377
4.9,380
5,383
5.1,387
5.2,391
5.3,394
5.4,397
5.5,400
5.6,404
5.7,408
5.8,411
5.9,415
6,419
6.1,422
6.2,426
6.3,429
6.4,433
6.5,437
6.6,440
6.7,444
6.8,448
6.9,452
7,456
7.1,460
7.2,464
7.3,468
7.4,471
7.5,475
7.6,479
7.7,483
7.8,486
7.9,490
8,493
8.1,497
8.2,500
8.3,503
8.4,506
8.5,510
8.6,512
8.7,515
8.8,517
8.9,519
9,520
9.1,520
9.2,520
9.3,521
9.4,519
9.5,516
9.6,513
9.7,510
9.8,506
9.9,500
10,494
10.1,487
10.2,480
10.3,472
10.4,463
10.5,454
10.6,445
10.7,435
10.8,425
10.9,415
11,405
11.1,395
11.2,385
11.3,376
11.4,366
11.5,357
11.6,349
11.7,341
11.8,333
11.9,325
12,318
12.1,312
12.2,306
12.3,301
12.4,297
12.5,293
12.6,290
12.7,287
12.8,285
12.9,284
13,283
13.1,283
13.2,283
13.3,284
13.4,285
13.5,288
13.6,290
13.7,293
13.8,297
13.9,301
14,305
14.1,309
14.2,314
14.3,319
14.4,324
14.5,329
14.6,333
14.7,337
14.8,341
14.9,345
15,348
15.1,350
15.2,351
15.3,353
15.4,354
15.5,352
15.6,350
15.7,348
15.8,345
15.9,339
16,332
16.1,325
16.2,317
16.3,307
16.4,295
16.5,283
16.6,272
16.7,260
16.8,246
16.9,232
17,219
17.1,205
17.2,193
17.3,182
17.4,171
17.5,160
17.6,150
17.7,141
17.8,133
17.9,125
18,117
18.1,111
18.2,106
18.3,100
18.4,95
18.5,91
18.6,88
18.7,85
18.8,82
18.9,80
19,78
19.1,76
19.2,75
19.3,74
19.4,73
19.5,73
19.6,73
19.7,72
19.8,72
19.9,72
20,72
20.1,72
20.2,72
20.3,72
20.4,73
20.5,73
20.6,73
20.7,74
20.8,75
20.9,76
21,76
21.1,77
21.2,77
21.3,78
21.4,78
21.5,78
21.6,77
21.7,77
21.8,76
21.9,75
22,74
22.1,73
22.2,72
22.3,70
22.4,69
22.5,68
22.6,67
22.7,66
22.8,65
22.9,64
23,64
23.1,64
23.2,64
23.3,64
23.4,65
23.5,65
23.6,66
23.7,67
23.8,69
23.9,70
24,71
24.1,73
24.2,74
24.3,76
24.4,78
24.5,79
24.6,80
24.7,81
24.8,82
24.9,83
25,83
25.1,84
25.2,84
25.3,84
25.4,84
25.5,84
25.6,84
25.7,84
25.8,84
25.9,84
26,84
26.1,84
26.2,83
26.3,84
26.4,84
26.5,84
26.6,84
26.7,84
26.8,84
26.9,84
27,84
27.1,84
27.2,84
27.3,84
27.4,84
27.5,84
27.6,85
27.7,86
27.8,87
27.9,88
28,89
28.1,90
28.2,92
28.3,93
28.4,95
28.5,96
28.6,98
28.7,100
28.8,102
28.9,104
29,106
29.1,109
29.2,111
29.3,113
29.4,116
29.5,118
29.6,120
29.7,122
29.8,124
29.9,125
30,127
30.1,129
30.2,130
30.3,131
30.4,131
30.5,132
30.6,132
30.7,132
30.8,132
30.9,132
31,131
31.1,131
31.2,131
31.3,131
31.4,131
31.5,131
31.6,132
31.7,132
31.8,132
31.9,133
32,133
32.1,134
32.2,135
32.3,136
32.4,137
32.5,138
32.6,139
32.7,140
32.8,141
32.9,142
33,142
33.1,143
33.2,144
33.3,145
33.4,146
33.5,147
33.6,147
33.7,148
33.8,149
33.9,150
34,151
34.1,152
34.2,152
34.3,153
34.4,154
34.5,155
34.6,155
34.7,156
34.8,156
34.9,156
35,156
35.1,156
35.2,156
35.3,156
35.4,156
35.5,156
35.6,156
35.7,156
35.8,156
35.9,156
36,156
36.1,156
36.2,156
36.3,156
36.4,156
36.5,156
36.6,156
36.7,155
36.8,155
36.9,155
37,154
37.1,154
37.2,153
37.3,152
37.4,151
37.5,150
37.6,149
37.7,148
37.8,147
37.9,146
38,144
38.1,143
38.2,142
38.3,141
38.4,140
38.5,140
38.6,139
38.7,139
38.8,139
38.9,139
39,139
39.1,139
39.2,139
39.3,139
39.4,139
39.5,140
39.6,140
39.7,140
39.8,140
39.9,140
40,140
40.1,140
40.2,141
40.3,141
40.4,142
40.5,143
40.6,144
40.7,145
40.8,146
40.9,147
41,149
41.1,150
41.2,151
41.3,152
41.4,153
41.5,154
41.6,154
41.7,154
41.8,154
41.9,154
42,153
42.1,153
42.2,153
42.3,152
