Length,HU
0.1,174
0.2,174
0.3,175
0.4,175
0.5,175
0.6,176
0.7,176
0.8,177
0.9,177
1,177
1.1,176
1.2,176
1.3,176
1.4,176
1.5,175
1.6,175
1.7,175
1.8,174
1.9,174
2,174
2.1,174
2.2,173
2.3,173
2.4,173
2.5,173
2.6,173
2.7,173
2.8,173
2.9,173
3,174
3.1,174
3.2,174
3.3,174
3.4,174
3.5,174
3.6,174
3.7,174
3.8,175
3.9,175
4,175
4.1,176
4.2,176
4.3,176
4.4,176
4.5,176
4.6,176
4.7,176
4.8,176
4.9,176
5,176
5.1,176
5.2,175
5.3,176
5.4,176
5.5,176
5.6,176
5.7,177
5.8,177
5.9,178
6,179
6.1,180
6.2,181
6.3,183
6.4,184
6.5,185
6.6,187
6.7,188
6.8,189
6.9,190
7,191
7.1,191
7.2,192
7.3,193
7.4,193
7.5,194
7.6,194
7.7,195
7.8,195
7.9,196
8,196
8.1,196
8.2,197
8.3,197
8.4,197
8.5,197
8.6,197
8.7,196
8.8,196
8.9,196
9,196
9.1,196
9.2,195
9.3,195
9.4,195
9.5,195
9.6,195
9.7,195
9.8,195
9.9,195
10,196
10.1,196
10.2,196
10.3,197
10.4,197
10.5,197
10.6,198
10.7,198
10.8,198
10.9,198
11,198
11.1,198
11.2,197
11.3,197
11.4,196
11.5,196
11.6,195
11.7,194
11.8,193
11.9,193
12,191
12.1,190
12.2,189
12.3,187
12.4,186
12.5,184
12.6,183
12.7,181
12.8,179
12.9,176
13,174
13.1,171
13.2,169
13.3,166
13.4,164
13.5,161
13.6,158
13.7,155
13.8,153
13.9,150
14,148
14.1,145
14.2,143
14.3,141
14.4,139
14.5,137
14.6,135
14.7,134
14.8,132
14.9,131
15,130
15.1,129
15.2,128
15.3,128
15.4,127
15.5,127
15.6,126
15.7,126
15.8,125
15.9,125
16,124
16.1,123
16.2,122
16.3,122
16.4,121
16.5,120
16.6,119
16.7,118
16.8,117
16.9,116
17,116
17.1,115
17.2,115
17.3,115
17.4,115
17.5,115
17.6,115
17.7,115
17.8,115
17.9,116
18,116
18.1,116
18.2,117
18.3,117
18.4,118
18.5,118
18.6,118
18.7,118
18.8,118
18.9,118
19,118
19.1,118
19.2,118
19.3,117
19.4,117
19.5,117
19.6,117
19.7,116
19.8,116
19.9,116
20,116
20.1,116
20.2,116
20.3,116
20.4,117
20.5,117
20.6,118
20.7,118
20.8,119
20.9,119
21,120
21.1,121
21.2,121
21.3,122
21.4,123
21.5,123
21.6,124
21.7,124
21.8,124
21.9,124
22,124
22.1,124
22.2,124
22.3,124
22.4,123
22.5,123
22.6,122
22.7,121
22.8,120
22.9,119
23,118
23.1,117
23.2,116
23.3,116
23.4,115
23.5,114
23.6,114
23.7,113
23.8,113
23.9,113
24,113
24.1,114
24.2,114
24.3,115
24.4,115
24.5,115
24.6,116
24.7,117
24.8,118
24.9,119
25,120
25.1,121
25.2,122
25.3,123
25.4,124
25.5,125
25.6,126
25.7,126
25.8,127
25.9,128
26,129
26.1,130
26.2,131
26.3,132
26.4,133
26.5,135
26.6,136
26.7,138
26.8,140
26.9,142
27,145
27.1,147
27.2,150
27.3,153
27.4,156
27.5,159
27.6,163
27.7,167
27.8,171
27.9,176
28,180
28.1,185
28.2,189
28.3,195
28.4,201
28.5,207
28.6,213
28.7,219
28.8,226
28.9,232
29,240
29.1,247
29.2,255
29.3,263
29.4,271
29.5,280
29.6,288
29.7,297
29.8,306
29.9,315
30,324
30.1,334
30.2,343
30.3,353
30.4,362
30.5,372
30.6,382
30.7,391
30.8,400
30.9,410
31,419
31.1,428
31.2,437
31.3,446
31.4,454
31.5,462
31.6,470
31.7,478
31.8,486
31.9,493
32,501
32.1,507
32.2,513
32.3,519
32.4,525
32.5,531
32.6,537
32.7,541
32.8,546
32.9,550
33,554
33.1,558
33.2,561
33.3,565
33.4,568
33.5,571
33.6,573
33.7,575
33.8,578
33.9,580
34,582
34.1,583
34.2,585
34.3,586
34.4,586
34.5,587
34.6,587
34.7,588
34.8,588
34.9,588
35,588
35.1,587
35.2,587
35.3,586
35.4,586
35.5,585
35.6,585
35.7,585
35.8,584
35.9,584
36,584
36.1,584
36.2,584
36.3,584
36.4,584
36.5,585
36.6,585
36.7,586
36.8,586
36.9,587
37,587
37.1,588
37.2,588
37.3,589
37.4,589
37.5,589
37.6,590
37.7,590
37.8,590
37.9,590
38,590
38.1,589
38.2,589
38.3,588
38.4,588
38.5,587
38.6,587
38.7,586
38.8,586
38.9,585
39,585
39.1,584
39.2,584
39.3,584
39.4,584
39.5,584
39.6,584
39.7,585
39.8,585
39.9,585
40,586
40.1,587
40.2,587
40.3,589
40.4,590
40.5,591
40.6,592
40.7,593
40.8,594
40.9,595
41,596
41.1,598
41.2,599
41.3,601
41.4,602
41.5,604
41.6,605
41.7,607
41.8,608
41.9,610
42,611
42.1,613
42.2,614
42.3,615
42.4,616
42.5,616
42.6,617
42.7,617
42.8,617
42.9,618
43,618
43.1,618
43.2,618
43.3,618
43.4,618
43.5,617
43.6,617
43.7,617
43.8,617
43.9,616
44,616
44.1,616
44.2,616
44.3,615
44.4,615
44.5,614
44.6,614
44.7,614
44.8,613
44.9,613
45,613
45.1,612
45.2,612
45.3,611
45.4,611
45.5,611
45.6,611
45.7,611
45.8,611
45.9,611
46,610
46.1,610
46.2,610
46.3,610
46.4,610
46.5,609
46.6,610
46.7,610
46.8,610
46.9,610
47,610
47.1,611
47.2,611
47.3,612
47.4,612
47.5,612
47.6,613
47.7,614
47.8,614
47.9,615
48,616
48.1,616
48.2,617
48.3,617
48.4,618
48.5,618
48.6,619
48.7,619
48.8,619
48.9,620
49,620
49.1,620
49.2,620
49.3,620
49.4,619
49.5,619
49.6,618
49.7,618
49.8,617
49.9,617
50,616
50.1,615
50.2,615
50.3,614
50.4,613
50.5,613
50.6,612
50.7,611
50.8,611
50.9,610
51,609
51.1,609
51.2,608
51.3,608
51.4,607
51.5,607
51.6,607
51.7,607
51.8,607
51.9,607
52,607
52.1,608
52.2,608
52.3,609
52.4,609
52.5,610
52.6,611
52.7,612
52.8,613
52.9,613
53,614
53.1,615
53.2,615
