Length,HU
0.1,147
0.2,142
0.3,137
0.4,131
0.5,124
0.6,119
0.7,113
0.8,108
0.9,102
1,98
1.1,92
1.2,89
1.3,87
1.4,84
1.5,83
1.6,84
1.7,85
1.8,88
1.9,95
2,102
2.1,109
2.2,115
2.3,122
2.4,128
2.5,130
2.6,132
2.7,132
2.8,133
2.9,133
3,132
3.1,131
3.2,130
3.3,127
3.4,124
3.5,118
3.6,112
3.7,107
3.8,106
3.9,108
4,113
4.1,117
4.2,121
4.3,126
4.4,136
4.5,148
4.6,160
4.7,169
4.8,174
4.9,178
5,180
5.1,180
5.2,180
5.3,181
5.4,182
5.5,181
5.6,175
5.7,162
5.8,148
5.9,134
6,121
6.1,109
6.2,98
6.3,97
6.4,101
6.5,106
6.6,111
6.7,118
6.8,126
6.9,134
7,141
7.1,145
7.2,148
7.3,149
7.4,149
7.5,148
7.6,144
7.7,139
7.8,134
7.9,128
8,121
8.1,116
8.2,112
8.3,109
8.4,109
8.5,109
8.6,112
8.7,116
8.8,120
8.9,121
9,123
9.1,126
9.2,130
9.3,134
9.4,139
9.5,142
9.6,145
9.7,148
9.8,151
9.9,155
10,160
10.1,165
10.2,170
10.3,171
10.4,172
10.5,172
10.6,171
10.7,170
10.8,167
10.9,162
11,157
11.1,150
11.2,144
11.3,138
11.4,136
11.5,134
11.6,134
11.7,134
11.8,135
11.9,139
12,145
12.1,151
12.2,156
12.3,161
12.4,165
12.5,169
12.6,171
12.7,170
12.8,169
12.9,168
13,168
13.1,167
13.2,167
13.3,168
13.4,170
13.5,167
13.6,164
13.7,160
13.8,156
13.9,154
14,155
14.1,157
14.2,159
14.3,163
14.4,168
14.5,176
14.6,179
14.7,182
14.8,186
14.9,190
15,196
15.1,202
15.2,207
15.3,212
15.4,217
15.5,221
15.6,225
15.7,231
15.8,236
15.9,238
16,239
16.1,239
16.2,240
16.3,239
16.4,238
16.5,232
16.6,225
16.7,221
16.8,219
16.9,217
17,216
17.1,221
17.2,229
17.3,238
17.4,247
17.5,256
17.6,264
17.7,271
17.8,274
17.9,276
18,277
18.1,277
18.2,274
18.3,266
18.4,260
18.5,254
18.6,250
18.7,247
18.8,244
18.9,241
19,236
19.1,229
19.2,222
19.3,214
19.4,205
19.5,196
19.6,187
19.7,184
19.8,187
19.9,196
20,206
20.1,218
20.2,230
