Length,HU
0.1,699
0.2,700
0.3,701
0.4,700
0.5,700
0.6,699
0.7,698
0.8,697
0.9,697
1,695
1.1,694
1.2,692
1.3,690
1.4,688
1.5,685
1.6,684
1.7,683
1.8,681
1.9,680
2,679
2.1,678
2.2,678
2.3,677
2.4,677
2.5,676
2.6,675
2.7,674
2.8,673
2.9,672
3,671
3.1,670
3.2,669
3.3,669
3.4,669
3.5,670
3.6,672
3.7,675
3.8,679
3.9,682
4,686
4.1,690
4.2,693
4.3,696
4.4,697
4.5,696
4.6,694
4.7,692
4.8,690
4.9,687
5,684
5.1,681
5.2,678
5.3,675
5.4,672
5.5,673
5.6,675
5.7,676
5.8,677
5.9,678
6,679
6.1,680
6.2,681
6.3,682
6.4,685
6.5,688
6.6,691
6.7,693
6.8,696
6.9,698
7,700
7.1,702
7.2,701
7.3,701
7.4,699
7.5,697
7.6,696
7.7,694
7.8,691
7.9,689
8,686
8.1,684
8.2,681
8.3,679
8.4,678
8.5,677
8.6,676
8.7,676
8.8,676
8.9,677
9,679
9.1,681
9.2,683
9.3,686
9.4,689
9.5,691
9.6,694
9.7,696
9.8,698
9.9,700
10,702
10.1,704
10.2,706
10.3,706
10.4,707
10.5,707
10.6,704
10.7,702
10.8,700
10.9,698
11,696
11.1,695
11.2,696
11.3,698
11.4,699
11.5,701
11.6,704
11.7,704
11.8,704
11.9,703
12,703
12.1,703
12.2,702
12.3,698
12.4,695
12.5,691
12.6,688
12.7,684
12.8,680
12.9,677
13,674
13.1,671
13.2,667
13.3,663
13.4,661
13.5,658
13.6,656
13.7,653
13.8,650
13.9,646
14,645
14.1,643
14.2,642
14.3,640
14.4,638
14.5,635
14.6,632
14.7,628
14.8,625
14.9,621
15,617
15.1,610
15.2,602
15.3,593
15.4,584
15.5,574
15.6,564
15.7,553
15.8,542
15.9,530
16,518
16.1,507
16.2,496
16.3,485
16.4,473
16.5,461
16.6,448
16.7,434
16.8,421
16.9,408
17,396
17.1,384
17.2,372
17.3,362
17.4,354
17.5,346
17.6,338
17.7,330
17.8,322
17.9,315
18,308
18.1,300
18.2,292
18.3,284
18.4,274
18.5,262
18.6,249
18.7,237
18.8,223
18.9,211
19,200
19.1,191
19.2,182
19.3,173
19.4,166
19.5,158
19.6,152
19.7,147
19.8,142
19.9,136
20,130
20.1,123
20.2,116
20.3,110
20.4,104
20.5,98
20.6,92
20.7,87
20.8,84
20.9,81
21,78
21.1,75
21.2,73
21.3,70
21.4,69
21.5,67
21.6,66
21.7,65
21.8,65
21.9,66
22,67
22.1,67
22.2,68
22.3,68
22.4,67
22.5,67
22.6,65
22.7,65
22.8,64
22.9,64
23,63
23.1,63
23.2,63
23.3,63
23.4,64
23.5,64
23.6,64
23.7,64
23.8,64
23.9,63
24,62
24.1,61
24.2,60
24.3,58
24.4,57
24.5,55
24.6,53
24.7,53
24.8,53
24.9,53
25,54
25.1,54
25.2,55
25.3,57
25.4,59
25.5,62
25.6,65
25.7,68
25.8,70
25.9,72
26,73
26.1,74
26.2,74
26.3,75
26.4,73
26.5,71
26.6,70
26.7,69
26.8,68
26.9,67
27,69
27.1,70
27.2,71
27.3,72
27.4,73
27.5,72
27.6,71
27.7,69
27.8,67
27.9,65
28,63
28.1,62
28.2,61
28.3,61
28.4,60
28.5,61
28.6,63
28.7,64
28.8,67
28.9,69
29,72
29.1,75
29.2,79
29.3,83
29.4,88
29.5,92
29.6,97
29.7,101
29.8,105
29.9,108
30,111
30.1,113
30.2,114
30.3,115
30.4,113
30.5,111
30.6,108
30.7,106
30.8,104
30.9,103
31,103
31.1,104
31.2,104
31.3,105
31.4,106
31.5,108
31.6,110
31.7,112
31.8,113
31.9,114
32,114
32.1,113
32.2,112
32.3,111
32.4,109
32.5,108
32.6,107
32.7,107
32.8,107
32.9,106
33,104
33.1,103
33.2,102
33.3,103
33.4,104
33.5,104
33.6,105
33.7,106
33.8,109
33.9,112
34,115
34.1,118
34.2,121
34.3,124
34.4,127
34.5,131
34.6,133
34.7,136
34.8,138
34.9,139
35,140
35.1,140
35.2,141
35.3,142
35.4,141
35.5,138
35.6,136
35.7,134
35.8,131
35.9,129
36,127
36.1,125
36.2,123
36.3,120
36.4,118
36.5,116
36.6,114
36.7,113
36.8,112
36.9,111
37,110
37.1,110
37.2,111
37.3,111
37.4,112
37.5,112
37.6,112
37.7,112
37.8,112
37.9,112
38,111
38.1,110
38.2,109
38.3,107
38.4,105
38.5,104
38.6,103
38.7,103
38.8,104
38.9,106
39,109
39.1,113
39.2,116
39.3,119
39.4,121
39.5,121
39.6,122
39.7,122
39.8,122
39.9,121
40,120
40.1,119
40.2,118
40.3,118
40.4,118
40.5,119
40.6,120
40.7,122
40.8,124
40.9,127
41,129
41.1,131
41.2,133
41.3,135
41.4,136
41.5,137
41.6,138
41.7,138
41.8,136
41.9,134
42,131
42.1,128
42.2,126
42.3,123
42.4,121
42.5,119
42.6,117
42.7,115
42.8,112
42.9,109
43,107
43.1,104
43.2,102
43.3,100
43.4,99
43.5,98
43.6,98
43.7,99
43.8,100
43.9,103
44,107
44.1,111
44.2,115
44.3,119
44.4,123
44.5,125
44.6,126
44.7,127
44.8,127
44.9,127
45,127
45.1,123
45.2,120
45.3,118
45.4,115
45.5,113
45.6,113
45.7,114
45.8,114
45.9,114
46,114
46.1,114
46.2,114
46.3,115
46.4,115
46.5,114
46.6,113
46.7,111
46.8,110
46.9,108
47,107
47.1,106
47.2,105
47.3,105
47.4,107
47.5,109
47.6,112
47.7,115
47.8,117
47.9,121
48,124
48.1,127
48.2,130
48.3,133
48.4,135
48.5,135
48.6,136
48.7,136
48.8,137
48.9,137
49,135
49.1,133
49.2,130
49.3,128
49.4,125
49.5,122
49.6,118
49.7,115
49.8,113
49.9,110
50,109
50.1,109
50.2,110
50.3,112
50.4,114
50.5,116
50.6,118
50.7,120
50.8,123
50.9,126
51,130
51.1,134
51.2,138
51.3,141
51.4,144
51.5,146
51.6,148
51.7,151
51.8,152
51.9,151
52,149
52.1,148
52.2,146
52.3,143
52.4,141
52.5,138
52.6,136
52.7,134
52.8,132
52.9,130
53,128
53.1,127
53.2,127
53.3,127
53.4,127
53.5,127
53.6,126
53.7,126
53.8,126
53.9,126
54,126
54.1,125
54.2,124
54.3,123
54.4,122
54.5,121
54.6,120
54.7,120
54.8,122
54.9,124
55,126
55.1,129
55.2,133
55.3,138
55.4,141
55.5,145
55.6,147
55.7,150
55.8,148
55.9,146
56,144
56.1,142
56.2,140
56.3,137
56.4,135
56.5,132
56.6,130
56.7,127
56.8,125
56.9,122
57,120
57.1,118
57.2,116
57.3,115
57.4,114
57.5,115
57.6,116
57.7,117
57.8,117
57.9,118
58,118
58.1,119
58.2,120
58.3,121
58.4,122
58.5,123
58.6,124
58.7,124
58.8,125
58.9,125
59,125
59.1,125
59.2,126
59.3,127
59.4,129
59.5,130
59.6,132
59.7,132
59.8,131
59.9,130
60,128
60.1,126
60.2,123
60.3,120
60.4,116
60.5,113
60.6,110
60.7,107
60.8,105
60.9,106
61,107
61.1,109
61.2,111
61.3,114
61.4,116
61.5,117
61.6,118
61.7,119
61.8,120
61.9,121
62,122
62.1,125
62.2,128
62.3,131
62.4,134
62.5,136
62.6,138
62.7,139
62.8,140
62.9,141
63,140
63.1,139
63.2,139
63.3,139
63.4,138
63.5,138
63.6,137
63.7,137
63.8,138
63.9,138
64,138
64.1,138
64.2,138
64.3,138
64.4,138
64.5,138
64.6,138
64.7,138
64.8,137
64.9,136
65,135
65.1,134
65.2,134
65.3,134
65.4,135
65.5,136
65.6,137
65.7,139
65.8,141
65.9,143
66,143
66.1,143
66.2,143
66.3,143
66.4,143
66.5,143
66.6,141
66.7,140
66.8,138
66.9,137
67,136
67.1,135
67.2,134
67.3,134
67.4,134
67.5,134
67.6,135
67.7,136
67.8,137
67.9,138
68,138
68.1,139
68.2,139
68.3,138
68.4,138
68.5,137
68.6,136
68.7,135
68.8,134
68.9,133
69,133
69.1,133
69.2,133
69.3,134
69.4,135
69.5,137
69.6,140
69.7,142
69.8,144
69.9,145
70,146
70.1,147
70.2,148
70.3,149
70.4,149
70.5,147
70.6,144
70.7,141
70.8,138
70.9,135
71,133
71.1,131
71.2,130
71.3,128
71.4,126
71.5,125
71.6,125
71.7,126
71.8,127
71.9,127
72,127
72.1,127
72.2,128
72.3,129
72.4,129
72.5,129
72.6,130
72.7,130
72.8,131
72.9,131
73,131
73.1,131
73.2,132
73.3,131
73.4,130
73.5,129
73.6,128
73.7,127
73.8,126
73.9,126
74,125
74.1,125
74.2,125
74.3,125
74.4,125
74.5,125
74.6,126
74.7,126
74.8,127
74.9,127
75,126
75.1,125
75.2,123
75.3,122
75.4,120
75.5,118
75.6,117
75.7,116
75.8,115
75.9,115
76,116
76.1,117
76.2,120
76.3,122
76.4,125
76.5,127
76.6,129
76.7,129
76.8,128
76.9,127
77,126
77.1,124
77.2,122
77.3,119
77.4,116
77.5,113
77.6,110
77.7,107
77.8,106
77.9,105
78,104
78.1,103
78.2,101
78.3,99
78.4,100
78.5,100
78.6,100
78.7,101
78.8,101
78.9,101
79,100
79.1,100
79.2,99
79.3,99
79.4,98
79.5,98
79.6,99
79.7,99
79.8,98
79.9,97
80,96
80.1,95
80.2,93
80.3,91
80.4,89
80.5,87
80.6,86
80.7,85
80.8,84
80.9,83
81,83
81.1,84
81.2,84
81.3,83
81.4,82
81.5,81
81.6,81
81.7,80
81.8,78
81.9,76
82,74
82.1,73
82.2,71
82.3,70
82.4,68
82.5,67
82.6,66
82.7,65
82.8,65
82.9,65
83,65
83.1,66
83.2,67
83.3,67
83.4,68
83.5,69
83.6,70
