Length,HU
0.1,174
0.2,176
0.3,178
0.4,179
0.5,178
0.6,177
0.7,179
0.8,185
0.9,194
1,202
1.1,211
1.2,220
1.3,228
1.4,236
1.5,242
1.6,233
1.7,222
1.8,205
1.9,185
2,170
2.1,158
2.2,146
2.3,134
2.4,125
2.5,133
2.6,142
2.7,156
2.8,168
2.9,174
3,177
3.1,176
3.2,172
3.3,166
3.4,156
3.5,153
3.6,156
3.7,163
3.8,174
3.9,188
4,203
4.1,217
4.2,225
4.3,227
4.4,226
4.5,217
4.6,202
4.7,188
4.8,175
4.9,163
5,152
5.1,144
5.2,142
5.3,142
5.4,144
5.5,151
5.6,156
5.7,161
5.8,166
5.9,170
6,175
6.1,184
6.2,193
6.3,204
6.4,213
6.5,219
6.6,225
6.7,230
6.8,235
6.9,230
7,211
7.1,190
7.2,164
7.3,136
7.4,115
7.5,91
7.6,69
7.7,49
7.8,39
7.9,41
8,41
8.1,41
8.2,46
8.3,59
8.4,76
8.5,95
8.6,116
8.7,134
8.8,150
8.9,167
9,183
9.1,196
9.2,204
9.3,213
9.4,223
9.5,230
9.6,234
9.7,235
9.8,234
9.9,230
10,225
10.1,214
10.2,205
10.3,197
10.4,190
10.5,185
10.6,183
10.7,181
10.8,175
10.9,168
11,163
11.1,161
11.2,163
11.3,169
11.4,178
11.5,185
11.6,189
11.7,182
11.8,173
11.9,154
12,140
12.1,133
12.2,134
12.3,139
12.4,149
12.5,162
12.6,175
12.7,188
12.8,193
12.9,200
13,210
13.1,223
13.2,238
13.3,253
13.4,270
13.5,291
13.6,310
13.7,317
13.8,320
13.9,322
14,321
14.1,303
14.2,275
14.3,250
14.4,225
14.5,202
14.6,179
14.7,154
14.8,131
14.9,112
15,103
15.1,96
15.2,88
15.3,82
15.4,76
15.5,90
15.6,100
15.7,106
15.8,108
15.9,113
16,119
16.1,120
16.2,118
16.3,115
16.4,117
16.5,116
16.6,111
16.7,104
16.8,105
16.9,117
17,135
17.1,155
17.2,169
17.3,167
17.4,163
17.5,158
17.6,152
