Length,HU
0.1,77
0.2,78
0.3,79
0.4,80
0.5,81
0.6,82
0.7,82
0.8,83
0.9,84
1,84
1.1,84
1.2,83
1.3,83
1.4,82
1.5,80
1.6,79
1.7,79
1.8,77
1.9,75
2,74
2.1,72
2.2,71
2.3,70
2.4,70
2.5,69
2.6,69
2.7,69
2.8,71
2.9,74
3,76
3.1,79
3.2,82
3.3,85
3.4,88
3.5,91
3.6,94
3.7,97
3.8,100
3.9,103
4,105
4.1,106
4.2,108
4.3,110
4.4,111
4.5,112
4.6,112
4.7,111
4.8,111
4.9,110
5,109
5.1,108
5.2,106
5.3,104
5.4,102
5.5,100
5.6,98
5.7,96
5.8,94
5.9,92
6,91
6.1,89
6.2,87
6.3,87
6.4,86
6.5,86
6.6,86
6.7,86
6.8,87
6.9,88
7,89
7.1,90
7.2,91
7.3,92
7.4,94
7.5,96
7.6,98
7.7,100
7.8,102
7.9,103
8,105
8.1,106
8.2,106
8.3,107
8.4,107
8.5,107
8.6,106
8.7,105
8.8,103
8.9,101
9,100
9.1,97
9.2,94
9.3,92
9.4,89
9.5,86
9.6,84
9.7,83
9.8,82
9.9,81
10,80
10.1,80
10.2,80
10.3,79
10.4,79
10.5,79
10.6,79
10.7,79
10.8,79
10.9,79
11,79
11.1,79
11.2,79
11.3,79
11.4,80
11.5,80
11.6,80
11.7,80
11.8,80
11.9,80
12,80
12.1,79
12.2,79
12.3,79
12.4,79
12.5,78
12.6,79
12.7,79
12.8,79
12.9,79
13,80
13.1,80
13.2,80
13.3,81
13.4,81
13.5,82
13.6,82
13.7,83
13.8,84
13.9,84
14,84
14.1,83
14.2,82
14.3,82
14.4,82
14.5,82
14.6,81
14.7,80
14.8,80
14.9,79
15,80
15.1,80
15.2,80
15.3,80
15.4,80
15.5,80
15.6,80
15.7,81
15.8,82
15.9,84
16,85
16.1,86
16.2,87
16.3,88
16.4,89
16.5,89
16.6,90
16.7,91
16.8,91
16.9,92
17,92
17.1,92
17.2,93
17.3,94
17.4,94
17.5,95
17.6,96
17.7,97
17.8,98
17.9,98
18,99
18.1,100
18.2,100
18.3,100
18.4,101
18.5,101
18.6,100
18.7,100
18.8,100
18.9,99
19,98
19.1,98
19.2,97
19.3,97
19.4,97
19.5,97
19.6,98
19.7,99
19.8,100
19.9,102
20,103
20.1,104
20.2,104
20.3,105
20.4,105
20.5,105
20.6,105
20.7,105
20.8,104
20.9,104
21,103
21.1,103
21.2,103
21.3,103
21.4,103
21.5,104
21.6,104
21.7,105
21.8,106
21.9,107
22,107
22.1,107
22.2,108
22.3,108
22.4,107
22.5,107
22.6,106
22.7,105
22.8,104
22.9,104
23,103
23.1,102
23.2,101
23.3,100
23.4,100
23.5,99
23.6,99
23.7,99
23.8,98
23.9,98
24,97
24.1,97
24.2,97
24.3,97
24.4,97
24.5,97
24.6,98
24.7,99
24.8,101
24.9,102
25,104
25.1,105
25.2,107
25.3,107
25.4,108
25.5,108
25.6,108
25.7,108
25.8,108
25.9,106
26,105
26.1,103
26.2,101
26.3,100
26.4,98
26.5,96
26.6,95
26.7,93
26.8,92
26.9,90
27,90
27.1,89
27.2,89
27.3,89
27.4,89
27.5,89
27.6,90
27.7,91
27.8,91
27.9,92
28,93
28.1,94
28.2,95
28.3,96
28.4,98
28.5,99
28.6,101
28.7,103
28.8,104
28.9,107
29,109
29.1,112
29.2,115
29.3,118
29.4,120
29.5,122
29.6,124
29.7,125
29.8,127
29.9,127
30,127
30.1,127
30.2,127
30.3,127
30.4,127
30.5,127
30.6,125
30.7,123
30.8,121
30.9,120
31,118
31.1,117
31.2,115
31.3,114
31.4,112
31.5,111
31.6,109
31.7,108
31.8,107
31.9,106
32,105
32.1,104
32.2,104
32.3,103
32.4,103
32.5,103
32.6,103
32.7,104
32.8,104
32.9,103
33,103
33.1,104
33.2,105
33.3,106
33.4,105
33.5,105
33.6,105
33.7,105
33.8,105
33.9,105
34,105
34.1,106
34.2,107
34.3,107
34.4,108
34.5,108
34.6,109
34.7,109
34.8,109
34.9,109
35,108
35.1,108
35.2,108
35.3,107
35.4,107
35.5,106
35.6,106
35.7,107
35.8,108
35.9,109
36,110
36.1,110
36.2,111
36.3,113
36.4,115
36.5,116
36.6,118
36.7,119
36.8,121
36.9,122
37,123
37.1,125
37.2,125
37.3,126
37.4,127
37.5,128
37.6,129
37.7,131
37.8,132
37.9,133
38,134
38.1,136
38.2,137
38.3,138
38.4,139
38.5,141
38.6,142
38.7,143
38.8,144
38.9,145
39,145
39.1,146
39.2,146
39.3,145
39.4,145
39.5,145
39.6,145
39.7,145
39.8,146
39.9,146
40,147
40.1,148
40.2,150
40.3,151
40.4,152
40.5,153
40.6,153
40.7,154
40.8,155
40.9,155
41,155
41.1,154
41.2,154
41.3,153
41.4,152
41.5,152
41.6,151
41.7,151
41.8,151
41.9,151
42,152
42.1,153
42.2,155
42.3,157
42.4,159
42.5,161
42.6,163
42.7,166
42.8,169
42.9,172
43,174
43.1,177
43.2,179
43.3,181
43.4,184
43.5,186
43.6,189
43.7,191
43.8,191
43.9,191
44,191
44.1,191
44.2,192
44.3,191
44.4,189
44.5,188
44.6,186
44.7,185
44.8,183
44.9,182
45,179
45.1,177
45.2,176
45.3,174
45.4,173
45.5,172
45.6,172
45.7,172
45.8,172
45.9,173
46,173
46.1,175
46.2,176
46.3,177
46.4,179
46.5,181
46.6,182
46.7,184
46.8,185
46.9,186
47,188
47.1,188
47.2,187
47.3,186
47.4,184
47.5,183
47.6,181
47.7,179
47.8,177
47.9,174
48,171
48.1,169
48.2,166
48.3,163
48.4,161
48.5,159
48.6,157
48.7,154
48.8,152
48.9,150
49,149
49.1,148
49.2,147
49.3,145
49.4,144
49.5,142
49.6,142
49.7,142
49.8,142
49.9,142
50,142
50.1,143
50.2,143
50.3,144
50.4,145
50.5,146
50.6,147
50.7,149
50.8,152
50.9,155
51,158
51.1,161
51.2,164
51.3,166
51.4,167
51.5,168
51.6,169
51.7,170
51.8,170
51.9,169
52,167
52.1,165
52.2,163
52.3,161
52.4,158
52.5,155
52.6,152
52.7,148
52.8,145
52.9,141
53,138
53.1,136
53.2,134
53.3,132
53.4,129
53.5,127
53.6,125
53.7,124
53.8,123
53.9,122
54,121
54.1,123
54.2,125
54.3,127
54.4,129
54.5,132
54.6,134
54.7,137
54.8,140
54.9,144
55,148
55.1,151
55.2,155
55.3,157
55.4,160
55.5,162
55.6,164
55.7,167
55.8,167
55.9,168
56,168
56.1,168
56.2,169
56.3,170
56.4,170
56.5,171
56.6,172
56.7,172
56.8,173
56.9,173
57,172
57.1,171
57.2,170
57.3,169
57.4,168
57.5,166
57.6,162
57.7,157
57.8,152
57.9,148
58,143
58.1,138
58.2,133
58.3,127
58.4,121
58.5,116
58.6,110
58.7,105
58.8,102
58.9,98
59,94
59.1,91
59.2,87
59.3,85
59.4,85
59.5,85
59.6,85
59.7,86
59.8,86
59.9,87
60,88
60.1,90
60.2,91
60.3,93
60.4,95
60.5,97
60.6,99
60.7,101
60.8,103
60.9,105
61,107
61.1,109
61.2,111
61.3,113
61.4,115
61.5,116
61.6,118
61.7,118
61.8,118
61.9,118
62,117
62.1,116
62.2,114
62.3,111
62.4,109
62.5,106
62.6,103
62.7,100
62.8,97
62.9,94
63,91
63.1,88
63.2,84
63.3,81
63.4,79
63.5,77
63.6,75
63.7,74
63.8,72
63.9,71
64,71
64.1,71
64.2,71
64.3,71
64.4,71
64.5,73
64.6,74
64.7,76
64.8,78
64.9,79
65,80
65.1,81
65.2,82
65.3,82
65.4,82
65.5,82
65.6,81
65.7,81
65.8,80
65.9,78
66,77
66.1,75
66.2,73
66.3,72
66.4,71
66.5,70
66.6,70
66.7,69
66.8,69
66.9,68
67,67
67.1,67
67.2,67
67.3,67
67.4,66
67.5,64
67.6,63
67.7,62
67.8,61
67.9,61
68,59
68.1,58
68.2,56
68.3,54
68.4,53
68.5,51
68.6,48
68.7,46
68.8,43
68.9,40
69,37
69.1,34
69.2,33
69.3,32
69.4,31
69.5,31
69.6,30
69.7,31
69.8,32
69.9,34
70,36
70.1,37
70.2,39
70.3,40
70.4,42
70.5,44
70.6,46
70.7,48
70.8,50
70.9,51
71,53
71.1,55
71.2,57
71.3,58
71.4,60
71.5,61
71.6,61
71.7,61
71.8,61
71.9,61
72,61
72.1,60
72.2,59
72.3,58
72.4,56
72.5,55
72.6,54
72.7,53
72.8,53
72.9,52
73,52
73.1,51
73.2,51
73.3,52
73.4,52
73.5,53
73.6,53
73.7,54
73.8,55
73.9,55
74,56
74.1,56
74.2,57
74.3,57
74.4,57
74.5,57
74.6,57
74.7,57
74.8,57
74.9,57
75,57
75.1,57
75.2,57
75.3,58
75.4,59
75.5,59
75.6,60
75.7,60
75.8,61
75.9,62
76,63
76.1,63
76.2,62
76.3,62
76.4,61
76.5,61
76.6,61
76.7,59
76.8,57
76.9,56
77,55
77.1,54
77.2,53
77.3,52
77.4,51
77.5,49
77.6,47
77.7,45
77.8,43
77.9,42
78,40
78.1,39
78.2,37
78.3,34
78.4,32
78.5,29
78.6,26
78.7,23
78.8,20
78.9,17
79,13
79.1,10
79.2,7
79.3,4
79.4,1
79.5,-1
79.6,-4
79.7,-7
79.8,-10
79.9,-13
80,-16
80.1,-18
80.2,-20
80.3,-22
80.4,-24
80.5,-25
80.6,-26
80.7,-27
80.8,-28
80.9,-29
81,-30
81.1,-31
81.2,-32
81.3,-33
81.4,-34
81.5,-34
81.6,-35
81.7,-35
81.8,-36
81.9,-37
82,-38
82.1,-39
82.2,-41
82.3,-42
82.4,-44
82.5,-46
82.6,-48
82.7,-51
82.8,-53
82.9,-56
83,-59
83.1,-63
83.2,-66
83.3,-70
83.4,-73
83.5,-76
83.6,-80
83.7,-83
83.8,-86
83.9,-89
84,-91
84.1,-93
84.2,-95
84.3,-96
84.4,-98
84.5,-100
84.6,-102
84.7,-103
84.8,-103
84.9,-103
85,-103
85.1,-103
85.2,-102
85.3,-101
85.4,-104
85.5,-108
85.6,-114
85.7,-122
85.8,-133
85.9,-146
86,-160
86.1,-173
86.2,-184
86.3,-190
86.4,-196
86.5,-203
86.6,-210
86.7,-217
86.8,-224
86.9,-231
87,-237
87.1,-244
87.2,-251
87.3,-258
87.4,-265
87.5,-273
87.6,-280
87.7,-287
87.8,-295
87.9,-303
88,-310
88.1,-318
88.2,-325
88.3,-332
88.4,-338
88.5,-345
88.6,-352
88.7,-359
88.8,-366
88.9,-372
89,-379
89.1,-385
89.2,-391
89.3,-398
89.4,-404
89.5,-410
89.6,-416
89.7,-422
89.8,-428
89.9,-433
90,-438
90.1,-444
90.2,-449
90.3,-454
90.4,-460
90.5,-466
90.6,-472
90.7,-479
90.8,-485
90.9,-492
91,-498
91.1,-514
91.2,-533
91.3,-555
91.4,-579
91.5,-602
91.6,-621
91.7,-634
91.8,-647
91.9,-659
92,-671
92.1,-684
92.2,-696
92.3,-711
92.4,-727
92.5,-742
92.6,-758
92.7,-773
92.8,-790
92.9,-807
93,-823
93.1,-840
93.2,-857
93.3,-876
93.4,-895
93.5,-914
93.6,-932
93.7,-949
93.8,-965
93.9,-981
94,-994
