Length,HU
0.1,460
0.2,468
0.3,476
0.4,479
0.5,480
0.6,482
0.7,483
0.8,484
0.9,487
1,489
1.1,491
1.2,494
1.3,497
1.4,501
1.5,505
1.6,506
1.7,506
1.8,505
1.9,503
2,499
2.1,494
2.2,487
2.3,480
2.4,472
2.5,464
2.6,456
2.7,449
2.8,442
2.9,433
3,423
3.1,411
3.2,400
3.3,389
3.4,378
3.5,365
3.6,354
3.7,350
3.8,344
3.9,337
4,330
4.1,326
4.2,322
4.3,320
4.4,318
4.5,320
4.6,322
4.7,325
4.8,328
4.9,334
5,339
5.1,344
5.2,347
5.3,348
5.4,347
5.5,347
5.6,346
5.7,350
5.8,355
5.9,360
6,365
6.1,370
6.2,375
6.3,379
6.4,385
6.5,387
6.6,384
6.7,382
6.8,378
6.9,372
7,362
7.1,354
7.2,347
7.3,343
7.4,347
7.5,350
7.6,354
7.7,359
7.8,370
7.9,381
8,391
8.1,400
8.2,406
8.3,412
8.4,419
8.5,426
8.6,434
8.7,440
8.8,447
8.9,452
9,460
9.1,467
9.2,473
9.3,479
9.4,485
9.5,491
9.6,498
9.7,505
9.8,512
9.9,519
10,527
10.1,534
10.2,538
10.3,540
10.4,542
10.5,543
10.6,543
10.7,542
10.8,540
10.9,538
11,538
11.1,541
11.2,545
11.3,549
11.4,553
11.5,562
11.6,571
11.7,579
11.8,588
11.9,597
12,605
12.1,613
12.2,619
12.3,624
12.4,628
12.5,633
12.6,639
12.7,648
12.8,657
12.9,666
13,675
13.1,684
13.2,690
13.3,695
13.4,699
13.5,699
13.6,696
13.7,693
13.8,688
13.9,687
14,686
14.1,686
14.2,686
14.3,686
14.4,686
14.5,686
14.6,685
14.7,677
14.8,662
14.9,646
15,628
15.1,610
15.2,594
15.3,581
15.4,568
15.5,555
15.6,542
15.7,531
15.8,520
15.9,511
16,505
16.1,500
16.2,497
16.3,495
16.4,495
16.5,496
16.6,498
16.7,496
16.8,492
16.9,487
17,482
17.1,476
17.2,469
17.3,463
17.4,459
17.5,457
17.6,459
17.7,463
17.8,469
17.9,477
18,488
18.1,499
18.2,512
18.3,526
18.4,538
18.5,547
18.6,556
18.7,564
18.8,567
18.9,565
19,563
19.1,561
19.2,557
19.3,550
19.4,543
19.5,535
19.6,529
19.7,525
19.8,520
19.9,515
20,510
20.1,493
20.2,477
20.3,460
20.4,443
20.5,426
20.6,408
20.7,392
20.8,374
20.9,349
21,325
21.1,302
21.2,279
21.3,258
21.4,237
21.5,214
21.6,191
21.7,178
21.8,165
21.9,153
22,139
22.1,133
22.2,131
22.3,128
22.4,127
22.5,124
22.6,122
22.7,121
22.8,118
22.9,113
23,106
23.1,101
23.2,95
23.3,90
23.4,85
23.5,79
23.6,74
23.7,71
23.8,71
23.9,72
24,72
24.1,71
24.2,70
24.3,69
24.4,69
24.5,68
24.6,66
24.7,64
24.8,65
24.9,68
25,75
25.1,81
25.2,85
25.3,89
25.4,94
25.5,99
25.6,103
25.7,106
25.8,105
25.9,103
26,100
26.1,97
26.2,94
26.3,92
26.4,91
26.5,91
26.6,90
26.7,88
26.8,85
26.9,81
27,76
27.1,72
27.2,68
27.3,63
27.4,61
27.5,59
27.6,59
27.7,58
27.8,56
27.9,53
28,51
28.1,50
28.2,48
28.3,50
28.4,52
28.5,53
28.6,54
28.7,54
28.8,53
28.9,51
29,49
29.1,50
29.2,50
29.3,51
29.4,53
29.5,57
29.6,61
29.7,64
29.8,68
29.9,71
30,74
30.1,78
30.2,82
30.3,81
30.4,77
30.5,72
30.6,67
30.7,63
30.8,58
30.9,54
31,51
31.1,52
31.2,56
31.3,60
31.4,65
31.5,72
31.6,80
31.7,89
31.8,98
31.9,104
32,108
32.1,113
32.2,117
32.3,121
32.4,123
32.5,126
32.6,128
32.7,132
32.8,138
32.9,144
33,149
33.1,156
33.2,168
33.3,180
33.4,192
33.5,203
33.6,207
33.7,211
33.8,215
33.9,218
34,221
34.1,223
34.2,226
34.3,228
34.4,230
34.5,227
34.6,223
34.7,218
34.8,209
34.9,199
35,189
35.1,179
35.2,176
35.3,175
35.4,175
35.5,175
35.6,180
35.7,188
35.8,198
35.9,211
36,222
36.1,231
36.2,240
36.3,247
36.4,252
36.5,252
36.6,252
36.7,251
36.8,252
36.9,256
37,260
37.1,266
37.2,271
37.3,274
37.4,276
37.5,279
