Length,HU
0.1,653
0.2,652
0.3,653
0.4,655
0.5,660
0.6,658
0.7,656
0.8,656
0.9,658
1,661
1.1,662
1.2,660
1.3,657
1.4,653
1.5,645
1.6,638
1.7,630
1.8,624
1.9,619
2,615
2.1,612
2.2,609
2.3,611
2.4,622
2.5,634
2.6,648
2.7,662
2.8,675
2.9,689
3,702
3.1,712
3.2,713
3.3,710
3.4,706
3.5,702
3.6,697
3.7,697
3.8,698
3.9,702
4,708
4.1,719
4.2,727
4.3,730
4.4,730
4.5,722
4.6,710
4.7,697
4.8,679
4.9,658
5,640
5.1,625
5.2,612
5.3,602
5.4,607
5.5,621
5.6,635
5.7,650
5.8,656
5.9,656
6,656
6.1,655
6.2,654
6.3,653
6.4,653
6.5,654
6.6,655
6.7,662
6.8,669
6.9,675
7,681
7.1,685
7.2,685
7.3,685
7.4,683
7.5,679
7.6,674
7.7,668
7.8,662
7.9,670
8,685
8.1,696
8.2,704
8.3,707
8.4,707
8.5,706
8.6,704
8.7,701
8.8,698
8.9,701
9,705
9.1,710
9.2,715
9.3,718
9.4,718
9.5,718
9.6,716
9.7,703
9.8,684
9.9,666
10,650
10.1,635
10.2,629
10.3,625
10.4,623
10.5,623
10.6,624
10.7,625
10.8,625
10.9,620
11,608
11.1,590
11.2,573
11.3,555
11.4,536
11.5,519
11.6,504
11.7,489
11.8,474
11.9,468
12,464
12.1,460
12.2,454
12.3,444
12.4,432
12.5,417
12.6,398
12.7,380
12.8,367
12.9,353
13,339
13.1,324
13.2,312
13.3,301
13.4,288
13.5,274
13.6,260
13.7,248
13.8,237
13.9,230
14,227
14.1,224
14.2,219
14.3,214
14.4,207
14.5,197
14.6,184
14.7,171
14.8,158
14.9,147
15,141
15.1,137
15.2,136
15.3,134
15.4,130
15.5,127
15.6,124
15.7,121
15.8,110
15.9,98
16,87
16.1,79
16.2,73
16.3,71
16.4,69
16.5,66
16.6,63
16.7,64
16.8,65
16.9,66
17,76
17.1,90
17.2,105
17.3,122
17.4,140
17.5,156
17.6,154
17.7,152
17.8,150
17.9,148
18,148
18.1,146
18.2,144
18.3,143
18.4,147
18.5,154
18.6,161
18.7,167
18.8,165
18.9,156
19,147
19.1,138
19.2,129
19.3,119
19.4,111
19.5,104
19.6,98
19.7,92
19.8,87
19.9,81
20,75
20.1,71
20.2,71
20.3,71
20.4,72
20.5,72
20.6,73
20.7,75
20.8,78
20.9,81
21,82
21.1,82
21.2,80
21.3,75
21.4,69
21.5,63
21.6,55
21.7,45
21.8,38
21.9,40
22,42
22.1,44
22.2,44
22.3,44
22.4,45
22.5,46
22.6,46
22.7,46
22.8,52
22.9,57
23,63
23.1,67
23.2,69
23.3,69
23.4,68
23.5,66
23.6,65
23.7,66
23.8,67
23.9,67
24,67
24.1,68
24.2,69
24.3,64
24.4,58
24.5,52
24.6,47
24.7,44
24.8,43
24.9,46
25,47
25.1,50
25.2,54
25.3,59
25.4,71
25.5,87
25.6,102
25.7,116
25.8,127
25.9,134
26,140
26.1,140
26.2,138
26.3,135
26.4,130
26.5,124
26.6,116
26.7,122
26.8,126
26.9,128
27,129
27.1,131
27.2,134
27.3,141
27.4,146
27.5,148
27.6,146
27.7,143
27.8,140
27.9,137
28,138
28.1,140
28.2,143
28.3,146
28.4,153
28.5,162
28.6,169
28.7,176
28.8,181
28.9,183
29,186
29.1,189
29.2,192
29.3,197
29.4,202
29.5,208
29.6,215
29.7,220
29.8,225
29.9,229
30,234
30.1,237
30.2,229
30.3,220
30.4,210
30.5,200
30.6,188
30.7,174
30.8,159
30.9,147
31,146
31.1,154
31.2,161
31.3,167
31.4,174
31.5,184
31.6,193
31.7,199
31.8,202
31.9,199
32,192
32.1,182
32.2,172
32.3,163
32.4,158
32.5,153
32.6,148
32.7,145
32.8,152
32.9,159
33,167
33.1,175
33.2,182
33.3,190
33.4,199
33.5,208
33.6,215
33.7,218
33.8,220
33.9,218
34,216
34.1,216
34.2,214
34.3,211
34.4,206
34.5,201
34.6,199
34.7,199
34.8,201
34.9,206
35,210
35.1,215
35.2,222
35.3,230
35.4,232
35.5,234
35.6,233
35.7,231
35.8,229
35.9,227
36,222
36.1,215
36.2,207
36.3,200
36.4,198
36.5,196
36.6,192
36.7,198
36.8,206
36.9,217
37,232
37.1,248
37.2,264
37.3,278
37.4,290
37.5,296
37.6,291
37.7,286
37.8,281
37.9,277
38,269
38.1,261
38.2,255
38.3,248
38.4,238
38.5,227
38.6,217
38.7,207
38.8,202
38.9,201
39,199
39.1,196
39.2,192
39.3,197
39.4,203
39.5,207
39.6,209
39.7,211
39.8,212
39.9,213
40,214
40.1,212
40.2,205
40.3,197
40.4,189
40.5,181
40.6,178
40.7,178
40.8,179
40.9,181
41,185
41.1,191
41.2,200
41.3,209
41.4,217
41.5,219
41.6,221
41.7,225
41.8,228
41.9,227
42,225
42.1,223
42.2,222
42.3,218
42.4,212
42.5,205
42.6,200
42.7,198
42.8,202
42.9,207
43,212
43.1,217
43.2,222
43.3,229
43.4,237
43.5,246
43.6,254
43.7,260
43.8,268
43.9,276
44,284
44.1,288
44.2,292
44.3,291
44.4,290
44.5,285
44.6,279
44.7,275
44.8,272
44.9,268
45,266
45.1,266
45.2,266
45.3,268
45.4,264
45.5,255
45.6,247
45.7,240
45.8,231
45.9,222
46,212
46.1,202
46.2,196
46.3,195
46.4,193
46.5,192
46.6,192
46.7,193
46.8,195
46.9,197
47,198
47.1,202
47.2,207
47.3,211
47.4,216
47.5,220
47.6,227
47.7,234
47.8,242
47.9,250
48,260
48.1,270
48.2,280
48.3,292
48.4,295
48.5,293
48.6,289
48.7,286
48.8,281
48.9,274
49,267
49.1,257
49.2,247
49.3,238
49.4,232
49.5,227
49.6,225
49.7,224
49.8,225
49.9,229
50,236
50.1,244
50.2,249
50.3,254
50.4,258
50.5,265
50.6,270
50.7,276
50.8,283
50.9,288
51,289
51.1,289
51.2,289
51.3,289
51.4,287
51.5,283
51.6,278
51.7,272
51.8,266
51.9,258
52,247
52.1,237
52.2,228
52.3,224
52.4,223
52.5,221
52.6,219
52.7,216
52.8,213
52.9,210
53,205
53.1,199
53.2,196
53.3,195
53.4,198
53.5,201
53.6,207
53.7,215
53.8,221
53.9,227
54,232
54.1,232
54.2,230
54.3,227
54.4,222
54.5,215
54.6,210
54.7,205
54.8,200
54.9,196
55,194
55.1,192
55.2,193
55.3,194
55.4,202
55.5,210
55.6,217
55.7,223
55.8,229
55.9,233
56,233
56.1,231
56.2,227
56.3,222
56.4,218
56.5,212
56.6,204
56.7,199
56.8,194
56.9,190
57,187
57.1,189
57.2,194
57.3,199
57.4,204
57.5,205
57.6,200
57.7,195
57.8,191
57.9,188
58,179
58.1,173
58.2,171
58.3,173
58.4,175
58.5,176
58.6,176
58.7,176
58.8,177
58.9,179
59,178
59.1,173
59.2,164
59.3,159
59.4,155
59.5,155
59.6,153
59.7,159
59.8,168
59.9,175
60,184
60.1,197
60.2,209
60.3,217
60.4,223
60.5,225
60.6,227
60.7,230
60.8,231
60.9,231
61,229
61.1,227
61.2,224
61.3,224
61.4,223
61.5,222
61.6,222
61.7,221
61.8,221
61.9,227
62,232
62.1,237
62.2,241
62.3,247
62.4,255
62.5,260
62.6,264
62.7,268
62.8,263
62.9,256
63,248
63.1,243
63.2,234
63.3,224
63.4,214
63.5,204
63.6,195
63.7,195
63.8,194
63.9,195
64,195
64.1,196
64.2,194
64.3,187
64.4,181
64.5,178
64.6,175
64.7,170
64.8,164
64.9,166
65,173
65.1,179
65.2,184
65.3,188
65.4,190
65.5,194
65.6,196
65.7,195
65.8,195
65.9,194
66,192
66.1,188
66.2,186
66.3,187
66.4,189
66.5,190
66.6,191
66.7,192
66.8,194
66.9,196
67,199
67.1,195
67.2,189
67.3,184
67.4,179
67.5,172
67.6,165
67.7,160
67.8,157
67.9,154
68,157
68.1,160
68.2,162
68.3,165
68.4,162
68.5,158
68.6,154
68.7,150
68.8,145
68.9,137
69,127
69.1,120
69.2,115
69.3,109
69.4,101
69.5,92
69.6,82
69.7,77
69.8,78
69.9,77
70,75
70.1,73
70.2,77
70.3,80
70.4,87
70.5,93
70.6,98
70.7,102
70.8,105
70.9,107
71,105
71.1,103
71.2,101
71.3,100
71.4,99
71.5,94
71.6,88
71.7,82
71.8,77
71.9,71
72,66
72.1,62
72.2,58
72.3,59
72.4,62
72.5,65
72.6,68
72.7,72
72.8,74
72.9,76
73,77
73.1,76
73.2,79
73.3,82
73.4,83
73.5,83
73.6,80
73.7,77
73.8,74
73.9,71
74,64
74.1,56
74.2,49
74.3,43
74.4,39
74.5,32
74.6,29
74.7,28
74.8,30
74.9,33
75,38
75.1,42
75.2,47
75.3,54
75.4,63
75.5,73
75.6,83
75.7,93
75.8,96
75.9,96
76,96
76.1,95
76.2,92
76.3,85
76.4,76
76.5,68
76.6,63
76.7,62
76.8,63
76.9,65
77,68
77.1,67
77.2,65
77.3,64
77.4,62
77.5,62
77.6,66
77.7,71
77.8,79
77.9,89
78,97
78.1,102
78.2,104
78.3,102
78.4,94
78.5,83
78.6,71
78.7,58
78.8,51
78.9,53
79,55
79.1,56
79.2,56
79.3,55
79.4,54
79.5,54
79.6,53
79.7,54
79.8,55
79.9,56
80,57
80.1,60
80.2,67
80.3,73
80.4,78
80.5,82
80.6,89
80.7,94
80.8,100
80.9,104
81,108
81.1,109
81.2,110
81.3,107
81.4,98
81.5,79
81.6,60
81.7,40
81.8,20
81.9,3
82,-17
82.1,-39
82.2,-63
82.3,-88
82.4,-109
82.5,-136
82.6,-164
82.7,-195
82.8,-232
82.9,-267
83,-301
83.1,-341
83.2,-389
83.3,-435
83.4,-476
83.5,-512
83.6,-546
83.7,-575
83.8,-602
83.9,-627
84,-649
84.1,-667
84.2,-682
84.3,-696
84.4,-708
84.5,-720
84.6,-728
84.7,-733
84.8,-734
84.9,-732
85,-727
85.1,-722
85.2,-716
85.3,-711
85.4,-714
85.5,-719
85.6,-726
85.7,-733
85.8,-742
85.9,-749
86,-755
86.1,-758
86.2,-761
86.3,-763
86.4,-764
86.5,-763
86.6,-762
86.7,-758
86.8,-753
86.9,-747
87,-739
87.1,-736
87.2,-735
87.3,-735
87.4,-739
87.5,-745
87.6,-751
