Length,HU
0.1,128
0.2,127
0.3,127
0.4,126
0.5,126
0.6,125
0.7,125
0.8,124
0.9,123
1,123
1.1,122
1.2,122
1.3,122
1.4,123
1.5,123
1.6,124
1.7,124
1.8,125
1.9,126
2,127
2.1,128
2.2,129
2.3,130
2.4,130
2.5,131
2.6,131
2.7,132
2.8,132
2.9,133
3,133
3.1,134
3.2,135
3.3,135
3.4,135
3.5,135
3.6,135
3.7,134
3.8,134
3.9,133
4,133
4.1,132
4.2,132
4.3,131
4.4,130
4.5,129
4.6,129
4.7,128
4.8,128
4.9,128
5,128
5.1,129
5.2,129
5.3,130
5.4,131
5.5,131
5.6,132
5.7,133
5.8,133
5.9,132
6,131
6.1,130
6.2,129
6.3,128
6.4,126
6.5,124
6.6,122
6.7,121
6.8,120
6.9,119
7,118
7.1,118
7.2,118
7.3,119
7.4,119
7.5,120
7.6,121
7.7,121
7.8,122
7.9,122
8,122
8.1,122
8.2,122
8.3,121
8.4,121
8.5,120
8.6,119
8.7,119
8.8,118
8.9,117
9,117
9.1,116
9.2,115
9.3,115
9.4,114
9.5,113
9.6,112
9.7,112
9.8,111
9.9,111
10,110
10.1,110
10.2,109
10.3,109
10.4,109
10.5,109
10.6,109
10.7,109
10.8,109
10.9,110
11,111
11.1,111
11.2,112
11.3,112
11.4,112
11.5,113
11.6,113
11.7,113
11.8,113
11.9,113
12,113
12.1,112
12.2,112
12.3,111
12.4,110
12.5,108
12.6,107
12.7,105
12.8,104
12.9,102
13,101
13.1,100
13.2,98
13.3,97
13.4,96
13.5,96
13.6,95
13.7,95
13.8,95
13.9,95
14,95
14.1,95
14.2,95
14.3,95
14.4,95
14.5,95
14.6,95
14.7,96
14.8,96
14.9,97
15,97
15.1,97
15.2,97
15.3,97
15.4,97
15.5,97
15.6,97
15.7,98
15.8,98
15.9,98
16,99
16.1,100
16.2,100
16.3,101
16.4,101
16.5,101
16.6,101
16.7,102
16.8,102
16.9,102
17,103
17.1,104
17.2,105
17.3,106
17.4,108
17.5,110
17.6,113
17.7,116
17.8,119
17.9,123
18,127
18.1,131
18.2,135
18.3,139
18.4,143
18.5,147
18.6,150
18.7,154
18.8,158
18.9,161
19,164
19.1,167
19.2,170
19.3,173
19.4,176
19.5,178
19.6,180
19.7,183
19.8,185
19.9,188
20,191
20.1,194
20.2,198
20.3,202
20.4,206
20.5,210
20.6,215
20.7,219
20.8,223
20.9,228
21,232
21.1,236
21.2,241
21.3,246
21.4,250
21.5,254
21.6,259
21.7,263
21.8,267
21.9,270
22,273
22.1,276
22.2,278
22.3,279
22.4,280
22.5,281
22.6,281
22.7,281
22.8,281
22.9,281
23,281
23.1,281
23.2,281
23.3,281
23.4,281
23.5,281
23.6,282
23.7,282
23.8,282
23.9,282
24,282
24.1,282
24.2,281
24.3,281
24.4,280
24.5,279
24.6,279
24.7,279
24.8,278
24.9,278
25,278
25.1,278
25.2,279
25.3,280
25.4,281
25.5,281
25.6,282
25.7,282
25.8,283
25.9,282
26,282
26.1,282
26.2,281
26.3,280
26.4,279
26.5,278
26.6,276
26.7,275
26.8,274
26.9,273
27,272
27.1,271
27.2,270
27.3,270
27.4,269
27.5,268
27.6,268
27.7,268
27.8,267
27.9,267
28,268
28.1,268
28.2,269
28.3,270
28.4,271
28.5,272
28.6,274
28.7,275
28.8,276
28.9,277
29,279
29.1,280
29.2,280
29.3,280
29.4,280
29.5,281
29.6,280
29.7,279
29.8,278
29.9,276
30,275
30.1,273
30.2,271
30.3,268
30.4,266
30.5,263
30.6,260
30.7,257
30.8,253
30.9,250
31,246
31.1,242
31.2,238
31.3,234
31.4,230
31.5,227
31.6,224
31.7,221
31.8,218
31.9,216
32,214
32.1,212
32.2,211
32.3,209
32.4,208
32.5,208
32.6,207
32.7,206
32.8,206
32.9,206
33,206
33.1,206
33.2,205
33.3,205
33.4,205
33.5,205
33.6,204
33.7,204
33.8,204
33.9,204
34,204
34.1,205
34.2,205
34.3,206
34.4,207
34.5,208
34.6,210
34.7,211
34.8,212
34.9,214
35,216
35.1,218
35.2,220
35.3,222
35.4,225
35.5,227
35.6,230
35.7,233
35.8,236
35.9,240
36,243
36.1,247
36.2,251
36.3,255
36.4,259
36.5,263
36.6,266
36.7,270
36.8,273
36.9,276
37,279
37.1,281
37.2,283
37.3,285
37.4,286
37.5,287
37.6,288
37.7,288
37.8,288
37.9,288
38,289
38.1,289
38.2,288
38.3,288
38.4,287
38.5,287
38.6,286
38.7,285
38.8,284
38.9,283
39,282
39.1,281
39.2,281
39.3,280
39.4,280
39.5,280
39.6,279
39.7,279
39.8,279
39.9,278
40,278
40.1,278
40.2,278
40.3,278
40.4,277
40.5,277
40.6,278
40.7,278
40.8,278
40.9,278
41,278
41.1,278
41.2,278
41.3,277
41.4,277
41.5,277
41.6,276
41.7,276
41.8,275
41.9,276
42,276
42.1,276
42.2,276
42.3,277
42.4,278
42.5,279
42.6,280
42.7,281
42.8,281
42.9,282
43,283
43.1,283
43.2,283
43.3,283
43.4,283
43.5,283
43.6,283
43.7,283
43.8,282
43.9,282
44,282
44.1,281
44.2,281
44.3,281
44.4,281
44.5,281
44.6,281
44.7,282
44.8,282
44.9,283
45,284
45.1,285
45.2,286
45.3,287
45.4,287
45.5,288
45.6,289
45.7,290
45.8,290
45.9,291
46,291
46.1,292
46.2,292
46.3,293
46.4,293
46.5,294
46.6,295
46.7,295
46.8,296
46.9,296
47,297
47.1,297
47.2,298
47.3,298
47.4,298
47.5,298
47.6,297
47.7,297
47.8,296
47.9,295
48,294
48.1,293
48.2,292
48.3,291
48.4,291
48.5,290
48.6,290
48.7,291
48.8,291
48.9,291
49,292
49.1,292
49.2,292
49.3,292
49.4,292
49.5,292
49.6,292
49.7,292
49.8,292
49.9,292
50,292
50.1,292
50.2,293
50.3,294
50.4,294
50.5,294
50.6,295
50.7,296
50.8,296
50.9,296
51,296
51.1,297
51.2,296
51.3,295
51.4,294
51.5,293
51.6,291
51.7,289
51.8,287
51.9,285
52,283
52.1,280
52.2,277
52.3,275
52.4,272
52.5,270
52.6,268
52.7,266
52.8,264
52.9,262
53,261
53.1,259
53.2,258
53.3,256
53.4,255
53.5,253
53.6,252
53.7,252
53.8,251
53.9,250
54,250
54.1,250
54.2,249
54.3,249
54.4,249
54.5,251
54.6,252
54.7,253
54.8,255
54.9,258
55,261
55.1,263
55.2,266
55.3,269
55.4,272
55.5,275
55.6,277
55.7,279
55.8,281
55.9,283
56,285
56.1,287
56.2,287
56.3,288
56.4,289
56.5,290
56.6,290
56.7,290
56.8,291
56.9,291
57,291
57.1,292
57.2,292
57.3,292
57.4,291
57.5,291
57.6,290
57.7,288
57.8,286
57.9,284
58,282
58.1,279
58.2,276
58.3,274
58.4,271
58.5,268
58.6,267
58.7,265
58.8,264
58.9,263
59,263
59.1,263
59.2,263
59.3,263
59.4,263
59.5,263
59.6,264
59.7,265
59.8,266
59.9,266
60,267
60.1,268
60.2,268
60.3,268
60.4,269
60.5,269
60.6,268
60.7,267
60.8,265
60.9,264
61,262
61.1,258
61.2,255
61.3,252
61.4,248
61.5,242
61.6,236
61.7,229
61.8,223
61.9,215
62,206
62.1,197
62.2,189
62.3,180
62.4,172
62.5,164
62.6,156
62.7,149
62.8,142
62.9,135
63,129
63.1,125
63.2,121
63.3,117
63.4,114
63.5,111
63.6,109
63.7,107
63.8,105
63.9,103
64,101
64.1,99
64.2,97
64.3,95
64.4,93
64.5,91
64.6,89
64.7,87
64.8,85
64.9,83
65,80
65.1,77
65.2,74
65.3,70
65.4,67
65.5,63
65.6,59
65.7,55
65.8,51
65.9,47
66,43
66.1,39
66.2,35
66.3,31
66.4,28
66.5,24
66.6,22
66.7,19
66.8,17
66.9,15
67,13
67.1,11
67.2,9
67.3,6
67.4,4
67.5,1
67.6,-4
67.7,-9
67.8,-14
67.9,-20
68,-26
68.1,-33
68.2,-40
68.3,-47
68.4,-55
68.5,-63
68.6,-72
68.7,-81
68.8,-91
68.9,-100
69,-110
69.1,-120
69.2,-130
69.3,-141
69.4,-152
69.5,-164
69.6,-178
69.7,-194
69.8,-210
69.9,-228
70,-251
70.1,-278
70.2,-305
70.3,-333
70.4,-363
70.5,-396
70.6,-429
70.7,-462
70.8,-495
70.9,-526
71,-554
71.1,-581
71.2,-606
71.3,-628
71.4,-649
71.5,-669
71.6,-687
71.7,-701
71.8,-714
71.9,-725
72,-733
72.1,-739
72.2,-744
72.3,-749
72.4,-753
72.5,-754
72.6,-756
72.7,-757
72.8,-758
72.9,-760
73,-761
73.1,-763
73.2,-765
73.3,-766
73.4,-767
73.5,-768
73.6,-769
73.7,-770
73.8,-771
73.9,-771
74,-772
74.1,-772
74.2,-772
74.3,-772
74.4,-773
74.5,-772
74.6,-772
74.7,-771
74.8,-769
74.9,-768
75,-765
75.1,-763
75.2,-760
75.3,-758
75.4,-755
75.5,-752
75.6,-749
75.7,-746
75.8,-743
75.9,-740
76,-737
76.1,-733
76.2,-729
76.3,-725
76.4,-721
76.5,-719
76.6,-717
76.7,-714
76.8,-712
76.9,-711
77,-712
77.1,-712
77.2,-713
