Length,HU
0.1,27
0.2,37
0.3,53
0.4,70
0.5,89
0.6,109
0.7,129
0.8,141
0.9,147
1,150
1.1,151
1.2,151
1.3,150
1.4,149
1.5,146
1.6,145
1.7,145
1.8,148
1.9,151
2,147
2.1,140
2.2,133
2.3,125
2.4,113
2.5,100
2.6,87
2.7,75
2.8,75
2.9,76
3,76
3.1,73
3.2,71
3.3,70
3.4,67
3.5,62
3.6,55
3.7,53
3.8,54
3.9,55
4,58
4.1,60
4.2,63
4.3,66
4.4,67
4.5,63
4.6,58
4.7,54
4.8,49
4.9,48
5,53
5.1,59
5.2,66
5.3,74
5.4,81
5.5,86
5.6,91
5.7,95
5.8,97
5.9,95
6,91
6.1,88
6.2,87
6.3,91
6.4,96
6.5,101
6.6,107
6.7,110
6.8,113
6.9,116
7,118
7.1,117
7.2,112
7.3,110
7.4,109
7.5,107
7.6,106
7.7,105
7.8,103
7.9,99
8,96
8.1,93
8.2,89
8.3,83
8.4,78
8.5,75
8.6,76
8.7,80
8.8,85
8.9,90
9,94
9.1,94
9.2,91
9.3,82
9.4,71
9.5,60
9.6,52
9.7,52
9.8,58
9.9,62
10,64
10.1,66
10.2,69
10.3,73
10.4,78
10.5,83
10.6,88
10.7,93
10.8,100
10.9,108
11,114
11.1,120
11.2,127
11.3,135
11.4,140
11.5,144
11.6,148
11.7,151
11.8,152
11.9,151
12,138
12.1,127
12.2,119
12.3,110
12.4,101
12.5,95
12.6,99
12.7,106
12.8,110
12.9,114
13,119
13.1,123
13.2,123
13.3,124
13.4,125
13.5,128
13.6,132
13.7,132
13.8,127
13.9,123
14,116
14.1,103
14.2,91
14.3,81
14.4,72
14.5,67
14.6,64
14.7,60
14.8,56
14.9,55
15,58
15.1,63
15.2,69
15.3,75
15.4,83
15.5,90
15.6,96
15.7,101
15.8,106
15.9,111
16,116
16.1,123
16.2,136
16.3,150
16.4,164
16.5,178
16.6,191
16.7,191
16.8,185
16.9,175
17,160
17.1,142
17.2,124
17.3,110
17.4,98
17.5,90
17.6,85
17.7,82
17.8,80
17.9,80
18,78
18.1,76
18.2,74
18.3,73
18.4,76
18.5,85
18.6,97
18.7,111
18.8,127
18.9,148
19,164
19.1,169
19.2,171
19.3,160
19.4,148
19.5,137
19.6,125
19.7,118
19.8,116
19.9,118
20,124
20.1,131
20.2,137
20.3,145
20.4,153
20.5,163
20.6,166
20.7,168
20.8,167
20.9,164
21,159
21.1,155
21.2,153
21.3,153
21.4,157
21.5,161
21.6,163
21.7,164
21.8,165
21.9,164
22,162
22.1,161
22.2,160
22.3,163
22.4,166
22.5,169
22.6,164
22.7,158
22.8,152
22.9,147
23,143
23.1,139
23.2,123
23.3,110
23.4,97
23.5,85
23.6,73
23.7,64
23.8,64
23.9,67
24,73
24.1,82
24.2,91
24.3,99
24.4,104
24.5,106
24.6,107
24.7,107
24.8,105
24.9,105
25,106
25.1,106
25.2,106
25.3,102
25.4,94
25.5,86
25.6,77
25.7,69
25.8,67
