Length,HU
0.1,525
0.2,526
0.3,528
0.4,528
0.5,528
0.6,528
0.7,528
0.8,528
0.9,527
1,527
1.1,526
1.2,526
1.3,525
1.4,524
1.5,523
1.6,522
1.7,522
1.8,521
1.9,520
2,520
2.1,519
2.2,519
2.3,518
2.4,517
2.5,517
2.6,516
2.7,515
2.8,514
2.9,513
3,512
3.1,511
3.2,510
3.3,508
3.4,507
3.5,506
3.6,505
3.7,504
3.8,503
3.9,502
4,501
4.1,500
4.2,499
4.3,498
4.4,496
4.5,495
4.6,493
4.7,491
4.8,488
4.9,485
5,481
5.1,477
5.2,473
5.3,467
5.4,462
5.5,456
5.6,450
5.7,443
5.8,435
5.9,427
6,418
6.1,409
6.2,398
6.3,387
6.4,376
6.5,364
6.6,350
6.7,335
6.8,320
6.9,305
7,289
7.1,273
7.2,257
7.3,241
7.4,226
7.5,212
7.6,199
7.7,186
7.8,173
7.9,162
8,153
8.1,144
8.2,135
8.3,128
8.4,123
8.5,119
8.6,115
8.7,111
8.8,108
8.9,106
9,104
9.1,103
9.2,101
9.3,101
9.4,101
9.5,100
9.6,100
9.7,100
9.8,100
9.9,100
10,100
10.1,100
10.2,100
10.3,100
10.4,100
10.5,100
10.6,99
10.7,98
10.8,98
10.9,97
11,97
11.1,96
11.2,96
11.3,95
11.4,94
11.5,94
11.6,93
11.7,93
11.8,93
11.9,92
12,92
12.1,91
12.2,91
12.3,90
12.4,90
12.5,89
12.6,88
12.7,88
12.8,87
12.9,86
13,85
13.1,84
13.2,83
13.3,82
13.4,81
13.5,80
13.6,79
13.7,79
13.8,78
13.9,78
14,78
14.1,77
14.2,77
14.3,77
14.4,77
14.5,77
14.6,78
14.7,78
14.8,79
14.9,79
15,80
15.1,80
15.2,81
15.3,81
15.4,82
15.5,82
15.6,82
15.7,82
15.8,82
15.9,82
16,82
16.1,82
16.2,82
16.3,81
16.4,81
16.5,80
16.6,80
16.7,80
16.8,80
16.9,80
17,80
17.1,80
17.2,80
17.3,80
17.4,80
17.5,80
17.6,80
17.7,80
17.8,80
17.9,80
18,79
18.1,79
18.2,79
18.3,78
18.4,78
18.5,78
18.6,78
18.7,77
18.8,77
18.9,77
19,77
19.1,78
19.2,78
19.3,78
19.4,78
19.5,79
19.6,79
19.7,80
