Length,HU
0.1,119
0.2,120
0.3,122
0.4,123
0.5,124
0.6,125
0.7,126
0.8,126
0.9,126
1,126
1.1,125
1.2,125
1.3,124
1.4,123
1.5,122
1.6,121
1.7,120
1.8,120
1.9,119
2,118
2.1,118
2.2,117
2.3,118
2.4,118
2.5,118
2.6,118
2.7,119
2.8,118
2.9,118
3,119
3.1,119
3.2,120
3.3,119
3.4,119
3.5,118
3.6,118
3.7,117
3.8,116
3.9,115
4,114
4.1,113
4.2,112
4.3,112
4.4,111
4.5,111
4.6,110
4.7,110
4.8,112
4.9,113
5,115
5.1,118
5.2,121
5.3,124
5.4,127
5.5,129
5.6,131
5.7,132
5.8,132
5.9,131
6,130
6.1,128
6.2,127
6.3,124
6.4,120
6.5,117
6.6,114
6.7,111
6.8,109
6.9,107
7,105
7.1,105
7.2,105
7.3,105
7.4,105
7.5,107
7.6,109
7.7,110
7.8,112
7.9,114
8,116
8.1,117
8.2,119
8.3,120
8.4,121
8.5,121
8.6,122
8.7,122
8.8,121
8.9,121
9,120
9.1,119
9.2,118
9.3,117
9.4,116
9.5,115
9.6,113
9.7,112
9.8,110
9.9,109
10,108
10.1,106
10.2,105
10.3,105
10.4,104
10.5,104
10.6,104
10.7,104
10.8,106
10.9,108
11,109
11.1,111
11.2,113
11.3,115
11.4,117
11.5,118
11.6,120
11.7,120
11.8,121
11.9,121
12,121
12.1,121
12.2,120
12.3,119
12.4,118
12.5,117
12.6,116
12.7,115
12.8,114
12.9,114
13,114
13.1,114
13.2,115
13.3,117
13.4,119
13.5,121
13.6,123
13.7,124
13.8,126
13.9,127
14,127
14.1,126
14.2,125
14.3,123
14.4,121
14.5,119
14.6,117
14.7,115
14.8,113
14.9,112
15,111
15.1,110
15.2,110
15.3,110
15.4,110
15.5,109
15.6,109
15.7,109
15.8,110
15.9,111
16,112
16.1,113
16.2,115
16.3,116
16.4,117
16.5,118
16.6,119
16.7,120
16.8,120
16.9,121
17,121
17.1,122
17.2,123
17.3,123
17.4,123
17.5,124
17.6,125
17.7,125
17.8,124
17.9,124
18,124
18.1,124
18.2,124
18.3,125
18.4,125
18.5,125
18.6,125
18.7,126
18.8,128
18.9,129
19,131
19.1,133
19.2,136
19.3,140
19.4,144
19.5,149
19.6,154
19.7,160
